
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , ini learningRate = 1.000000e-02 , min batch size = 400 , DropPeriod = 10 , DropFactor = 0.100000 
>> Hidden Units = 60 , v10 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
load amp=3 
load amp=4 
load amp=5 
load amp=6 
load amp=7 
load amp=8 
load amp=9 
load amp=10 
load amp=11 
load amp=12 
load amp=13 
load amp=14 
load amp=15 
load amp=16 
load amp=17 
load amp=18 
load amp=19 
load amp=20 
load amp=21 
load amp=22 
load amp=23 
load amp=24 
load amp=25 
load amp=26 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|       3 |         140 |       00:00:52 |         0.12 |         0.08 |       0.0067 |       0.0033 |          0.0100 |
|       3 |         150 |       00:00:56 |         0.10 |              |       0.0047 |              |          0.0100 |
|       3 |         154 |       00:00:57 |         0.08 |         0.08 |       0.0031 |       0.0029 |          0.0100 |
|       3 |         168 |       00:01:02 |         0.08 |         0.03 |       0.0034 |       0.0003 |          0.0100 |
|       4 |         182 |       00:01:08 |         0.14 |         0.08 |       0.0093 |       0.0035 |          0.0100 |
|       4 |         196 |       00:01:13 |         0.10 |         0.09 |       0.0051 |       0.0041 |          0.0100 |
|       4 |         200 |       00:01:14 |         0.10 |              |       0.0048 |              |          0.0100 |
|       4 |         210 |       00:01:18 |         0.11 |         0.10 |       0.0062 |       0.0046 |          0.0100 |
|       4 |         224 |       00:01:23 |         0.10 |         0.02 |       0.0047 |       0.0002 |          0.0100 |
|       5 |         238 |       00:01:28 |         0.09 |         0.05 |       0.0041 |       0.0011 |          0.0100 |
|       5 |         250 |       00:01:32 |         0.09 |              |       0.0040 |              |          0.0100 |
|       5 |         252 |       00:01:33 |         0.08 |         0.06 |       0.0035 |       0.0017 |          0.0100 |
|       5 |         266 |       00:01:38 |         0.08 |         0.05 |       0.0029 |       0.0011 |          0.0100 |
|       5 |         280 |       00:01:43 |         0.08 |         0.05 |       0.0031 |       0.0012 |          0.0100 |
|       6 |         294 |       00:01:48 |         0.08 |         0.04 |       0.0035 |       0.0009 |          0.0100 |
|       6 |         300 |       00:01:50 |         0.08 |              |       0.0034 |              |          0.0100 |
|       6 |         308 |       00:01:53 |         0.08 |         0.04 |       0.0034 |       0.0008 |          0.0100 |
|       6 |         322 |       00:01:58 |         0.08 |         0.04 |       0.0030 |       0.0010 |          0.0100 |
|       6 |         336 |       00:02:03 |         0.08 |         0.04 |       0.0031 |       0.0007 |          0.0100 |
|       7 |         350 |       00:02:08 |         0.08 |         0.05 |       0.0031 |       0.0011 |          0.0100 |
|       7 |         364 |       00:02:13 |         0.08 |         0.04 |       0.0029 |       0.0010 |          0.0100 |
|       7 |         378 |       00:02:18 |         0.07 |         0.05 |       0.0028 |       0.0012 |          0.0100 |
|       7 |         392 |       00:02:23 |         0.08 |         0.04 |       0.0030 |       0.0010 |          0.0100 |
|       8 |         400 |       00:02:26 |         0.07 |              |       0.0026 |              |          0.0100 |
|       8 |         406 |       00:02:29 |         0.07 |         0.04 |       0.0026 |       0.0009 |          0.0100 |
|       8 |         420 |       00:02:34 |         0.07 |         0.04 |       0.0027 |       0.0009 |          0.0100 |
|       8 |         434 |       00:02:39 |         0.07 |         0.04 |       0.0026 |       0.0009 |          0.0100 |
|       8 |         448 |       00:02:44 |         0.07 |         0.04 |       0.0025 |       0.0009 |          0.0100 |
|       9 |         450 |       00:02:44 |         0.07 |              |       0.0025 |              |          0.0100 |
|       9 |         462 |       00:02:49 |         0.07 |         0.03 |       0.0028 |       0.0006 |          0.0100 |
|       9 |         476 |       00:02:54 |         0.10 |         0.06 |       0.0047 |       0.0017 |          0.0100 |
|       9 |         490 |       00:02:59 |         0.07 |         0.02 |       0.0023 |       0.0003 |          0.0100 |
|       9 |         500 |       00:03:03 |         0.07 |              |       0.0025 |              |          0.0100 |
|       9 |         504 |       00:03:04 |         0.07 |         0.03 |       0.0025 |       0.0005 |          0.0100 |
|      10 |         518 |       00:03:09 |         0.08 |         0.03 |       0.0030 |       0.0006 |          0.0100 |
|      10 |         532 |       00:03:15 |         0.08 |         0.03 |       0.0030 |       0.0006 |          0.0100 |
|      10 |         546 |       00:03:20 |         0.08 |         0.05 |       0.0033 |       0.0013 |          0.0100 |
|      10 |         550 |       00:03:21 |         0.08 |              |       0.0032 |              |          0.0100 |
|      10 |         560 |       00:03:25 |         0.08 |         0.04 |       0.0030 |       0.0007 |          0.0100 |
|      11 |         574 |       00:03:30 |         0.06 |         0.01 |       0.0021 |   7.8289e-05 |          0.0010 |
|      11 |         588 |       00:03:35 |         0.06 |         0.01 |       0.0020 |   6.1895e-05 |          0.0010 |
|      11 |         600 |       00:03:39 |         0.06 |              |       0.0019 |              |          0.0010 |
|      11 |         602 |       00:03:40 |         0.06 |     8.46e-03 |       0.0019 |   3.5796e-05 |          0.0010 |
|      11 |         616 |       00:03:45 |         0.06 |     9.14e-03 |       0.0019 |   4.1763e-05 |          0.0010 |
|      12 |         630 |       00:03:50 |         0.06 |     9.91e-03 |       0.0019 |   4.9058e-05 |          0.0010 |
|      12 |         644 |       00:03:55 |         0.06 |         0.01 |       0.0018 |   5.7529e-05 |          0.0010 |
|      12 |         650 |       00:03:57 |         0.06 |              |       0.0020 |              |          0.0010 |
|      12 |         658 |       00:04:00 |         0.06 |     8.96e-03 |       0.0018 |   4.0118e-05 |          0.0010 |
|      12 |         672 |       00:04:05 |         0.06 |     9.05e-03 |       0.0019 |   4.0935e-05 |          0.0010 |
|      13 |         686 |       00:04:10 |         0.06 |     8.85e-03 |       0.0019 |   3.9168e-05 |          0.0010 |
|      13 |         700 |       00:04:15 |         0.06 |     8.39e-03 |       0.0020 |   3.5196e-05 |          0.0010 |
|      13 |         714 |       00:04:20 |         0.06 |     8.66e-03 |       0.0020 |   3.7537e-05 |          0.0010 |
|      13 |         728 |       00:04:25 |         0.06 |     9.15e-03 |       0.0017 |   4.1884e-05 |          0.0010 |
|      14 |         742 |       00:04:30 |         0.06 |     9.55e-03 |       0.0019 |   4.5634e-05 |          0.0010 |
|      14 |         750 |       00:04:33 |         0.06 |              |       0.0018 |              |          0.0010 |
|      14 |         756 |       00:04:35 |         0.06 |     8.84e-03 |       0.0018 |   3.9085e-05 |          0.0010 |
|      14 |         770 |       00:04:40 |         0.06 |     9.00e-03 |       0.0018 |   4.0479e-05 |          0.0010 |
|      14 |         784 |       00:04:45 |         0.06 |     9.21e-03 |       0.0018 |   4.2429e-05 |          0.0010 |
|      15 |         798 |       00:04:51 |         0.06 |     8.35e-03 |       0.0019 |   3.4823e-05 |          0.0010 |
|      15 |         800 |       00:04:51 |         0.06 |              |       0.0020 |              |          0.0010 |
|      15 |         812 |       00:04:56 |         0.06 |     8.69e-03 |       0.0017 |   3.7789e-05 |          0.0010 |
|      15 |         826 |       00:05:01 |         0.06 |     9.31e-03 |       0.0019 |   4.3293e-05 |          0.0010 |
|      15 |         840 |       00:05:06 |         0.06 |     8.26e-03 |       0.0019 |   3.4145e-05 |          0.0010 |
|      16 |         850 |       00:05:09 |         0.06 |              |       0.0018 |              |          0.0010 |
|      16 |         854 |       00:05:11 |         0.06 |     9.02e-03 |       0.0018 |   4.0664e-05 |          0.0010 |
|      16 |         868 |       00:05:16 |         0.06 |     8.56e-03 |       0.0018 |   3.6669e-05 |          0.0010 |
|      16 |         882 |       00:05:21 |         0.06 |     9.69e-03 |       0.0018 |   4.6977e-05 |          0.0010 |
|      16 |         896 |       00:05:26 |         0.06 |     8.26e-03 |       0.0019 |   3.4132e-05 |          0.0010 |
|      17 |         900 |       00:05:27 |         0.06 |              |       0.0019 |              |          0.0010 |
|      17 |         910 |       00:05:31 |         0.06 |     8.46e-03 |       0.0018 |   3.5798e-05 |          0.0010 |
|      17 |         924 |       00:05:36 |         0.06 |     9.31e-03 |       0.0019 |   4.3352e-05 |          0.0010 |
|      17 |         938 |       00:05:41 |         0.06 |         0.01 |       0.0017 |   5.7074e-05 |          0.0010 |
|      17 |         950 |       00:05:46 |         0.06 |              |       0.0017 |              |          0.0010 |
|      17 |         952 |       00:05:46 |         0.07 |     8.65e-03 |       0.0021 |   3.7402e-05 |          0.0010 |
|      18 |         966 |       00:05:51 |         0.06 |     9.22e-03 |       0.0018 |   4.2460e-05 |          0.0010 |
|      18 |         980 |       00:05:56 |         0.06 |     9.38e-03 |       0.0019 |   4.3985e-05 |          0.0010 |
|      18 |         994 |       00:06:02 |         0.06 |     8.88e-03 |       0.0021 |   3.9440e-05 |          0.0010 |
|      18 |        1000 |       00:06:04 |         0.06 |              |       0.0019 |              |          0.0010 |
|      18 |        1008 |       00:06:06 |         0.06 |     9.44e-03 |       0.0019 |   4.4540e-05 |          0.0010 |
|      19 |        1022 |       00:06:11 |         0.06 |     9.02e-03 |       0.0018 |   4.0687e-05 |          0.0010 |
|      19 |        1036 |       00:06:16 |         0.06 |     8.53e-03 |       0.0018 |   3.6342e-05 |          0.0010 |
|      19 |        1050 |       00:06:21 |         0.06 |     9.10e-03 |       0.0020 |   4.1406e-05 |          0.0010 |
|      19 |        1064 |       00:06:27 |         0.06 |     9.49e-03 |       0.0019 |   4.5031e-05 |          0.0010 |
|      20 |        1078 |       00:06:32 |         0.06 |     9.34e-03 |       0.0018 |   4.3593e-05 |          0.0010 |
|      20 |        1092 |       00:06:37 |         0.06 |     8.24e-03 |       0.0018 |   3.3948e-05 |          0.0010 |
|      20 |        1100 |       00:06:39 |         0.06 |              |       0.0019 |              |          0.0010 |
|      20 |        1106 |       00:06:42 |         0.06 |     8.79e-03 |       0.0019 |   3.8658e-05 |          0.0010 |
|      20 |        1120 |       00:06:47 |         0.06 |     8.57e-03 |       0.0018 |   3.6693e-05 |          0.0010 |
|      21 |        1134 |       00:06:52 |         0.06 |     7.73e-03 |       0.0017 |   2.9900e-05 |      1.0000e-04 |
|      21 |        1148 |       00:06:57 |         0.06 |     7.76e-03 |       0.0019 |   3.0135e-05 |      1.0000e-04 |
|      21 |        1150 |       00:06:58 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      21 |        1162 |       00:07:02 |         0.06 |     7.72e-03 |       0.0019 |   2.9766e-05 |      1.0000e-04 |
|      21 |        1176 |       00:07:07 |         0.06 |     7.70e-03 |       0.0018 |   2.9669e-05 |      1.0000e-04 |
|      22 |        1190 |       00:07:12 |         0.06 |     7.67e-03 |       0.0017 |   2.9442e-05 |      1.0000e-04 |
|      22 |        1200 |       00:07:16 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      22 |        1204 |       00:07:17 |         0.06 |     7.74e-03 |       0.0019 |   2.9925e-05 |      1.0000e-04 |
|      22 |        1218 |       00:07:22 |         0.06 |     7.70e-03 |       0.0018 |   2.9638e-05 |      1.0000e-04 |
|      22 |        1232 |       00:07:27 |         0.06 |     7.71e-03 |       0.0018 |   2.9745e-05 |      1.0000e-04 |
|      23 |        1246 |       00:07:32 |         0.06 |     7.68e-03 |       0.0018 |   2.9492e-05 |      1.0000e-04 |
|      23 |        1250 |       00:07:34 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      23 |        1260 |       00:07:38 |         0.06 |     7.73e-03 |       0.0019 |   2.9902e-05 |      1.0000e-04 |
|      23 |        1274 |       00:07:42 |         0.06 |     7.72e-03 |       0.0019 |   2.9811e-05 |      1.0000e-04 |
|      23 |        1288 |       00:07:48 |         0.06 |     7.68e-03 |       0.0018 |   2.9459e-05 |      1.0000e-04 |
|      24 |        1300 |       00:07:52 |         0.06 |              |       0.0017 |              |      1.0000e-04 |
|      24 |        1302 |       00:07:53 |         0.06 |     7.71e-03 |       0.0019 |   2.9734e-05 |      1.0000e-04 |
|      24 |        1316 |       00:07:58 |         0.06 |     7.65e-03 |       0.0017 |   2.9279e-05 |      1.0000e-04 |
|      24 |        1330 |       00:08:03 |         0.06 |     7.68e-03 |       0.0017 |   2.9469e-05 |      1.0000e-04 |
|      24 |        1344 |       00:08:08 |         0.06 |     7.67e-03 |       0.0018 |   2.9433e-05 |      1.0000e-04 |
|      25 |        1350 |       00:08:10 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      25 |        1358 |       00:08:13 |         0.06 |     7.72e-03 |       0.0018 |   2.9811e-05 |      1.0000e-04 |
|      25 |        1372 |       00:08:18 |         0.06 |     7.70e-03 |       0.0018 |   2.9630e-05 |      1.0000e-04 |
|      25 |        1386 |       00:08:23 |         0.06 |     7.70e-03 |       0.0020 |   2.9632e-05 |      1.0000e-04 |
|      25 |        1400 |       00:08:28 |         0.06 |     7.66e-03 |       0.0018 |   2.9365e-05 |      1.0000e-04 |
|      26 |        1414 |       00:08:33 |         0.06 |     7.66e-03 |       0.0018 |   2.9345e-05 |      1.0000e-04 |
|      26 |        1428 |       00:08:38 |         0.06 |     7.66e-03 |       0.0019 |   2.9322e-05 |      1.0000e-04 |
|      26 |        1442 |       00:08:43 |         0.06 |     7.71e-03 |       0.0019 |   2.9684e-05 |      1.0000e-04 |
|      26 |        1450 |       00:08:46 |         0.06 |              |       0.0018 |              |      1.0000e-04 |
|      26 |        1456 |       00:08:48 |         0.06 |     7.67e-03 |       0.0016 |   2.9442e-05 |      1.0000e-04 |
|      27 |        1470 |       00:08:53 |         0.06 |     7.65e-03 |       0.0019 |   2.9262e-05 |      1.0000e-04 |
|      27 |        1484 |       00:08:58 |         0.06 |     7.69e-03 |       0.0021 |   2.9605e-05 |      1.0000e-04 |
|      27 |        1498 |       00:09:04 |         0.06 |     7.68e-03 |       0.0016 |   2.9483e-05 |      1.0000e-04 |
|      27 |        1500 |       00:09:04 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      27 |        1512 |       00:09:09 |         0.06 |     7.71e-03 |       0.0018 |   2.9704e-05 |      1.0000e-04 |
|      28 |        1526 |       00:09:14 |         0.06 |     7.74e-03 |       0.0018 |   2.9971e-05 |      1.0000e-04 |
|      28 |        1540 |       00:09:19 |         0.06 |     7.69e-03 |       0.0017 |   2.9549e-05 |      1.0000e-04 |
|      28 |        1550 |       00:09:22 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      28 |        1554 |       00:09:24 |         0.06 |     7.65e-03 |       0.0017 |   2.9244e-05 |      1.0000e-04 |
|      28 |        1568 |       00:09:29 |         0.06 |     7.71e-03 |       0.0018 |   2.9686e-05 |      1.0000e-04 |
|      29 |        1582 |       00:09:34 |         0.06 |     7.67e-03 |       0.0020 |   2.9431e-05 |      1.0000e-04 |
|      29 |        1596 |       00:09:39 |         0.06 |     7.63e-03 |       0.0019 |   2.9132e-05 |      1.0000e-04 |
|      29 |        1600 |       00:09:40 |         0.06 |              |       0.0017 |              |      1.0000e-04 |
|      29 |        1610 |       00:09:44 |         0.06 |     7.65e-03 |       0.0017 |   2.9263e-05 |      1.0000e-04 |
|      29 |        1624 |       00:09:49 |         0.06 |     7.67e-03 |       0.0018 |   2.9429e-05 |      1.0000e-04 |
|      30 |        1638 |       00:09:54 |         0.06 |     7.64e-03 |       0.0018 |   2.9219e-05 |      1.0000e-04 |
|      30 |        1650 |       00:09:58 |         0.06 |              |       0.0021 |              |      1.0000e-04 |
|      30 |        1652 |       00:09:59 |         0.06 |     7.68e-03 |       0.0018 |   2.9456e-05 |      1.0000e-04 |
|      30 |        1666 |       00:10:04 |         0.06 |     7.67e-03 |       0.0018 |   2.9385e-05 |      1.0000e-04 |
|      30 |        1680 |       00:10:09 |         0.06 |     7.62e-03 |       0.0019 |   2.9017e-05 |      1.0000e-04 |
|      31 |        1694 |       00:10:15 |         0.06 |     7.63e-03 |       0.0018 |   2.9109e-05 |      1.0000e-05 |
|      31 |        1700 |       00:10:17 |         0.06 |              |       0.0017 |              |      1.0000e-05 |
|      31 |        1708 |       00:10:20 |         0.06 |     7.64e-03 |       0.0018 |   2.9223e-05 |      1.0000e-05 |
|      31 |        1722 |       00:10:25 |         0.06 |     7.65e-03 |       0.0020 |   2.9241e-05 |      1.0000e-05 |
|      31 |        1736 |       00:10:30 |         0.06 |     7.65e-03 |       0.0017 |   2.9246e-05 |      1.0000e-05 |
|      32 |        1750 |       00:10:35 |         0.06 |     7.65e-03 |       0.0019 |   2.9240e-05 |      1.0000e-05 |
|      32 |        1764 |       00:10:40 |         0.06 |     7.64e-03 |       0.0019 |   2.9193e-05 |      1.0000e-05 |
|      32 |        1778 |       00:10:45 |         0.06 |     7.64e-03 |       0.0018 |   2.9174e-05 |      1.0000e-05 |
|      32 |        1792 |       00:10:50 |         0.06 |     7.64e-03 |       0.0018 |   2.9173e-05 |      1.0000e-05 |
|      33 |        1800 |       00:10:53 |         0.06 |              |       0.0018 |              |      1.0000e-05 |
|      33 |        1806 |       00:10:55 |         0.06 |     7.65e-03 |       0.0018 |   2.9231e-05 |      1.0000e-05 |
|      33 |        1820 |       00:11:00 |         0.06 |     7.64e-03 |       0.0018 |   2.9161e-05 |      1.0000e-05 |
|      33 |        1834 |       00:11:05 |         0.06 |     7.64e-03 |       0.0018 |   2.9176e-05 |      1.0000e-05 |
|      33 |        1848 |       00:11:10 |         0.06 |     7.64e-03 |       0.0018 |   2.9170e-05 |      1.0000e-05 |
|      34 |        1850 |       00:11:11 |         0.06 |              |       0.0018 |              |      1.0000e-05 |
|      34 |        1862 |       00:11:15 |         0.06 |     7.63e-03 |       0.0017 |   2.9127e-05 |      1.0000e-05 |
|      34 |        1876 |       00:11:20 |         0.06 |     7.64e-03 |       0.0018 |   2.9155e-05 |      1.0000e-05 |
|      34 |        1890 |       00:11:25 |         0.06 |     7.64e-03 |       0.0017 |   2.9211e-05 |      1.0000e-05 |
|      34 |        1900 |       00:11:29 |         0.06 |              |       0.0019 |              |      1.0000e-05 |
|      34 |        1904 |       00:11:30 |         0.06 |     7.64e-03 |       0.0019 |   2.9212e-05 |      1.0000e-05 |
|      35 |        1918 |       00:11:36 |         0.06 |     7.64e-03 |       0.0018 |   2.9184e-05 |      1.0000e-05 |
|      35 |        1932 |       00:11:41 |         0.06 |     7.64e-03 |       0.0017 |   2.9147e-05 |      1.0000e-05 |
|      35 |        1946 |       00:11:46 |         0.06 |     7.64e-03 |       0.0018 |   2.9185e-05 |      1.0000e-05 |
|      35 |        1950 |       00:11:47 |         0.06 |              |       0.0018 |              |      1.0000e-05 |
|      35 |        1960 |       00:11:51 |         0.06 |     7.64e-03 |       0.0017 |   2.9203e-05 |      1.0000e-05 |
|      36 |        1974 |       00:11:56 |         0.06 |     7.64e-03 |       0.0018 |   2.9215e-05 |      1.0000e-05 |
|      36 |        1988 |       00:12:01 |         0.06 |     7.64e-03 |       0.0017 |   2.9150e-05 |      1.0000e-05 |
|      36 |        2000 |       00:12:05 |         0.06 |              |       0.0019 |              |      1.0000e-05 |
|      36 |        2002 |       00:12:06 |         0.06 |     7.65e-03 |       0.0018 |   2.9230e-05 |      1.0000e-05 |
|      36 |        2016 |       00:12:11 |         0.06 |     7.64e-03 |       0.0018 |   2.9177e-05 |      1.0000e-05 |
|      37 |        2030 |       00:12:16 |         0.06 |     7.63e-03 |       0.0018 |   2.9129e-05 |      1.0000e-05 |
|      37 |        2044 |       00:12:21 |         0.06 |     7.63e-03 |       0.0019 |   2.9138e-05 |      1.0000e-05 |
|      37 |        2050 |       00:12:24 |         0.06 |              |       0.0017 |              |      1.0000e-05 |
|      37 |        2058 |       00:12:27 |         0.06 |     7.64e-03 |       0.0018 |   2.9164e-05 |      1.0000e-05 |
|      37 |        2072 |       00:12:32 |         0.06 |     7.64e-03 |       0.0016 |   2.9201e-05 |      1.0000e-05 |
|      38 |        2086 |       00:12:37 |         0.06 |     7.64e-03 |       0.0018 |   2.9178e-05 |      1.0000e-05 |
|      38 |        2100 |       00:12:42 |         0.06 |     7.64e-03 |       0.0019 |   2.9175e-05 |      1.0000e-05 |
|======================================================================================================================|
Training finished: Met validation criterion.
already training 1 times 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         2.06 |         1.43 |       2.1255 |       1.0177 |          0.0100 |
|       1 |          14 |       00:00:05 |         0.44 |         0.16 |       0.0962 |       0.0132 |          0.0100 |
|       1 |          28 |       00:00:09 |         0.18 |         0.11 |       0.0156 |       0.0058 |          0.0100 |
|       1 |          42 |       00:00:14 |         0.12 |         0.09 |       0.0073 |       0.0039 |          0.0100 |
|       1 |          50 |       00:00:17 |         0.15 |              |       0.0109 |              |          0.0100 |
|       1 |          56 |       00:00:19 |         0.12 |         0.04 |       0.0068 |       0.0007 |          0.0100 |
|       2 |          70 |       00:00:24 |         0.09 |         0.11 |       0.0038 |       0.0058 |          0.0100 |
|       2 |          84 |       00:00:29 |         0.11 |         0.03 |       0.0059 |       0.0004 |          0.0100 |
|       2 |          98 |       00:00:34 |         0.09 |         0.04 |       0.0045 |       0.0007 |          0.0100 |
|       2 |         100 |       00:00:34 |         0.09 |              |       0.0044 |              |          0.0100 |
|       2 |         112 |       00:00:39 |         0.10 |         0.07 |       0.0053 |       0.0024 |          0.0100 |
|       3 |         126 |       00:00:44 |         0.08 |         0.04 |       0.0036 |       0.0006 |          0.0100 |
|       3 |         140 |       00:00:49 |         0.09 |         0.07 |       0.0037 |       0.0024 |          0.0100 |
|       3 |         150 |       00:00:52 |         0.08 |              |       0.0034 |              |          0.0100 |
|       3 |         154 |       00:00:53 |         0.09 |         0.06 |       0.0040 |       0.0018 |          0.0100 |
|       3 |         168 |       00:00:58 |         0.08 |         0.05 |       0.0033 |       0.0014 |          0.0100 |
|       4 |         182 |       00:01:03 |         0.08 |         0.05 |       0.0036 |       0.0013 |          0.0100 |
|       4 |         196 |       00:01:08 |         0.08 |         0.04 |       0.0034 |       0.0009 |          0.0100 |
|       4 |         200 |       00:01:09 |         0.08 |              |       0.0032 |              |          0.0100 |
|       4 |         210 |       00:01:12 |         0.08 |         0.05 |       0.0032 |       0.0012 |          0.0100 |
|       4 |         224 |       00:01:17 |         0.08 |         0.04 |       0.0031 |       0.0007 |          0.0100 |
|       5 |         238 |       00:01:22 |         0.08 |         0.04 |       0.0031 |       0.0010 |          0.0100 |
|       5 |         250 |       00:01:26 |         0.08 |              |       0.0034 |              |          0.0100 |
|       5 |         252 |       00:01:27 |         0.08 |         0.04 |       0.0030 |       0.0007 |          0.0100 |
|       5 |         266 |       00:01:32 |         0.08 |         0.03 |       0.0032 |       0.0006 |          0.0100 |
|       5 |         280 |       00:01:37 |         0.07 |         0.04 |       0.0027 |       0.0006 |          0.0100 |
|       6 |         294 |       00:01:42 |         0.09 |         0.06 |       0.0042 |       0.0017 |          0.0100 |
|       6 |         300 |       00:01:44 |         0.08 |              |       0.0030 |              |          0.0100 |
|       6 |         308 |       00:01:47 |         0.09 |         0.06 |       0.0045 |       0.0016 |          0.0100 |
|       6 |         322 |       00:01:51 |         0.09 |         0.05 |       0.0042 |       0.0013 |          0.0100 |
|       6 |         336 |       00:01:56 |         0.08 |         0.04 |       0.0036 |       0.0008 |          0.0100 |
|       7 |         350 |       00:02:01 |         0.08 |         0.04 |       0.0036 |       0.0009 |          0.0100 |
|       7 |         364 |       00:02:06 |         0.09 |         0.04 |       0.0038 |       0.0009 |          0.0100 |
|       7 |         378 |       00:02:11 |         0.08 |         0.04 |       0.0033 |       0.0010 |          0.0100 |
|       7 |         392 |       00:02:16 |         0.08 |         0.04 |       0.0033 |       0.0007 |          0.0100 |
|       8 |         400 |       00:02:18 |         0.08 |              |       0.0034 |              |          0.0100 |
|       8 |         406 |       00:02:21 |         0.08 |         0.04 |       0.0034 |       0.0009 |          0.0100 |
|       8 |         420 |       00:02:26 |         0.08 |         0.04 |       0.0034 |       0.0009 |          0.0100 |
|       8 |         434 |       00:02:30 |         0.08 |         0.05 |       0.0033 |       0.0011 |          0.0100 |
|       8 |         448 |       00:02:35 |         0.08 |         0.04 |       0.0032 |       0.0007 |          0.0100 |
|       9 |         450 |       00:02:36 |         0.08 |              |       0.0036 |              |          0.0100 |
|       9 |         462 |       00:02:40 |         0.09 |         0.05 |       0.0038 |       0.0014 |          0.0100 |
|       9 |         476 |       00:02:45 |         0.08 |         0.04 |       0.0031 |       0.0007 |          0.0100 |
|       9 |         490 |       00:02:50 |         0.08 |         0.04 |       0.0031 |       0.0007 |          0.0100 |
|       9 |         500 |       00:02:53 |         0.08 |              |       0.0030 |              |          0.0100 |
|       9 |         504 |       00:02:55 |         0.08 |         0.04 |       0.0030 |       0.0007 |          0.0100 |
|======================================================================================================================|
