
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , ini learningRate = 1.000000e-02 , min batch size = 400 , DropPeriod = 5 , DropFactor = 0.100000 
>> Hidden Units = 60 , v1 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
load amp=3 
load amp=4 
load amp=5 
load amp=6 
load amp=7 
load amp=8 
load amp=9 
load amp=10 
load amp=11 
load amp=12 
load amp=13 
load amp=14 
load amp=15 
load amp=16 
load amp=17 
load amp=18 
load amp=19 
load amp=20 
load amp=21 
load amp=22 
load amp=23 
load amp=24 
load amp=25 
load amp=26 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|       3 |         140 |       00:00:53 |         0.09 |         0.05 |       0.0036 |       0.0014 |          0.0100 |
|       3 |         150 |       00:00:56 |         0.09 |              |       0.0038 |              |          0.0100 |
|       3 |         154 |       00:00:57 |         0.09 |         0.04 |       0.0038 |       0.0008 |          0.0100 |
|       3 |         168 |       00:01:02 |         0.08 |         0.05 |       0.0034 |       0.0012 |          0.0100 |
|       4 |         182 |       00:01:07 |         0.08 |         0.04 |       0.0035 |       0.0007 |          0.0100 |
|       4 |         196 |       00:01:12 |         0.08 |         0.05 |       0.0034 |       0.0011 |          0.0100 |
|       4 |         200 |       00:01:13 |         0.08 |              |       0.0033 |              |          0.0100 |
|       4 |         210 |       00:01:17 |         0.08 |         0.04 |       0.0032 |       0.0009 |          0.0100 |
|       4 |         224 |       00:01:22 |         0.08 |         0.04 |       0.0034 |       0.0008 |          0.0100 |
|       5 |         238 |       00:01:27 |         0.08 |         0.04 |       0.0033 |       0.0007 |          0.0100 |
|       5 |         250 |       00:01:31 |         0.08 |              |       0.0030 |              |          0.0100 |
|       5 |         252 |       00:01:31 |         0.07 |         0.05 |       0.0028 |       0.0013 |          0.0100 |
|       5 |         266 |       00:01:36 |         0.08 |         0.04 |       0.0030 |       0.0008 |          0.0100 |
|       5 |         280 |       00:01:41 |         0.08 |         0.04 |       0.0028 |       0.0008 |          0.0100 |
|       6 |         294 |       00:01:46 |         0.06 |         0.01 |       0.0021 |   8.2985e-05 |          0.0010 |
|       6 |         300 |       00:01:48 |         0.07 |              |       0.0022 |              |          0.0010 |
|       6 |         308 |       00:01:51 |         0.07 |         0.01 |       0.0023 |       0.0001 |          0.0010 |
|       6 |         322 |       00:01:56 |         0.07 |         0.01 |       0.0021 |   6.8729e-05 |          0.0010 |
|       6 |         336 |       00:02:01 |         0.07 |     9.66e-03 |       0.0022 |   4.6637e-05 |          0.0010 |
|       7 |         350 |       00:02:06 |         0.07 |         0.01 |       0.0022 |   5.4359e-05 |          0.0010 |
|       7 |         364 |       00:02:10 |         0.06 |         0.01 |       0.0020 |   6.4385e-05 |          0.0010 |
|       7 |         378 |       00:02:15 |         0.06 |         0.01 |       0.0021 |   6.5161e-05 |          0.0010 |
|       7 |         392 |       00:02:20 |         0.07 |     9.96e-03 |       0.0024 |   4.9595e-05 |          0.0010 |
|       8 |         400 |       00:02:23 |         0.06 |              |       0.0019 |              |          0.0010 |
|       8 |         406 |       00:02:25 |         0.06 |         0.01 |       0.0021 |   5.7179e-05 |          0.0010 |
|       8 |         420 |       00:02:30 |         0.06 |     9.21e-03 |       0.0021 |   4.2390e-05 |          0.0010 |
|       8 |         434 |       00:02:35 |         0.07 |     9.78e-03 |       0.0021 |   4.7866e-05 |          0.0010 |
|       8 |         448 |       00:02:40 |         0.06 |     9.77e-03 |       0.0020 |   4.7763e-05 |          0.0010 |
|       9 |         450 |       00:02:40 |         0.06 |              |       0.0020 |              |          0.0010 |
|       9 |         462 |       00:02:45 |         0.06 |     9.97e-03 |       0.0020 |   4.9665e-05 |          0.0010 |
|       9 |         476 |       00:02:50 |         0.06 |         0.01 |       0.0021 |   5.9025e-05 |          0.0010 |
|       9 |         490 |       00:02:55 |         0.06 |     9.42e-03 |       0.0020 |   4.4396e-05 |          0.0010 |
|       9 |         500 |       00:02:58 |         0.07 |              |       0.0021 |              |          0.0010 |
|       9 |         504 |       00:02:59 |         0.06 |         0.01 |       0.0020 |   6.2126e-05 |          0.0010 |
|      10 |         518 |       00:03:04 |         0.07 |     8.70e-03 |       0.0023 |   3.7844e-05 |          0.0010 |
|      10 |         532 |       00:03:09 |         0.07 |         0.02 |       0.0023 |       0.0001 |          0.0010 |
|      10 |         546 |       00:03:14 |         0.06 |         0.01 |       0.0020 |   6.3777e-05 |          0.0010 |
|      10 |         550 |       00:03:16 |         0.06 |              |       0.0019 |              |          0.0010 |
|      10 |         560 |       00:03:19 |         0.06 |         0.01 |       0.0021 |   6.9004e-05 |          0.0010 |
|      11 |         574 |       00:03:24 |         0.06 |     8.76e-03 |       0.0021 |   3.8384e-05 |      1.0000e-04 |
|      11 |         588 |       00:03:29 |         0.06 |     8.47e-03 |       0.0021 |   3.5846e-05 |      1.0000e-04 |
|      11 |         600 |       00:03:33 |         0.06 |              |       0.0021 |              |      1.0000e-04 |
|      11 |         602 |       00:03:34 |         0.06 |     8.47e-03 |       0.0020 |   3.5843e-05 |      1.0000e-04 |
|      11 |         616 |       00:03:39 |         0.06 |     8.52e-03 |       0.0020 |   3.6329e-05 |      1.0000e-04 |
|      12 |         630 |       00:03:44 |         0.06 |     8.58e-03 |       0.0020 |   3.6822e-05 |      1.0000e-04 |
|      12 |         644 |       00:03:49 |         0.06 |     8.34e-03 |       0.0020 |   3.4741e-05 |      1.0000e-04 |
|      12 |         650 |       00:03:51 |         0.06 |              |       0.0021 |              |      1.0000e-04 |
|      12 |         658 |       00:03:54 |         0.06 |     8.57e-03 |       0.0019 |   3.6765e-05 |      1.0000e-04 |
|      12 |         672 |       00:03:59 |         0.06 |     8.37e-03 |       0.0021 |   3.5042e-05 |      1.0000e-04 |
|      13 |         686 |       00:04:04 |         0.06 |     8.39e-03 |       0.0020 |   3.5177e-05 |      1.0000e-04 |
|      13 |         700 |       00:04:09 |         0.06 |     8.39e-03 |       0.0021 |   3.5197e-05 |      1.0000e-04 |
|      13 |         714 |       00:04:14 |         0.06 |     8.42e-03 |       0.0021 |   3.5410e-05 |      1.0000e-04 |
|      13 |         728 |       00:04:19 |         0.06 |     8.42e-03 |       0.0019 |   3.5422e-05 |      1.0000e-04 |
|      14 |         742 |       00:04:24 |         0.06 |     8.41e-03 |       0.0021 |   3.5359e-05 |      1.0000e-04 |
|      14 |         750 |       00:04:27 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      14 |         756 |       00:04:29 |         0.06 |     8.56e-03 |       0.0020 |   3.6639e-05 |      1.0000e-04 |
|      14 |         770 |       00:04:34 |         0.06 |     8.32e-03 |       0.0020 |   3.4598e-05 |      1.0000e-04 |
|      14 |         784 |       00:04:39 |         0.06 |     8.54e-03 |       0.0019 |   3.6450e-05 |      1.0000e-04 |
|      15 |         798 |       00:04:44 |         0.06 |     8.34e-03 |       0.0021 |   3.4782e-05 |      1.0000e-04 |
|      15 |         800 |       00:04:44 |         0.06 |              |       0.0021 |              |      1.0000e-04 |
|      15 |         812 |       00:04:49 |         0.06 |     8.29e-03 |       0.0018 |   3.4373e-05 |      1.0000e-04 |
|      15 |         826 |       00:04:54 |         0.06 |     8.45e-03 |       0.0021 |   3.5734e-05 |      1.0000e-04 |
|      15 |         840 |       00:04:59 |         0.06 |     8.34e-03 |       0.0020 |   3.4788e-05 |      1.0000e-04 |
|      16 |         850 |       00:05:02 |         0.06 |              |       0.0019 |              |      1.0000e-05 |
|      16 |         854 |       00:05:04 |         0.06 |     8.36e-03 |       0.0020 |   3.4933e-05 |      1.0000e-05 |
|      16 |         868 |       00:05:09 |         0.06 |     8.38e-03 |       0.0019 |   3.5119e-05 |      1.0000e-05 |
|      16 |         882 |       00:05:14 |         0.06 |     8.35e-03 |       0.0019 |   3.4834e-05 |      1.0000e-05 |
|      16 |         896 |       00:05:18 |         0.06 |     8.33e-03 |       0.0020 |   3.4708e-05 |      1.0000e-05 |
|      17 |         900 |       00:05:20 |         0.07 |              |       0.0021 |              |      1.0000e-05 |
|      17 |         910 |       00:05:23 |         0.06 |     8.36e-03 |       0.0020 |   3.4905e-05 |      1.0000e-05 |
|      17 |         924 |       00:05:28 |         0.06 |     8.34e-03 |       0.0020 |   3.4818e-05 |      1.0000e-05 |
|      17 |         938 |       00:05:33 |         0.06 |     8.34e-03 |       0.0019 |   3.4798e-05 |      1.0000e-05 |
|      17 |         950 |       00:05:38 |         0.06 |              |       0.0019 |              |      1.0000e-05 |
|      17 |         952 |       00:05:39 |         0.07 |     8.34e-03 |       0.0023 |   3.4814e-05 |      1.0000e-05 |
|      18 |         966 |       00:05:44 |         0.06 |     8.38e-03 |       0.0019 |   3.5085e-05 |      1.0000e-05 |
|      18 |         980 |       00:05:49 |         0.06 |     8.34e-03 |       0.0020 |   3.4806e-05 |      1.0000e-05 |
|      18 |         994 |       00:05:54 |         0.07 |     8.35e-03 |       0.0023 |   3.4871e-05 |      1.0000e-05 |
|      18 |        1000 |       00:05:56 |         0.06 |              |       0.0020 |              |      1.0000e-05 |
|      18 |        1008 |       00:05:59 |         0.06 |     8.34e-03 |       0.0020 |   3.4748e-05 |      1.0000e-05 |
|      19 |        1022 |       00:06:04 |         0.06 |     8.37e-03 |       0.0019 |   3.5009e-05 |      1.0000e-05 |
|      19 |        1036 |       00:06:09 |         0.06 |     8.35e-03 |       0.0020 |   3.4883e-05 |      1.0000e-05 |
|      19 |        1050 |       00:06:14 |         0.06 |     8.34e-03 |       0.0021 |   3.4776e-05 |      1.0000e-05 |
|      19 |        1064 |       00:06:18 |         0.06 |     8.38e-03 |       0.0020 |   3.5126e-05 |      1.0000e-05 |
|      20 |        1078 |       00:06:23 |         0.06 |     8.37e-03 |       0.0018 |   3.5065e-05 |      1.0000e-05 |
|      20 |        1092 |       00:06:28 |         0.06 |     8.33e-03 |       0.0020 |   3.4659e-05 |      1.0000e-05 |
|      20 |        1100 |       00:06:31 |         0.06 |              |       0.0021 |              |      1.0000e-05 |
|      20 |        1106 |       00:06:33 |         0.06 |     8.33e-03 |       0.0020 |   3.4717e-05 |      1.0000e-05 |
|      20 |        1120 |       00:06:38 |         0.06 |     8.35e-03 |       0.0020 |   3.4821e-05 |      1.0000e-05 |
|      21 |        1134 |       00:06:43 |         0.06 |     8.34e-03 |       0.0019 |   3.4812e-05 |      1.0000e-06 |
|      21 |        1148 |       00:06:48 |         0.07 |     8.34e-03 |       0.0021 |   3.4773e-05 |      1.0000e-06 |
|      21 |        1150 |       00:06:49 |         0.06 |              |       0.0021 |              |      1.0000e-06 |
|      21 |        1162 |       00:06:53 |         0.07 |     8.35e-03 |       0.0021 |   3.4826e-05 |      1.0000e-06 |
|      21 |        1176 |       00:06:57 |         0.06 |     8.35e-03 |       0.0019 |   3.4892e-05 |      1.0000e-06 |
|      22 |        1190 |       00:07:02 |         0.06 |     8.35e-03 |       0.0019 |   3.4823e-05 |      1.0000e-06 |
|      22 |        1200 |       00:07:06 |         0.06 |              |       0.0020 |              |      1.0000e-06 |
|      22 |        1204 |       00:07:07 |         0.06 |     8.35e-03 |       0.0020 |   3.4826e-05 |      1.0000e-06 |
|      22 |        1218 |       00:07:12 |         0.06 |     8.35e-03 |       0.0020 |   3.4833e-05 |      1.0000e-06 |
|      22 |        1232 |       00:07:18 |         0.06 |     8.34e-03 |       0.0020 |   3.4770e-05 |      1.0000e-06 |
|======================================================================================================================|
Training finished: Met validation criterion.
already training 1 times 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         2.25 |         1.34 |       2.5389 |       0.8945 |          0.0100 |
|       1 |          14 |       00:00:05 |         0.53 |         0.29 |       0.1402 |       0.0414 |          0.0100 |
|       1 |          28 |       00:00:10 |         0.17 |         0.07 |       0.0138 |       0.0025 |          0.0100 |
|       1 |          42 |       00:00:15 |         0.14 |         0.10 |       0.0093 |       0.0054 |          0.0100 |
|       1 |          50 |       00:00:18 |         0.12 |              |       0.0068 |              |          0.0100 |
|       1 |          56 |       00:00:20 |         0.10 |         0.06 |       0.0046 |       0.0019 |          0.0100 |
|       2 |          70 |       00:00:25 |         0.11 |         0.03 |       0.0058 |       0.0003 |          0.0100 |
|       2 |          84 |       00:00:30 |         0.13 |         0.11 |       0.0079 |       0.0062 |          0.0100 |
|       2 |          98 |       00:00:36 |         0.09 |         0.07 |       0.0039 |       0.0026 |          0.0100 |
|       2 |         100 |       00:00:36 |         0.13 |              |       0.0090 |              |          0.0100 |
|       2 |         112 |       00:00:41 |         0.08 |         0.03 |       0.0030 |       0.0004 |          0.0100 |
|       3 |         126 |       00:00:46 |         0.08 |         0.04 |       0.0036 |       0.0009 |          0.0100 |
|       3 |         140 |       00:00:51 |         0.08 |         0.07 |       0.0036 |       0.0023 |          0.0100 |
|       3 |         150 |       00:00:54 |         0.08 |              |       0.0033 |              |          0.0100 |
|       3 |         154 |       00:00:56 |         0.10 |         0.08 |       0.0049 |       0.0036 |          0.0100 |
|       3 |         168 |       00:01:01 |         0.09 |         0.04 |       0.0041 |       0.0009 |          0.0100 |
|       4 |         182 |       00:01:06 |         0.09 |         0.04 |       0.0038 |       0.0010 |          0.0100 |
|       4 |         196 |       00:01:11 |         0.08 |         0.05 |       0.0032 |       0.0013 |          0.0100 |
|       4 |         200 |       00:01:13 |         0.08 |              |       0.0032 |              |          0.0100 |
|       4 |         210 |       00:01:16 |         0.08 |         0.03 |       0.0033 |       0.0004 |          0.0100 |
|       4 |         224 |       00:01:21 |         0.08 |         0.03 |       0.0029 |       0.0006 |          0.0100 |
|       5 |         238 |       00:01:26 |         0.08 |         0.04 |       0.0033 |       0.0008 |          0.0100 |
|       5 |         250 |       00:01:31 |         0.09 |              |       0.0039 |              |          0.0100 |
|       5 |         252 |       00:01:32 |         0.07 |         0.03 |       0.0026 |       0.0004 |          0.0100 |
|       5 |         266 |       00:01:37 |         0.08 |         0.04 |       0.0030 |       0.0009 |          0.0100 |
|       5 |         280 |       00:01:42 |         0.10 |         0.05 |       0.0045 |       0.0014 |          0.0100 |
|       6 |         294 |       00:01:47 |         0.07 |         0.02 |       0.0025 |       0.0003 |          0.0010 |
|       6 |         300 |       00:01:49 |         0.07 |              |       0.0025 |              |          0.0010 |
|       6 |         308 |       00:01:52 |         0.06 |         0.01 |       0.0020 |   8.5617e-05 |          0.0010 |
|       6 |         322 |       00:01:57 |         0.07 |     9.87e-03 |       0.0022 |   4.8743e-05 |          0.0010 |
|       6 |         336 |       00:02:02 |         0.07 |         0.01 |       0.0023 |   5.6195e-05 |          0.0010 |
|       7 |         350 |       00:02:07 |         0.06 |     9.19e-03 |       0.0020 |   4.2197e-05 |          0.0010 |
|       7 |         364 |       00:02:13 |         0.06 |     9.76e-03 |       0.0021 |   4.7649e-05 |          0.0010 |
|       7 |         378 |       00:02:18 |         0.06 |     9.99e-03 |       0.0021 |   4.9937e-05 |          0.0010 |
|       7 |         392 |       00:02:23 |         0.07 |         0.01 |       0.0022 |   6.5130e-05 |          0.0010 |
|       8 |         400 |       00:02:26 |         0.06 |              |       0.0020 |              |          0.0010 |
|       8 |         406 |       00:02:28 |         0.07 |         0.01 |       0.0021 |   6.0720e-05 |          0.0010 |
|       8 |         420 |       00:02:33 |         0.06 |         0.01 |       0.0020 |   5.0098e-05 |          0.0010 |
|       8 |         434 |       00:02:38 |         0.06 |     9.24e-03 |       0.0021 |   4.2662e-05 |          0.0010 |
|       8 |         448 |       00:02:43 |         0.06 |         0.01 |       0.0020 |   5.4449e-05 |          0.0010 |
|       9 |         450 |       00:02:44 |         0.07 |              |       0.0022 |              |          0.0010 |
|       9 |         462 |       00:02:48 |         0.06 |     9.57e-03 |       0.0019 |   4.5778e-05 |          0.0010 |
|       9 |         476 |       00:02:53 |         0.06 |         0.01 |       0.0021 |   7.1986e-05 |          0.0010 |
|       9 |         490 |       00:02:58 |         0.07 |         0.01 |       0.0023 |   5.9211e-05 |          0.0010 |
|       9 |         500 |       00:03:02 |         0.07 |              |       0.0022 |              |          0.0010 |
|       9 |         504 |       00:03:03 |         0.07 |         0.01 |       0.0022 |   5.0174e-05 |          0.0010 |
|      10 |         518 |       00:03:08 |         0.06 |         0.01 |       0.0019 |   5.1469e-05 |          0.0010 |
|      10 |         532 |       00:03:13 |         0.07 |     9.28e-03 |       0.0022 |   4.3025e-05 |          0.0010 |
|      10 |         546 |       00:03:18 |         0.06 |         0.01 |       0.0020 |   5.6285e-05 |          0.0010 |
|      10 |         550 |       00:03:20 |         0.07 |              |       0.0021 |              |          0.0010 |
|      10 |         560 |       00:03:23 |         0.07 |     9.66e-03 |       0.0021 |   4.6683e-05 |          0.0010 |
|      11 |         574 |       00:03:28 |         0.06 |     8.72e-03 |       0.0021 |   3.8041e-05 |      1.0000e-04 |
|      11 |         588 |       00:03:34 |         0.06 |     8.73e-03 |       0.0020 |   3.8081e-05 |      1.0000e-04 |
|      11 |         600 |       00:03:38 |         0.06 |              |       0.0018 |              |      1.0000e-04 |
|      11 |         602 |       00:03:38 |         0.07 |     8.72e-03 |       0.0023 |   3.8009e-05 |      1.0000e-04 |
|      11 |         616 |       00:03:43 |         0.07 |     8.72e-03 |       0.0021 |   3.8023e-05 |      1.0000e-04 |
|      12 |         630 |       00:03:49 |         0.06 |     8.82e-03 |       0.0020 |   3.8885e-05 |      1.0000e-04 |
|      12 |         644 |       00:03:54 |         0.06 |     8.75e-03 |       0.0019 |   3.8319e-05 |      1.0000e-04 |
|      12 |         650 |       00:03:56 |         0.06 |              |       0.0020 |              |      1.0000e-04 |
|      12 |         658 |       00:03:58 |         0.06 |     8.60e-03 |       0.0019 |   3.6971e-05 |      1.0000e-04 |
|      12 |         672 |       00:04:04 |         0.06 |     8.74e-03 |       0.0021 |   3.8184e-05 |      1.0000e-04 |
|      13 |         686 |       00:04:09 |         0.07 |     8.66e-03 |       0.0021 |   3.7505e-05 |      1.0000e-04 |
|      13 |         700 |       00:04:14 |         0.06 |     8.72e-03 |       0.0020 |   3.7993e-05 |      1.0000e-04 |
|      13 |         714 |       00:04:19 |         0.06 |     8.68e-03 |       0.0021 |   3.7644e-05 |      1.0000e-04 |
|      13 |         728 |       00:04:24 |         0.06 |     8.70e-03 |       0.0021 |   3.7876e-05 |      1.0000e-04 |
|      14 |         742 |       00:04:29 |         0.06 |     8.75e-03 |       0.0020 |   3.8286e-05 |      1.0000e-04 |
|      14 |         750 |       00:04:32 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      14 |         756 |       00:04:34 |         0.06 |     8.54e-03 |       0.0021 |   3.6482e-05 |      1.0000e-04 |
|      14 |         770 |       00:04:39 |         0.07 |     8.75e-03 |       0.0022 |   3.8315e-05 |      1.0000e-04 |
|      14 |         784 |       00:04:44 |         0.06 |     8.66e-03 |       0.0021 |   3.7485e-05 |      1.0000e-04 |
|      15 |         798 |       00:04:49 |         0.06 |     8.70e-03 |       0.0021 |   3.7813e-05 |      1.0000e-04 |
|      15 |         800 |       00:04:50 |         0.06 |              |       0.0020 |              |      1.0000e-04 |
|      15 |         812 |       00:04:54 |         0.06 |     8.71e-03 |       0.0020 |   3.7972e-05 |      1.0000e-04 |
|      15 |         826 |       00:04:59 |         0.06 |     8.65e-03 |       0.0021 |   3.7440e-05 |      1.0000e-04 |
|      15 |         840 |       00:05:04 |         0.06 |     8.70e-03 |       0.0019 |   3.7855e-05 |      1.0000e-04 |
|      16 |         850 |       00:05:08 |         0.06 |              |       0.0021 |              |      1.0000e-05 |
|      16 |         854 |       00:05:09 |         0.06 |     8.67e-03 |       0.0020 |   3.7571e-05 |      1.0000e-05 |
|      16 |         868 |       00:05:14 |         0.06 |     8.64e-03 |       0.0019 |   3.7311e-05 |      1.0000e-05 |
|      16 |         882 |       00:05:19 |         0.06 |     8.65e-03 |       0.0020 |   3.7369e-05 |      1.0000e-05 |
|      16 |         896 |       00:05:24 |         0.06 |     8.68e-03 |       0.0020 |   3.7701e-05 |      1.0000e-05 |
|      17 |         900 |       00:05:26 |         0.06 |              |       0.0020 |              |      1.0000e-05 |
|      17 |         910 |       00:05:30 |         0.06 |     8.69e-03 |       0.0020 |   3.7799e-05 |      1.0000e-05 |
|      17 |         924 |       00:05:35 |         0.06 |     8.65e-03 |       0.0019 |   3.7439e-05 |      1.0000e-05 |
|      17 |         938 |       00:05:40 |         0.06 |     8.65e-03 |       0.0020 |   3.7447e-05 |      1.0000e-05 |
|      17 |         950 |       00:05:44 |         0.06 |              |       0.0018 |              |      1.0000e-05 |
|      17 |         952 |       00:05:45 |         0.06 |     8.67e-03 |       0.0019 |   3.7585e-05 |      1.0000e-05 |
|      18 |         966 |       00:05:50 |         0.06 |     8.66e-03 |       0.0019 |   3.7514e-05 |      1.0000e-05 |
|      18 |         980 |       00:05:55 |         0.06 |     8.68e-03 |       0.0020 |   3.7709e-05 |      1.0000e-05 |
|      18 |         994 |       00:06:00 |         0.06 |     8.68e-03 |       0.0020 |   3.7657e-05 |      1.0000e-05 |
|      18 |        1000 |       00:06:02 |         0.06 |              |       0.0018 |              |      1.0000e-05 |
|      18 |        1008 |       00:06:05 |         0.06 |     8.66e-03 |       0.0019 |   3.7464e-05 |      1.0000e-05 |
|      19 |        1022 |       00:06:10 |         0.06 |     8.67e-03 |       0.0020 |   3.7626e-05 |      1.0000e-05 |
|      19 |        1036 |       00:06:15 |         0.06 |     8.68e-03 |       0.0019 |   3.7646e-05 |      1.0000e-05 |
|      19 |        1050 |       00:06:20 |         0.06 |     8.67e-03 |       0.0020 |   3.7590e-05 |      1.0000e-05 |
|      19 |        1064 |       00:06:25 |         0.06 |     8.68e-03 |       0.0019 |   3.7709e-05 |      1.0000e-05 |
|      20 |        1078 |       00:06:30 |         0.06 |     8.67e-03 |       0.0021 |   3.7549e-05 |      1.0000e-05 |
|      20 |        1092 |       00:06:35 |         0.06 |     8.67e-03 |       0.0020 |   3.7596e-05 |      1.0000e-05 |
|      20 |        1100 |       00:06:38 |         0.06 |              |       0.0021 |              |      1.0000e-05 |
|      20 |        1106 |       00:06:40 |         0.06 |     8.67e-03 |       0.0020 |   3.7614e-05 |      1.0000e-05 |
|      20 |        1120 |       00:06:46 |         0.06 |     8.66e-03 |       0.0019 |   3.7503e-05 |      1.0000e-05 |
|      21 |        1134 |       00:06:51 |         0.06 |     8.67e-03 |       0.0020 |   3.7554e-05 |      1.0000e-06 |
|      21 |        1148 |       00:06:56 |         0.06 |     8.67e-03 |       0.0021 |   3.7596e-05 |      1.0000e-06 |
|      21 |        1150 |       00:06:57 |         0.06 |              |       0.0021 |              |      1.0000e-06 |
|      21 |        1162 |       00:07:01 |         0.07 |     8.67e-03 |       0.0021 |   3.7621e-05 |      1.0000e-06 |
|      21 |        1176 |       00:07:06 |         0.06 |     8.67e-03 |       0.0021 |   3.7614e-05 |      1.0000e-06 |
|======================================================================================================================|
Training finished: Met validation criterion.
already training 2 times 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >>  
 Threenonlinear , ini learningRate = 1.000000e-02 , min batch size = 400 , DropPeriod = 5 , DropFactor = 0.100000 , data_num = 100 
>> >> 
