
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , single amp , ini learningRate = 1.000000e-02 , min batch size = 200 , DropPeriod = 12 , DropFactor = 0.100000  v1 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|      15 |          60 |       00:00:10 |     9.90e-03 |     9.70e-03 |   4.9053e-05 |   4.7044e-05 |          0.0010 |
|      16 |          64 |       00:00:11 |     9.44e-03 |     9.60e-03 |   4.4572e-05 |   4.6040e-05 |          0.0010 |
|      17 |          68 |       00:00:11 |     9.27e-03 |     9.38e-03 |   4.3010e-05 |   4.3997e-05 |          0.0010 |
|      18 |          72 |       00:00:12 |     9.25e-03 |     9.29e-03 |   4.2826e-05 |   4.3194e-05 |          0.0010 |
|      19 |          76 |       00:00:13 |     9.14e-03 |     9.24e-03 |   4.1808e-05 |   4.2689e-05 |          0.0010 |
|      20 |          80 |       00:00:13 |     9.09e-03 |     9.19e-03 |   4.1324e-05 |   4.2201e-05 |          0.0010 |
|      21 |          84 |       00:00:14 |     9.06e-03 |     9.15e-03 |   4.1080e-05 |   4.1868e-05 |          0.0010 |
|      22 |          88 |       00:00:14 |     8.97e-03 |     9.12e-03 |   4.0231e-05 |   4.1585e-05 |          0.0010 |
|      23 |          92 |       00:00:15 |     9.01e-03 |     9.08e-03 |   4.0600e-05 |   4.1255e-05 |          0.0010 |
|      24 |          96 |       00:00:15 |     8.94e-03 |     9.05e-03 |   3.9998e-05 |   4.0922e-05 |          0.0010 |
|      25 |         100 |       00:00:16 |     8.95e-03 |     9.04e-03 |   4.0027e-05 |   4.0838e-05 |      1.0000e-04 |
|      26 |         104 |       00:00:16 |     8.85e-03 |     9.03e-03 |   3.9180e-05 |   4.0795e-05 |      1.0000e-04 |
|      27 |         108 |       00:00:17 |     8.97e-03 |     9.03e-03 |   4.0205e-05 |   4.0772e-05 |      1.0000e-04 |
|      28 |         112 |       00:00:17 |     8.89e-03 |     9.03e-03 |   3.9529e-05 |   4.0725e-05 |      1.0000e-04 |
|      29 |         116 |       00:00:18 |     8.89e-03 |     9.02e-03 |   3.9555e-05 |   4.0696e-05 |      1.0000e-04 |
|      30 |         120 |       00:00:18 |     8.92e-03 |     9.02e-03 |   3.9755e-05 |   4.0661e-05 |      1.0000e-04 |
|      31 |         124 |       00:00:19 |     8.89e-03 |     9.01e-03 |   3.9552e-05 |   4.0620e-05 |      1.0000e-04 |
|      32 |         128 |       00:00:20 |     8.97e-03 |     9.01e-03 |   4.0251e-05 |   4.0586e-05 |      1.0000e-04 |
|      33 |         132 |       00:00:20 |     8.89e-03 |     9.01e-03 |   3.9551e-05 |   4.0550e-05 |      1.0000e-04 |
|      34 |         136 |       00:00:21 |     8.86e-03 |     9.00e-03 |   3.9221e-05 |   4.0514e-05 |      1.0000e-04 |
|      35 |         140 |       00:00:21 |     8.86e-03 |     9.00e-03 |   3.9233e-05 |   4.0476e-05 |      1.0000e-04 |
|      36 |         144 |       00:00:22 |     8.96e-03 |     8.99e-03 |   4.0114e-05 |   4.0437e-05 |      1.0000e-04 |
|      37 |         148 |       00:00:22 |     8.93e-03 |     8.99e-03 |   3.9832e-05 |   4.0433e-05 |      1.0000e-05 |
|      38 |         150 |       00:00:23 |     8.86e-03 |              |   3.9279e-05 |              |      1.0000e-05 |
|      38 |         152 |       00:00:23 |     8.90e-03 |     8.99e-03 |   3.9563e-05 |   4.0429e-05 |      1.0000e-05 |
|      39 |         156 |       00:00:23 |     8.92e-03 |     8.99e-03 |   3.9801e-05 |   4.0425e-05 |      1.0000e-05 |
|      40 |         160 |       00:00:24 |     8.98e-03 |     8.99e-03 |   4.0300e-05 |   4.0421e-05 |      1.0000e-05 |
|      41 |         164 |       00:00:25 |     8.94e-03 |     8.99e-03 |   3.9968e-05 |   4.0417e-05 |      1.0000e-05 |
|      42 |         168 |       00:00:25 |     8.93e-03 |     8.99e-03 |   3.9887e-05 |   4.0413e-05 |      1.0000e-05 |
|      43 |         172 |       00:00:26 |     8.92e-03 |     8.99e-03 |   3.9768e-05 |   4.0409e-05 |      1.0000e-05 |
|      44 |         176 |       00:00:26 |     8.85e-03 |     8.99e-03 |   3.9160e-05 |   4.0405e-05 |      1.0000e-05 |
|      45 |         180 |       00:00:27 |     8.86e-03 |     8.99e-03 |   3.9262e-05 |   4.0401e-05 |      1.0000e-05 |
|      46 |         184 |       00:00:27 |     8.87e-03 |     8.99e-03 |   3.9372e-05 |   4.0397e-05 |      1.0000e-05 |
|      47 |         188 |       00:00:28 |     8.91e-03 |     8.99e-03 |   3.9669e-05 |   4.0393e-05 |      1.0000e-05 |
|      48 |         192 |       00:00:29 |     8.84e-03 |     8.99e-03 |   3.9080e-05 |   4.0388e-05 |      1.0000e-05 |
|      49 |         196 |       00:00:29 |     8.86e-03 |     8.99e-03 |   3.9268e-05 |   4.0388e-05 |      1.0000e-06 |
|      50 |         200 |       00:00:30 |     8.88e-03 |     8.99e-03 |   3.9436e-05 |   4.0387e-05 |      1.0000e-06 |
|      51 |         204 |       00:00:30 |     8.88e-03 |     8.99e-03 |   3.9396e-05 |   4.0387e-05 |      1.0000e-06 |
|      52 |         208 |       00:00:31 |     8.84e-03 |     8.99e-03 |   3.9114e-05 |   4.0386e-05 |      1.0000e-06 |
|      53 |         212 |       00:00:31 |     8.82e-03 |     8.99e-03 |   3.8939e-05 |   4.0386e-05 |      1.0000e-06 |
|      54 |         216 |       00:00:32 |     8.83e-03 |     8.99e-03 |   3.8948e-05 |   4.0385e-05 |      1.0000e-06 |
|      55 |         220 |       00:00:32 |     8.91e-03 |     8.99e-03 |   3.9710e-05 |   4.0385e-05 |      1.0000e-06 |
|      56 |         224 |       00:00:33 |     8.87e-03 |     8.99e-03 |   3.9321e-05 |   4.0385e-05 |      1.0000e-06 |
|      57 |         228 |       00:00:33 |     8.83e-03 |     8.99e-03 |   3.9021e-05 |   4.0384e-05 |      1.0000e-06 |
|      58 |         232 |       00:00:34 |     8.80e-03 |     8.99e-03 |   3.8688e-05 |   4.0384e-05 |      1.0000e-06 |
|      59 |         236 |       00:00:35 |     8.90e-03 |     8.99e-03 |   3.9648e-05 |   4.0383e-05 |      1.0000e-06 |
|      60 |         240 |       00:00:35 |     8.88e-03 |     8.99e-03 |   3.9394e-05 |   4.0383e-05 |      1.0000e-06 |
|      61 |         244 |       00:00:36 |     8.81e-03 |     8.99e-03 |   3.8810e-05 |   4.0383e-05 |      1.0000e-07 |
|      62 |         248 |       00:00:36 |     8.86e-03 |     8.99e-03 |   3.9217e-05 |   4.0383e-05 |      1.0000e-07 |
|      63 |         250 |       00:00:36 |     8.88e-03 |              |   3.9456e-05 |              |      1.0000e-07 |
|      63 |         252 |       00:00:37 |     8.85e-03 |     8.99e-03 |   3.9156e-05 |   4.0382e-05 |      1.0000e-07 |
|      64 |         256 |       00:00:37 |     8.92e-03 |     8.99e-03 |   3.9759e-05 |   4.0382e-05 |      1.0000e-07 |
|      65 |         260 |       00:00:38 |     8.77e-03 |     8.99e-03 |   3.8445e-05 |   4.0382e-05 |      1.0000e-07 |
|      66 |         264 |       00:00:38 |     8.94e-03 |     8.99e-03 |   3.9926e-05 |   4.0382e-05 |      1.0000e-07 |
|      67 |         268 |       00:00:39 |     8.86e-03 |     8.99e-03 |   3.9288e-05 |   4.0382e-05 |      1.0000e-07 |
|      68 |         272 |       00:00:40 |     8.87e-03 |     8.99e-03 |   3.9333e-05 |   4.0382e-05 |      1.0000e-07 |
|      69 |         276 |       00:00:40 |     8.93e-03 |     8.99e-03 |   3.9850e-05 |   4.0382e-05 |      1.0000e-07 |
|      70 |         280 |       00:00:41 |     8.91e-03 |     8.99e-03 |   3.9650e-05 |   4.0382e-05 |      1.0000e-07 |
|      71 |         284 |       00:00:41 |     8.90e-03 |     8.99e-03 |   3.9580e-05 |   4.0382e-05 |      1.0000e-07 |
|      72 |         288 |       00:00:42 |     8.87e-03 |     8.99e-03 |   3.9359e-05 |   4.0382e-05 |      1.0000e-07 |
|      73 |         292 |       00:00:42 |     8.81e-03 |     8.99e-03 |   3.8844e-05 |   4.0382e-05 |      1.0000e-08 |
|      74 |         296 |       00:00:43 |     8.81e-03 |     8.99e-03 |   3.8814e-05 |   4.0382e-05 |      1.0000e-08 |
|      75 |         300 |       00:00:43 |     8.94e-03 |     8.99e-03 |   3.9995e-05 |   4.0382e-05 |      1.0000e-08 |
|      76 |         304 |       00:00:44 |     8.88e-03 |     8.99e-03 |   3.9417e-05 |   4.0382e-05 |      1.0000e-08 |
|      77 |         308 |       00:00:45 |     8.88e-03 |     8.99e-03 |   3.9465e-05 |   4.0382e-05 |      1.0000e-08 |
|      78 |         312 |       00:00:45 |     8.86e-03 |     8.99e-03 |   3.9224e-05 |   4.0382e-05 |      1.0000e-08 |
|      79 |         316 |       00:00:46 |     8.87e-03 |     8.99e-03 |   3.9322e-05 |   4.0382e-05 |      1.0000e-08 |
|      80 |         320 |       00:00:46 |     8.79e-03 |     8.99e-03 |   3.8594e-05 |   4.0382e-05 |      1.0000e-08 |
|      81 |         324 |       00:00:47 |     8.88e-03 |     8.99e-03 |   3.9394e-05 |   4.0382e-05 |      1.0000e-08 |
|      82 |         328 |       00:00:47 |     8.91e-03 |     8.99e-03 |   3.9709e-05 |   4.0382e-05 |      1.0000e-08 |
|      83 |         332 |       00:00:48 |     8.83e-03 |     8.99e-03 |   3.9025e-05 |   4.0382e-05 |      1.0000e-08 |
|      84 |         336 |       00:00:48 |     8.87e-03 |     8.99e-03 |   3.9377e-05 |   4.0382e-05 |      1.0000e-08 |
|      85 |         340 |       00:00:49 |     8.92e-03 |     8.99e-03 |   3.9820e-05 |   4.0382e-05 |      1.0000e-09 |
|      86 |         344 |       00:00:49 |     8.84e-03 |     8.99e-03 |   3.9029e-05 |   4.0382e-05 |      1.0000e-09 |
|      87 |         348 |       00:00:50 |     8.86e-03 |     8.99e-03 |   3.9256e-05 |   4.0382e-05 |      1.0000e-09 |
|      88 |         350 |       00:00:50 |     8.84e-03 |              |   3.9032e-05 |              |      1.0000e-09 |
|      88 |         352 |       00:00:51 |     8.87e-03 |     8.99e-03 |   3.9329e-05 |   4.0382e-05 |      1.0000e-09 |
|      89 |         356 |       00:00:51 |     8.95e-03 |     8.99e-03 |   4.0016e-05 |   4.0382e-05 |      1.0000e-09 |
|      90 |         360 |       00:00:52 |     9.00e-03 |     8.99e-03 |   4.0522e-05 |   4.0382e-05 |      1.0000e-09 |
|      91 |         364 |       00:00:52 |     8.89e-03 |     8.99e-03 |   3.9527e-05 |   4.0382e-05 |      1.0000e-09 |
|      92 |         368 |       00:00:53 |     8.88e-03 |     8.99e-03 |   3.9427e-05 |   4.0382e-05 |      1.0000e-09 |
|      93 |         372 |       00:00:53 |     8.89e-03 |     8.99e-03 |   3.9481e-05 |   4.0382e-05 |      1.0000e-09 |
|      94 |         376 |       00:00:54 |     8.91e-03 |     8.99e-03 |   3.9687e-05 |   4.0382e-05 |      1.0000e-09 |
|      95 |         380 |       00:00:54 |     8.91e-03 |     8.99e-03 |   3.9696e-05 |   4.0382e-05 |      1.0000e-09 |
|      96 |         384 |       00:00:55 |     8.87e-03 |     8.99e-03 |   3.9332e-05 |   4.0382e-05 |      1.0000e-09 |
|      97 |         388 |       00:00:56 |     8.91e-03 |     8.99e-03 |   3.9691e-05 |   4.0382e-05 |      1.0000e-10 |
|      98 |         392 |       00:00:56 |     8.87e-03 |     8.99e-03 |   3.9314e-05 |   4.0382e-05 |      1.0000e-10 |
|      99 |         396 |       00:00:57 |     9.03e-03 |     8.99e-03 |   4.0747e-05 |   4.0382e-05 |      1.0000e-10 |
|     100 |         400 |       00:00:57 |     8.92e-03 |     8.99e-03 |   3.9773e-05 |   4.0382e-05 |      1.0000e-10 |
|     101 |         404 |       00:00:58 |     8.87e-03 |     8.99e-03 |   3.9315e-05 |   4.0382e-05 |      1.0000e-10 |
|     102 |         408 |       00:00:58 |     8.85e-03 |     8.99e-03 |   3.9197e-05 |   4.0382e-05 |      1.0000e-10 |
|     103 |         412 |       00:00:59 |     8.90e-03 |     8.99e-03 |   3.9589e-05 |   4.0382e-05 |      1.0000e-10 |
|     104 |         416 |       00:00:59 |     8.80e-03 |     8.99e-03 |   3.8682e-05 |   4.0382e-05 |      1.0000e-10 |
|     105 |         420 |       00:01:00 |     8.95e-03 |     8.99e-03 |   4.0032e-05 |   4.0382e-05 |      1.0000e-10 |
|     106 |         424 |       00:01:01 |     8.92e-03 |     8.99e-03 |   3.9767e-05 |   4.0382e-05 |      1.0000e-10 |
|     107 |         428 |       00:01:01 |     9.01e-03 |     8.99e-03 |   4.0628e-05 |   4.0382e-05 |      1.0000e-10 |
|     108 |         432 |       00:01:02 |     8.89e-03 |     8.99e-03 |   3.9538e-05 |   4.0382e-05 |      1.0000e-10 |
|     109 |         436 |       00:01:02 |     8.86e-03 |     8.99e-03 |   3.9269e-05 |   4.0382e-05 |      1.0000e-11 |
|     110 |         440 |       00:01:03 |     8.90e-03 |     8.99e-03 |   3.9644e-05 |   4.0382e-05 |      1.0000e-11 |
|     111 |         444 |       00:01:03 |     8.82e-03 |     8.99e-03 |   3.8882e-05 |   4.0382e-05 |      1.0000e-11 |
|     112 |         448 |       00:01:04 |     8.73e-03 |     8.99e-03 |   3.8085e-05 |   4.0382e-05 |      1.0000e-11 |
|     113 |         450 |       00:01:04 |     8.81e-03 |              |   3.8828e-05 |              |      1.0000e-11 |
|     113 |         452 |       00:01:04 |     8.87e-03 |     8.99e-03 |   3.9345e-05 |   4.0382e-05 |      1.0000e-11 |
|     114 |         456 |       00:01:05 |     8.95e-03 |     8.99e-03 |   4.0024e-05 |   4.0382e-05 |      1.0000e-11 |
|     115 |         460 |       00:01:06 |     8.88e-03 |     8.99e-03 |   3.9420e-05 |   4.0382e-05 |      1.0000e-11 |
|     116 |         464 |       00:01:06 |     8.83e-03 |     8.99e-03 |   3.8992e-05 |   4.0382e-05 |      1.0000e-11 |
|     117 |         468 |       00:01:07 |     8.78e-03 |     8.99e-03 |   3.8543e-05 |   4.0382e-05 |      1.0000e-11 |
|     118 |         472 |       00:01:07 |     8.91e-03 |     8.99e-03 |   3.9716e-05 |   4.0382e-05 |      1.0000e-11 |
|======================================================================================================================|
Training finished: Met validation criterion.
amp = 2 , already training 1 times 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         0.10 |         0.15 |       0.0055 |       0.0115 |          0.0100 |
|       1 |           4 |       00:00:00 |         0.07 |         0.05 |       0.0022 |       0.0015 |          0.0100 |
|       2 |           8 |       00:00:01 |         0.05 |         0.05 |       0.0014 |       0.0012 |          0.0100 |
|       3 |          12 |       00:00:01 |         0.04 |         0.04 |       0.0008 |       0.0006 |          0.0100 |
|       4 |          16 |       00:00:02 |         0.03 |         0.02 |       0.0004 |       0.0003 |          0.0100 |
|       5 |          20 |       00:00:03 |         0.02 |         0.02 |       0.0002 |       0.0002 |          0.0100 |
|       6 |          24 |       00:00:03 |         0.02 |         0.02 |       0.0002 |       0.0002 |          0.0100 |
|       7 |          28 |       00:00:04 |         0.02 |         0.01 |       0.0001 |       0.0001 |          0.0100 |
|       8 |          32 |       00:00:05 |         0.01 |         0.01 |   9.8860e-05 |   9.2399e-05 |          0.0100 |
|       9 |          36 |       00:00:05 |         0.01 |         0.01 |   7.4004e-05 |   7.5094e-05 |          0.0100 |
|      10 |          40 |       00:00:06 |         0.01 |         0.01 |   6.7700e-05 |   7.2200e-05 |          0.0100 |
|      11 |          44 |       00:00:06 |         0.01 |         0.01 |   5.7169e-05 |   5.8730e-05 |          0.0100 |
|      12 |          48 |       00:00:07 |     9.76e-03 |         0.01 |   4.7658e-05 |   5.0071e-05 |          0.0100 |
|      13 |          50 |       00:00:07 |     9.59e-03 |              |   4.5945e-05 |              |          0.0010 |
|      13 |          52 |       00:00:08 |     9.29e-03 |     9.52e-03 |   4.3171e-05 |   4.5315e-05 |          0.0010 |
|      14 |          56 |       00:00:08 |     9.21e-03 |     9.30e-03 |   4.2407e-05 |   4.3228e-05 |          0.0010 |
|      15 |          60 |       00:00:09 |     9.12e-03 |     9.16e-03 |   4.1586e-05 |   4.1931e-05 |          0.0010 |
|      16 |          64 |       00:00:09 |     9.09e-03 |     9.04e-03 |   4.1275e-05 |   4.0856e-05 |          0.0010 |
|      17 |          68 |       00:00:10 |     8.99e-03 |     8.98e-03 |   4.0419e-05 |   4.0289e-05 |          0.0010 |
|      18 |          72 |       00:00:11 |     8.85e-03 |     8.92e-03 |   3.9158e-05 |   3.9825e-05 |          0.0010 |
|      19 |          76 |       00:00:11 |     8.75e-03 |     8.87e-03 |   3.8269e-05 |   3.9313e-05 |          0.0010 |
|      20 |          80 |       00:00:12 |     8.77e-03 |     8.82e-03 |   3.8472e-05 |   3.8893e-05 |          0.0010 |
|      21 |          84 |       00:00:12 |     8.72e-03 |     8.78e-03 |   3.8052e-05 |   3.8522e-05 |          0.0010 |
|      22 |          88 |       00:00:13 |     8.68e-03 |     8.74e-03 |   3.7680e-05 |   3.8178e-05 |          0.0010 |
|      23 |          92 |       00:00:14 |     8.56e-03 |     8.70e-03 |   3.6626e-05 |   3.7824e-05 |          0.0010 |
|      24 |          96 |       00:00:14 |     8.59e-03 |     8.66e-03 |   3.6917e-05 |   3.7475e-05 |          0.0010 |
|      25 |         100 |       00:00:15 |     8.59e-03 |     8.65e-03 |   3.6908e-05 |   3.7437e-05 |      1.0000e-04 |
|      26 |         104 |       00:00:16 |     8.53e-03 |     8.65e-03 |   3.6413e-05 |   3.7402e-05 |      1.0000e-04 |
|      27 |         108 |       00:00:16 |     8.51e-03 |     8.64e-03 |   3.6239e-05 |   3.7367e-05 |      1.0000e-04 |
|      28 |         112 |       00:00:17 |     8.50e-03 |     8.64e-03 |   3.6123e-05 |   3.7331e-05 |      1.0000e-04 |
|      29 |         116 |       00:00:17 |     8.42e-03 |     8.64e-03 |   3.5426e-05 |   3.7296e-05 |      1.0000e-04 |
|      30 |         120 |       00:00:18 |     8.44e-03 |     8.63e-03 |   3.5643e-05 |   3.7260e-05 |      1.0000e-04 |
|      31 |         124 |       00:00:19 |     8.51e-03 |     8.63e-03 |   3.6199e-05 |   3.7223e-05 |      1.0000e-04 |
|      32 |         128 |       00:00:19 |     8.56e-03 |     8.62e-03 |   3.6645e-05 |   3.7187e-05 |      1.0000e-04 |
|      33 |         132 |       00:00:20 |     8.51e-03 |     8.62e-03 |   3.6218e-05 |   3.7151e-05 |      1.0000e-04 |
|      34 |         136 |       00:00:21 |     8.46e-03 |     8.62e-03 |   3.5779e-05 |   3.7113e-05 |      1.0000e-04 |
|      35 |         140 |       00:00:21 |     8.51e-03 |     8.61e-03 |   3.6182e-05 |   3.7077e-05 |      1.0000e-04 |
|      36 |         144 |       00:00:22 |     8.58e-03 |     8.61e-03 |   3.6783e-05 |   3.7039e-05 |      1.0000e-04 |
|      37 |         148 |       00:00:22 |     8.51e-03 |     8.61e-03 |   3.6187e-05 |   3.7035e-05 |      1.0000e-05 |
|      38 |         150 |       00:00:23 |     8.45e-03 |              |   3.5686e-05 |              |      1.0000e-05 |
|      38 |         152 |       00:00:23 |     8.51e-03 |     8.61e-03 |   3.6177e-05 |   3.7032e-05 |      1.0000e-05 |
|      39 |         156 |       00:00:23 |     8.48e-03 |     8.61e-03 |   3.5978e-05 |   3.7028e-05 |      1.0000e-05 |
|      40 |         160 |       00:00:24 |     8.47e-03 |     8.61e-03 |   3.5876e-05 |   3.7024e-05 |      1.0000e-05 |
|      41 |         164 |       00:00:25 |     8.48e-03 |     8.60e-03 |   3.5996e-05 |   3.7020e-05 |      1.0000e-05 |
|      42 |         168 |       00:00:25 |     8.46e-03 |     8.60e-03 |   3.5792e-05 |   3.7016e-05 |      1.0000e-05 |
|      43 |         172 |       00:00:26 |     8.39e-03 |     8.60e-03 |   3.5191e-05 |   3.7011e-05 |      1.0000e-05 |
|      44 |         176 |       00:00:26 |     8.53e-03 |     8.60e-03 |   3.6405e-05 |   3.7007e-05 |      1.0000e-05 |
|      45 |         180 |       00:00:27 |     8.45e-03 |     8.60e-03 |   3.5705e-05 |   3.7003e-05 |      1.0000e-05 |
|      46 |         184 |       00:00:28 |     8.47e-03 |     8.60e-03 |   3.5863e-05 |   3.6999e-05 |      1.0000e-05 |
|      47 |         188 |       00:00:28 |     8.55e-03 |     8.60e-03 |   3.6512e-05 |   3.6995e-05 |      1.0000e-05 |
|      48 |         192 |       00:00:29 |     8.51e-03 |     8.60e-03 |   3.6237e-05 |   3.6990e-05 |      1.0000e-05 |
|      49 |         196 |       00:00:29 |     8.51e-03 |     8.60e-03 |   3.6178e-05 |   3.6990e-05 |      1.0000e-06 |
|      50 |         200 |       00:00:30 |     8.53e-03 |     8.60e-03 |   3.6403e-05 |   3.6990e-05 |      1.0000e-06 |
|      51 |         204 |       00:00:31 |     8.48e-03 |     8.60e-03 |   3.5942e-05 |   3.6989e-05 |      1.0000e-06 |
|      52 |         208 |       00:00:31 |     8.51e-03 |     8.60e-03 |   3.6170e-05 |   3.6989e-05 |      1.0000e-06 |
|      53 |         212 |       00:00:32 |     8.45e-03 |     8.60e-03 |   3.5701e-05 |   3.6988e-05 |      1.0000e-06 |
|      54 |         216 |       00:00:33 |     8.50e-03 |     8.60e-03 |   3.6083e-05 |   3.6988e-05 |      1.0000e-06 |
|      55 |         220 |       00:00:33 |     8.43e-03 |     8.60e-03 |   3.5563e-05 |   3.6987e-05 |      1.0000e-06 |
|      56 |         224 |       00:00:34 |     8.53e-03 |     8.60e-03 |   3.6375e-05 |   3.6987e-05 |      1.0000e-06 |
|      57 |         228 |       00:00:34 |     8.54e-03 |     8.60e-03 |   3.6484e-05 |   3.6986e-05 |      1.0000e-06 |
|      58 |         232 |       00:00:35 |     8.47e-03 |     8.60e-03 |   3.5906e-05 |   3.6986e-05 |      1.0000e-06 |
|      59 |         236 |       00:00:36 |     8.51e-03 |     8.60e-03 |   3.6227e-05 |   3.6985e-05 |      1.0000e-06 |
|      60 |         240 |       00:00:36 |     8.44e-03 |     8.60e-03 |   3.5630e-05 |   3.6985e-05 |      1.0000e-06 |
|      61 |         244 |       00:00:37 |     8.47e-03 |     8.60e-03 |   3.5908e-05 |   3.6985e-05 |      1.0000e-07 |
|      62 |         248 |       00:00:38 |     8.33e-03 |     8.60e-03 |   3.4736e-05 |   3.6985e-05 |      1.0000e-07 |
|      63 |         250 |       00:00:38 |     8.50e-03 |              |   3.6118e-05 |              |      1.0000e-07 |
|      63 |         252 |       00:00:38 |     8.48e-03 |     8.60e-03 |   3.5914e-05 |   3.6985e-05 |      1.0000e-07 |
|      64 |         256 |       00:00:39 |     8.49e-03 |     8.60e-03 |   3.6040e-05 |   3.6985e-05 |      1.0000e-07 |
|      65 |         260 |       00:00:39 |     8.54e-03 |     8.60e-03 |   3.6435e-05 |   3.6985e-05 |      1.0000e-07 |
|      66 |         264 |       00:00:40 |     8.54e-03 |     8.60e-03 |   3.6465e-05 |   3.6985e-05 |      1.0000e-07 |
|      67 |         268 |       00:00:41 |     8.45e-03 |     8.60e-03 |   3.5696e-05 |   3.6985e-05 |      1.0000e-07 |
|      68 |         272 |       00:00:41 |     8.46e-03 |     8.60e-03 |   3.5744e-05 |   3.6984e-05 |      1.0000e-07 |
|      69 |         276 |       00:00:42 |     8.48e-03 |     8.60e-03 |   3.5955e-05 |   3.6984e-05 |      1.0000e-07 |
|      70 |         280 |       00:00:42 |     8.44e-03 |     8.60e-03 |   3.5601e-05 |   3.6984e-05 |      1.0000e-07 |
|      71 |         284 |       00:00:43 |     8.54e-03 |     8.60e-03 |   3.6438e-05 |   3.6984e-05 |      1.0000e-07 |
|      72 |         288 |       00:00:44 |     8.41e-03 |     8.60e-03 |   3.5397e-05 |   3.6984e-05 |      1.0000e-07 |
|      73 |         292 |       00:00:44 |     8.45e-03 |     8.60e-03 |   3.5716e-05 |   3.6984e-05 |      1.0000e-08 |
|      74 |         296 |       00:00:45 |     8.47e-03 |     8.60e-03 |   3.5835e-05 |   3.6984e-05 |      1.0000e-08 |
|      75 |         300 |       00:00:46 |     8.50e-03 |     8.60e-03 |   3.6083e-05 |   3.6984e-05 |      1.0000e-08 |
|      76 |         304 |       00:00:46 |     8.47e-03 |     8.60e-03 |   3.5880e-05 |   3.6984e-05 |      1.0000e-08 |
|      77 |         308 |       00:00:47 |     8.45e-03 |     8.60e-03 |   3.5669e-05 |   3.6984e-05 |      1.0000e-08 |
