
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , ini learningRate = 1.000000e-02 , min batch size = 400 , DropPeriod = 6 , DropFactor = 0.100000 
>> Hidden Units = 60 , v6 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
load amp=3 
load amp=4 
load amp=5 
load amp=6 
load amp=7 
load amp=8 
load amp=9 
load amp=10 
load amp=11 
load amp=12 
load amp=13 
load amp=14 
load amp=15 
load amp=16 
load amp=17 
load amp=18 
load amp=19 
load amp=20 
load amp=21 
load amp=22 
load amp=23 
load amp=24 
load amp=25 
load amp=26 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|       3 |         140 |       00:00:51 |         0.12 |         0.08 |       0.0067 |       0.0033 |          0.0100 |
|       3 |         150 |       00:00:54 |         0.10 |              |       0.0047 |              |          0.0100 |
|       3 |         154 |       00:00:56 |         0.08 |         0.08 |       0.0031 |       0.0029 |          0.0100 |
|       3 |         168 |       00:01:01 |         0.08 |         0.03 |       0.0034 |       0.0003 |          0.0100 |
|       4 |         182 |       00:01:06 |         0.14 |         0.08 |       0.0093 |       0.0035 |          0.0100 |
|       4 |         196 |       00:01:11 |         0.10 |         0.09 |       0.0051 |       0.0041 |          0.0100 |
|       4 |         200 |       00:01:12 |         0.10 |              |       0.0048 |              |          0.0100 |
|       4 |         210 |       00:01:16 |         0.11 |         0.10 |       0.0062 |       0.0046 |          0.0100 |
|       4 |         224 |       00:01:20 |         0.10 |         0.02 |       0.0047 |       0.0002 |          0.0100 |
|       5 |         238 |       00:01:25 |         0.09 |         0.05 |       0.0041 |       0.0011 |          0.0100 |
|       5 |         250 |       00:01:30 |         0.09 |              |       0.0040 |              |          0.0100 |
|       5 |         252 |       00:01:30 |         0.08 |         0.06 |       0.0035 |       0.0017 |          0.0100 |
|       5 |         266 |       00:01:35 |         0.08 |         0.05 |       0.0029 |       0.0011 |          0.0100 |
|       5 |         280 |       00:01:40 |         0.08 |         0.05 |       0.0031 |       0.0012 |          0.0100 |
|       6 |         294 |       00:01:45 |         0.08 |         0.04 |       0.0035 |       0.0009 |          0.0100 |
|       6 |         300 |       00:01:47 |         0.08 |              |       0.0034 |              |          0.0100 |
|       6 |         308 |       00:01:50 |         0.08 |         0.04 |       0.0034 |       0.0008 |          0.0100 |
|       6 |         322 |       00:01:55 |         0.08 |         0.04 |       0.0030 |       0.0010 |          0.0100 |
|       6 |         336 |       00:02:00 |         0.08 |         0.04 |       0.0031 |       0.0007 |          0.0100 |
|       7 |         350 |       00:02:05 |         0.07 |         0.02 |       0.0021 |       0.0001 |          0.0010 |
|       7 |         364 |       00:02:10 |         0.06 |         0.01 |       0.0021 |   8.7389e-05 |          0.0010 |
|       7 |         378 |       00:02:15 |         0.06 |     9.40e-03 |       0.0020 |   4.4208e-05 |          0.0010 |
|       7 |         392 |       00:02:20 |         0.07 |     9.78e-03 |       0.0024 |   4.7843e-05 |          0.0010 |
|       8 |         400 |       00:02:22 |         0.06 |              |       0.0018 |              |          0.0010 |
|       8 |         406 |       00:02:25 |         0.06 |     9.28e-03 |       0.0020 |   4.3045e-05 |          0.0010 |
|       8 |         420 |       00:02:30 |         0.06 |     9.64e-03 |       0.0020 |   4.6419e-05 |          0.0010 |
|       8 |         434 |       00:02:35 |         0.06 |     8.97e-03 |       0.0021 |   4.0244e-05 |          0.0010 |
|       8 |         448 |       00:02:39 |         0.06 |     8.83e-03 |       0.0019 |   3.9025e-05 |          0.0010 |
|       9 |         450 |       00:02:40 |         0.06 |              |       0.0019 |              |          0.0010 |
|       9 |         462 |       00:02:44 |         0.06 |     8.70e-03 |       0.0019 |   3.7823e-05 |          0.0010 |
|       9 |         476 |       00:02:49 |         0.06 |     9.12e-03 |       0.0020 |   4.1633e-05 |          0.0010 |
|       9 |         490 |       00:02:54 |         0.06 |     9.62e-03 |       0.0019 |   4.6244e-05 |          0.0010 |
|       9 |         500 |       00:02:58 |         0.06 |              |       0.0020 |              |          0.0010 |
|       9 |         504 |       00:02:59 |         0.06 |     9.00e-03 |       0.0020 |   4.0486e-05 |          0.0010 |
|      10 |         518 |       00:03:04 |         0.07 |     9.57e-03 |       0.0022 |   4.5818e-05 |          0.0010 |
|      10 |         532 |       00:03:09 |         0.07 |     8.48e-03 |       0.0022 |   3.5973e-05 |          0.0010 |
|      10 |         546 |       00:03:14 |         0.06 |         0.01 |       0.0020 |   5.0943e-05 |          0.0010 |
|      10 |         550 |       00:03:15 |         0.06 |              |       0.0019 |              |          0.0010 |
|      10 |         560 |       00:03:19 |         0.06 |         0.01 |       0.0019 |   6.5336e-05 |          0.0010 |
|      11 |         574 |       00:03:24 |         0.06 |     8.98e-03 |       0.0021 |   4.0327e-05 |          0.0010 |
|      11 |         588 |       00:03:29 |         0.06 |     9.63e-03 |       0.0020 |   4.6365e-05 |          0.0010 |
|      11 |         600 |       00:03:33 |         0.06 |              |       0.0020 |              |          0.0010 |
|      11 |         602 |       00:03:34 |         0.06 |     9.11e-03 |       0.0019 |   4.1486e-05 |          0.0010 |
|      11 |         616 |       00:03:39 |         0.06 |     8.19e-03 |       0.0019 |   3.3515e-05 |          0.0010 |
|      12 |         630 |       00:03:44 |         0.06 |     9.82e-03 |       0.0019 |   4.8234e-05 |          0.0010 |
|      12 |         644 |       00:03:49 |         0.06 |     9.49e-03 |       0.0019 |   4.5027e-05 |          0.0010 |
|      12 |         650 |       00:03:51 |         0.06 |              |       0.0020 |              |          0.0010 |
|      12 |         658 |       00:03:54 |         0.06 |     8.81e-03 |       0.0018 |   3.8810e-05 |          0.0010 |
|      12 |         672 |       00:03:59 |         0.06 |         0.01 |       0.0020 |   5.9768e-05 |          0.0010 |
|      13 |         686 |       00:04:04 |         0.06 |     8.44e-03 |       0.0019 |   3.5620e-05 |      1.0000e-04 |
|      13 |         700 |       00:04:09 |         0.06 |     8.23e-03 |       0.0020 |   3.3890e-05 |      1.0000e-04 |
|      13 |         714 |       00:04:14 |         0.06 |     8.18e-03 |       0.0020 |   3.3492e-05 |      1.0000e-04 |
|      13 |         728 |       00:04:19 |         0.06 |     7.84e-03 |       0.0018 |   3.0722e-05 |      1.0000e-04 |
|      14 |         742 |       00:04:24 |         0.06 |     8.09e-03 |       0.0020 |   3.2686e-05 |      1.0000e-04 |
|      14 |         750 |       00:04:27 |         0.06 |              |       0.0018 |              |      1.0000e-04 |
|      14 |         756 |       00:04:29 |         0.06 |     7.85e-03 |       0.0019 |   3.0840e-05 |      1.0000e-04 |
|      14 |         770 |       00:04:34 |         0.06 |     7.96e-03 |       0.0019 |   3.1688e-05 |      1.0000e-04 |
|      14 |         784 |       00:04:39 |         0.06 |     8.00e-03 |       0.0018 |   3.2020e-05 |      1.0000e-04 |
|      15 |         798 |       00:04:44 |         0.06 |     8.03e-03 |       0.0020 |   3.2264e-05 |      1.0000e-04 |
|      15 |         800 |       00:04:44 |         0.06 |              |       0.0020 |              |      1.0000e-04 |
|      15 |         812 |       00:04:49 |         0.06 |     7.89e-03 |       0.0017 |   3.1116e-05 |      1.0000e-04 |
|      15 |         826 |       00:04:54 |         0.06 |     8.00e-03 |       0.0020 |   3.2032e-05 |      1.0000e-04 |
|      15 |         840 |       00:04:59 |         0.06 |     7.99e-03 |       0.0019 |   3.1899e-05 |      1.0000e-04 |
|      16 |         850 |       00:05:02 |         0.06 |              |       0.0018 |              |      1.0000e-04 |
|      16 |         854 |       00:05:04 |         0.06 |     7.86e-03 |       0.0019 |   3.0876e-05 |      1.0000e-04 |
|      16 |         868 |       00:05:09 |         0.06 |     8.05e-03 |       0.0018 |   3.2369e-05 |      1.0000e-04 |
|      16 |         882 |       00:05:14 |         0.06 |     7.76e-03 |       0.0018 |   3.0137e-05 |      1.0000e-04 |
|      16 |         896 |       00:05:19 |         0.06 |     7.95e-03 |       0.0019 |   3.1599e-05 |      1.0000e-04 |
|      17 |         900 |       00:05:20 |         0.06 |              |       0.0020 |              |      1.0000e-04 |
|      17 |         910 |       00:05:24 |         0.06 |     7.77e-03 |       0.0019 |   3.0219e-05 |      1.0000e-04 |
|      17 |         924 |       00:05:28 |         0.06 |     8.02e-03 |       0.0019 |   3.2130e-05 |      1.0000e-04 |
|      17 |         938 |       00:05:33 |         0.06 |     8.00e-03 |       0.0018 |   3.1998e-05 |      1.0000e-04 |
|      17 |         950 |       00:05:38 |         0.06 |              |       0.0018 |              |      1.0000e-04 |
|      17 |         952 |       00:05:39 |         0.07 |     7.82e-03 |       0.0022 |   3.0603e-05 |      1.0000e-04 |
|      18 |         966 |       00:05:43 |         0.06 |     7.77e-03 |       0.0018 |   3.0150e-05 |      1.0000e-04 |
|      18 |         980 |       00:05:48 |         0.06 |     7.80e-03 |       0.0019 |   3.0387e-05 |      1.0000e-04 |
|      18 |         994 |       00:05:53 |         0.07 |     7.95e-03 |       0.0021 |   3.1616e-05 |      1.0000e-04 |
|      18 |        1000 |       00:05:55 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      18 |        1008 |       00:05:58 |         0.06 |     7.87e-03 |       0.0019 |   3.0979e-05 |      1.0000e-04 |
|      19 |        1022 |       00:06:03 |         0.06 |     7.88e-03 |       0.0018 |   3.1033e-05 |      1.0000e-05 |
|      19 |        1036 |       00:06:08 |         0.06 |     7.88e-03 |       0.0019 |   3.1044e-05 |      1.0000e-05 |
|      19 |        1050 |       00:06:13 |         0.06 |     7.91e-03 |       0.0020 |   3.1275e-05 |      1.0000e-05 |
|      19 |        1064 |       00:06:18 |         0.06 |     7.84e-03 |       0.0019 |   3.0708e-05 |      1.0000e-05 |
|      20 |        1078 |       00:06:23 |         0.06 |     7.86e-03 |       0.0017 |   3.0893e-05 |      1.0000e-05 |
|      20 |        1092 |       00:06:28 |         0.06 |     7.85e-03 |       0.0019 |   3.0779e-05 |      1.0000e-05 |
|      20 |        1100 |       00:06:31 |         0.06 |              |       0.0019 |              |      1.0000e-05 |
|      20 |        1106 |       00:06:33 |         0.06 |     7.89e-03 |       0.0019 |   3.1112e-05 |      1.0000e-05 |
|      20 |        1120 |       00:06:38 |         0.06 |     7.91e-03 |       0.0019 |   3.1281e-05 |      1.0000e-05 |
|      21 |        1134 |       00:06:43 |         0.06 |     7.87e-03 |       0.0018 |   3.0930e-05 |      1.0000e-05 |
|      21 |        1148 |       00:06:48 |         0.06 |     7.85e-03 |       0.0020 |   3.0818e-05 |      1.0000e-05 |
|      21 |        1150 |       00:06:49 |         0.06 |              |       0.0020 |              |      1.0000e-05 |
|      21 |        1162 |       00:06:53 |         0.06 |     7.86e-03 |       0.0020 |   3.0911e-05 |      1.0000e-05 |
|      21 |        1176 |       00:06:58 |         0.06 |     7.84e-03 |       0.0018 |   3.0735e-05 |      1.0000e-05 |
|      22 |        1190 |       00:07:03 |         0.06 |     7.87e-03 |       0.0018 |   3.0953e-05 |      1.0000e-05 |
|      22 |        1200 |       00:07:06 |         0.06 |              |       0.0019 |              |      1.0000e-05 |
|      22 |        1204 |       00:07:08 |         0.06 |     7.87e-03 |       0.0019 |   3.1005e-05 |      1.0000e-05 |
|      22 |        1218 |       00:07:13 |         0.06 |     7.84e-03 |       0.0019 |   3.0711e-05 |      1.0000e-05 |
|      22 |        1232 |       00:07:18 |         0.06 |     7.88e-03 |       0.0019 |   3.1019e-05 |      1.0000e-05 |
|      23 |        1246 |       00:07:23 |         0.06 |     7.87e-03 |       0.0018 |   3.0940e-05 |      1.0000e-05 |
|      23 |        1250 |       00:07:24 |         0.06 |              |       0.0020 |              |      1.0000e-05 |
|      23 |        1260 |       00:07:28 |         0.06 |     7.86e-03 |       0.0020 |   3.0917e-05 |      1.0000e-05 |
|      23 |        1274 |       00:07:33 |         0.06 |     7.87e-03 |       0.0020 |   3.0937e-05 |      1.0000e-05 |
|      23 |        1288 |       00:07:38 |         0.06 |     7.85e-03 |       0.0019 |   3.0829e-05 |      1.0000e-05 |
|      24 |        1300 |       00:07:42 |         0.06 |              |       0.0017 |              |      1.0000e-05 |
|      24 |        1302 |       00:07:43 |         0.06 |     7.88e-03 |       0.0019 |   3.1085e-05 |      1.0000e-05 |
|======================================================================================================================|
Training finished: Met validation criterion.
already training 1 times 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         2.33 |         1.48 |       2.7112 |       1.1008 |          0.0100 |
|       1 |          14 |       00:00:05 |         0.43 |         0.31 |       0.0939 |       0.0488 |          0.0100 |
|       1 |          28 |       00:00:10 |         0.18 |         0.04 |       0.0166 |       0.0009 |          0.0100 |
|       1 |          42 |       00:00:15 |         0.12 |         0.07 |       0.0076 |       0.0026 |          0.0100 |
|       1 |          50 |       00:00:18 |         0.12 |              |       0.0070 |              |          0.0100 |
|       1 |          56 |       00:00:20 |         0.10 |         0.07 |       0.0055 |       0.0027 |          0.0100 |
|       2 |          70 |       00:00:25 |         0.14 |         0.07 |       0.0094 |       0.0023 |          0.0100 |
|       2 |          84 |       00:00:30 |         0.11 |         0.09 |       0.0063 |       0.0038 |          0.0100 |
|       2 |          98 |       00:00:35 |         0.09 |         0.07 |       0.0037 |       0.0026 |          0.0100 |
|       2 |         100 |       00:00:36 |         0.12 |              |       0.0072 |              |          0.0100 |
|       2 |         112 |       00:00:40 |         0.13 |         0.06 |       0.0083 |       0.0016 |          0.0100 |
|       3 |         126 |       00:00:45 |         0.12 |         0.09 |       0.0067 |       0.0040 |          0.0100 |
|       3 |         140 |       00:00:50 |         0.09 |         0.03 |       0.0039 |       0.0006 |          0.0100 |
|       3 |         150 |       00:00:53 |         0.07 |              |       0.0024 |              |          0.0100 |
|       3 |         154 |       00:00:55 |         0.10 |         0.03 |       0.0054 |       0.0004 |          0.0100 |
|       3 |         168 |       00:01:00 |         0.11 |         0.04 |       0.0064 |       0.0008 |          0.0100 |
|       4 |         182 |       00:01:05 |         0.09 |         0.05 |       0.0039 |       0.0013 |          0.0100 |
|       4 |         196 |       00:01:10 |         0.08 |         0.04 |       0.0029 |       0.0009 |          0.0100 |
|       4 |         200 |       00:01:11 |         0.08 |              |       0.0033 |              |          0.0100 |
|       4 |         210 |       00:01:15 |         0.08 |         0.05 |       0.0029 |       0.0010 |          0.0100 |
|       4 |         224 |       00:01:20 |         0.09 |         0.03 |       0.0042 |       0.0006 |          0.0100 |
|       5 |         238 |       00:01:25 |         0.09 |         0.06 |       0.0037 |       0.0016 |          0.0100 |
|       5 |         250 |       00:01:29 |         0.08 |              |       0.0031 |              |          0.0100 |
|       5 |         252 |       00:01:30 |         0.07 |         0.05 |       0.0027 |       0.0012 |          0.0100 |
|       5 |         266 |       00:01:34 |         0.09 |         0.04 |       0.0038 |       0.0006 |          0.0100 |
|       5 |         280 |       00:01:40 |         0.09 |         0.04 |       0.0036 |       0.0009 |          0.0100 |
|       6 |         294 |       00:01:45 |         0.08 |         0.04 |       0.0035 |       0.0008 |          0.0100 |
|       6 |         300 |       00:01:47 |         0.09 |              |       0.0036 |              |          0.0100 |
|       6 |         308 |       00:01:49 |         0.08 |         0.04 |       0.0034 |       0.0008 |          0.0100 |
|       6 |         322 |       00:01:55 |         0.08 |         0.04 |       0.0033 |       0.0010 |          0.0100 |
|       6 |         336 |       00:02:00 |         0.08 |         0.04 |       0.0033 |       0.0009 |          0.0100 |
|       7 |         350 |       00:02:05 |         0.06 |         0.02 |       0.0020 |       0.0002 |          0.0010 |
|       7 |         364 |       00:02:10 |         0.07 |         0.01 |       0.0022 |   6.3597e-05 |          0.0010 |
|       7 |         378 |       00:02:15 |         0.07 |         0.01 |       0.0022 |   5.1353e-05 |          0.0010 |
|       7 |         392 |       00:02:20 |         0.07 |         0.01 |       0.0021 |   9.1549e-05 |          0.0010 |
|       8 |         400 |       00:02:22 |         0.06 |              |       0.0021 |              |          0.0010 |
|       8 |         406 |       00:02:25 |         0.06 |         0.01 |       0.0019 |   6.0566e-05 |          0.0010 |
|       8 |         420 |       00:02:30 |         0.06 |         0.01 |       0.0021 |   6.4144e-05 |          0.0010 |
|       8 |         434 |       00:02:35 |         0.06 |         0.01 |       0.0019 |   6.7099e-05 |          0.0010 |
|       8 |         448 |       00:02:40 |         0.07 |         0.01 |       0.0022 |   5.2052e-05 |          0.0010 |
|       9 |         450 |       00:02:40 |         0.06 |              |       0.0021 |              |          0.0010 |
|       9 |         462 |       00:02:45 |         0.06 |         0.01 |       0.0020 |   5.8158e-05 |          0.0010 |
|       9 |         476 |       00:02:50 |         0.06 |         0.01 |       0.0019 |   5.5734e-05 |          0.0010 |
|       9 |         490 |       00:02:55 |         0.07 |         0.01 |       0.0022 |       0.0001 |          0.0010 |
|       9 |         500 |       00:02:58 |         0.06 |              |       0.0019 |              |          0.0010 |
|       9 |         504 |       00:03:00 |         0.07 |         0.01 |       0.0022 |   5.8199e-05 |          0.0010 |
|      10 |         518 |       00:03:05 |         0.06 |         0.01 |       0.0020 |   5.2390e-05 |          0.0010 |
|      10 |         532 |       00:03:10 |         0.06 |         0.01 |       0.0018 |   5.1102e-05 |          0.0010 |
|      10 |         546 |       00:03:15 |         0.06 |     9.55e-03 |       0.0020 |   4.5595e-05 |          0.0010 |
|      10 |         550 |       00:03:16 |         0.06 |              |       0.0020 |              |          0.0010 |
|      10 |         560 |       00:03:20 |         0.06 |     9.51e-03 |       0.0020 |   4.5253e-05 |          0.0010 |
|      11 |         574 |       00:03:25 |         0.06 |     9.40e-03 |       0.0021 |   4.4165e-05 |          0.0010 |
|      11 |         588 |       00:03:30 |         0.06 |     9.23e-03 |       0.0019 |   4.2604e-05 |          0.0010 |
|      11 |         600 |       00:03:34 |         0.06 |              |       0.0020 |              |          0.0010 |
|      11 |         602 |       00:03:35 |         0.06 |     9.45e-03 |       0.0020 |   4.4692e-05 |          0.0010 |
|      11 |         616 |       00:03:40 |         0.06 |     9.50e-03 |       0.0020 |   4.5084e-05 |          0.0010 |
|      12 |         630 |       00:03:45 |         0.06 |     8.93e-03 |       0.0018 |   3.9905e-05 |          0.0010 |
|      12 |         644 |       00:03:50 |         0.06 |         0.01 |       0.0021 |   5.7484e-05 |          0.0010 |
|      12 |         650 |       00:03:52 |         0.06 |              |       0.0019 |              |          0.0010 |
|      12 |         658 |       00:03:55 |         0.06 |     8.96e-03 |       0.0020 |   4.0161e-05 |          0.0010 |
|      12 |         672 |       00:04:00 |         0.06 |     9.50e-03 |       0.0018 |   4.5150e-05 |          0.0010 |
|      13 |         686 |       00:04:05 |         0.06 |     8.61e-03 |       0.0019 |   3.7099e-05 |      1.0000e-04 |
|      13 |         700 |       00:04:10 |         0.06 |     8.49e-03 |       0.0019 |   3.6018e-05 |      1.0000e-04 |
|      13 |         714 |       00:04:15 |         0.06 |     8.43e-03 |       0.0020 |   3.5566e-05 |      1.0000e-04 |
|      13 |         728 |       00:04:20 |         0.06 |     8.41e-03 |       0.0020 |   3.5396e-05 |      1.0000e-04 |
|      14 |         742 |       00:04:25 |         0.06 |     8.45e-03 |       0.0018 |   3.5698e-05 |      1.0000e-04 |
|      14 |         750 |       00:04:27 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      14 |         756 |       00:04:30 |         0.06 |     8.61e-03 |       0.0021 |   3.7047e-05 |      1.0000e-04 |
|      14 |         770 |       00:04:35 |         0.06 |     8.44e-03 |       0.0018 |   3.5591e-05 |      1.0000e-04 |
|      14 |         784 |       00:04:40 |         0.06 |     8.56e-03 |       0.0020 |   3.6657e-05 |      1.0000e-04 |
|      15 |         798 |       00:04:44 |         0.06 |     8.47e-03 |       0.0019 |   3.5836e-05 |      1.0000e-04 |
|      15 |         800 |       00:04:45 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      15 |         812 |       00:04:50 |         0.06 |     8.42e-03 |       0.0018 |   3.5488e-05 |      1.0000e-04 |
|      15 |         826 |       00:04:55 |         0.06 |     8.49e-03 |       0.0020 |   3.5998e-05 |      1.0000e-04 |
|      15 |         840 |       00:05:00 |         0.06 |     8.37e-03 |       0.0019 |   3.4998e-05 |      1.0000e-04 |
|      16 |         850 |       00:05:03 |         0.06 |              |       0.0020 |              |      1.0000e-04 |
|      16 |         854 |       00:05:04 |         0.06 |     8.32e-03 |       0.0020 |   3.4628e-05 |      1.0000e-04 |
|      16 |         868 |       00:05:09 |         0.06 |     8.45e-03 |       0.0019 |   3.5674e-05 |      1.0000e-04 |
|      16 |         882 |       00:05:15 |         0.06 |     8.30e-03 |       0.0020 |   3.4475e-05 |      1.0000e-04 |
|      16 |         896 |       00:05:19 |         0.06 |     8.36e-03 |       0.0019 |   3.4974e-05 |      1.0000e-04 |
|      17 |         900 |       00:05:21 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      17 |         910 |       00:05:24 |         0.06 |     8.30e-03 |       0.0020 |   3.4482e-05 |      1.0000e-04 |
|      17 |         924 |       00:05:29 |         0.06 |     8.27e-03 |       0.0018 |   3.4211e-05 |      1.0000e-04 |
|      17 |         938 |       00:05:34 |         0.06 |     8.34e-03 |       0.0019 |   3.4801e-05 |      1.0000e-04 |
|      17 |         950 |       00:05:39 |         0.06 |              |       0.0018 |              |      1.0000e-04 |
|      17 |         952 |       00:05:40 |         0.06 |     8.28e-03 |       0.0019 |   3.4288e-05 |      1.0000e-04 |
|      18 |         966 |       00:05:45 |         0.06 |     8.32e-03 |       0.0019 |   3.4614e-05 |      1.0000e-04 |
|      18 |         980 |       00:05:49 |         0.06 |     8.36e-03 |       0.0019 |   3.4914e-05 |      1.0000e-04 |
|      18 |         994 |       00:05:55 |         0.06 |     8.39e-03 |       0.0019 |   3.5188e-05 |      1.0000e-04 |
|      18 |        1000 |       00:05:57 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      18 |        1008 |       00:06:00 |         0.06 |     8.39e-03 |       0.0017 |   3.5170e-05 |      1.0000e-04 |
|      19 |        1022 |       00:06:05 |         0.06 |     8.33e-03 |       0.0019 |   3.4723e-05 |      1.0000e-05 |
|      19 |        1036 |       00:06:10 |         0.06 |     8.31e-03 |       0.0020 |   3.4520e-05 |      1.0000e-05 |
|      19 |        1050 |       00:06:15 |         0.06 |     8.32e-03 |       0.0020 |   3.4570e-05 |      1.0000e-05 |
|      19 |        1064 |       00:06:20 |         0.06 |     8.32e-03 |       0.0021 |   3.4592e-05 |      1.0000e-05 |
|      20 |        1078 |       00:06:25 |         0.06 |     8.33e-03 |       0.0020 |   3.4673e-05 |      1.0000e-05 |
|      20 |        1092 |       00:06:30 |         0.06 |     8.38e-03 |       0.0019 |   3.5130e-05 |      1.0000e-05 |
|      20 |        1100 |       00:06:32 |         0.06 |              |       0.0019 |              |      1.0000e-05 |
|      20 |        1106 |       00:06:35 |         0.06 |     8.34e-03 |       0.0020 |   3.4783e-05 |      1.0000e-05 |
|      20 |        1120 |       00:06:40 |         0.06 |     8.34e-03 |       0.0019 |   3.4738e-05 |      1.0000e-05 |
|      21 |        1134 |       00:06:45 |         0.06 |     8.32e-03 |       0.0020 |   3.4630e-05 |      1.0000e-05 |
|      21 |        1148 |       00:06:50 |         0.06 |     8.32e-03 |       0.0020 |   3.4652e-05 |      1.0000e-05 |
|      21 |        1150 |       00:06:51 |         0.06 |              |       0.0018 |              |      1.0000e-05 |
|      21 |        1162 |       00:06:55 |         0.06 |     8.34e-03 |       0.0020 |   3.4799e-05 |      1.0000e-05 |
|      21 |        1176 |       00:07:00 |         0.06 |     8.31e-03 |       0.0018 |   3.4563e-05 |      1.0000e-05 |
|      22 |        1190 |       00:07:05 |         0.06 |     8.30e-03 |       0.0020 |   3.4425e-05 |      1.0000e-05 |
|      22 |        1200 |       00:07:09 |         0.06 |              |       0.0019 |              |      1.0000e-05 |
|      22 |        1204 |       00:07:10 |         0.06 |     8.32e-03 |       0.0019 |   3.4586e-05 |      1.0000e-05 |
|      22 |        1218 |       00:07:15 |         0.06 |     8.32e-03 |       0.0020 |   3.4639e-05 |      1.0000e-05 |
|      22 |        1232 |       00:07:20 |         0.06 |     8.34e-03 |       0.0019 |   3.4775e-05 |      1.0000e-05 |
|      23 |        1246 |       00:07:25 |         0.06 |     8.35e-03 |       0.0019 |   3.4888e-05 |      1.0000e-05 |
|      23 |        1250 |       00:07:27 |         0.06 |              |       0.0019 |              |      1.0000e-05 |
|      23 |        1260 |       00:07:31 |         0.06 |     8.35e-03 |       0.0019 |   3.4823e-05 |      1.0000e-05 |
