
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , ini learningRate = 1.000000e-02 , min batch size = 400 , DropPeriod = 5 , DropFactor = 0.100000 
>> Hidden Units = 60 , v5 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
load amp=3 
load amp=4 
load amp=5 
load amp=6 
load amp=7 
load amp=8 
load amp=9 
load amp=10 
load amp=11 
load amp=12 
load amp=13 
load amp=14 
load amp=15 
load amp=16 
load amp=17 
load amp=18 
load amp=19 
load amp=20 
load amp=21 
load amp=22 
load amp=23 
load amp=24 
load amp=25 
load amp=26 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|       3 |         140 |       00:00:53 |         0.12 |         0.08 |       0.0067 |       0.0033 |          0.0100 |
|       3 |         150 |       00:00:57 |         0.10 |              |       0.0047 |              |          0.0100 |
|       3 |         154 |       00:00:58 |         0.08 |         0.08 |       0.0031 |       0.0029 |          0.0100 |
|       3 |         168 |       00:01:03 |         0.08 |         0.03 |       0.0034 |       0.0003 |          0.0100 |
|       4 |         182 |       00:01:08 |         0.14 |         0.08 |       0.0093 |       0.0035 |          0.0100 |
|       4 |         196 |       00:01:13 |         0.10 |         0.09 |       0.0051 |       0.0041 |          0.0100 |
|       4 |         200 |       00:01:15 |         0.10 |              |       0.0048 |              |          0.0100 |
|       4 |         210 |       00:01:19 |         0.11 |         0.10 |       0.0062 |       0.0046 |          0.0100 |
|       4 |         224 |       00:01:24 |         0.10 |         0.02 |       0.0047 |       0.0002 |          0.0100 |
|       5 |         238 |       00:01:29 |         0.09 |         0.05 |       0.0041 |       0.0011 |          0.0100 |
|       5 |         250 |       00:01:33 |         0.09 |              |       0.0040 |              |          0.0100 |
|       5 |         252 |       00:01:34 |         0.08 |         0.06 |       0.0035 |       0.0017 |          0.0100 |
|       5 |         266 |       00:01:39 |         0.08 |         0.05 |       0.0029 |       0.0011 |          0.0100 |
|       5 |         280 |       00:01:44 |         0.08 |         0.05 |       0.0031 |       0.0012 |          0.0100 |
|       6 |         294 |       00:01:49 |         0.07 |         0.02 |       0.0026 |       0.0003 |          0.0010 |
|       6 |         300 |       00:01:52 |         0.07 |              |       0.0021 |              |          0.0010 |
|       6 |         308 |       00:01:55 |         0.07 |         0.01 |       0.0023 |   6.2164e-05 |          0.0010 |
|       6 |         322 |       00:02:00 |         0.06 |     8.71e-03 |       0.0021 |   3.7900e-05 |          0.0010 |
|       6 |         336 |       00:02:05 |         0.06 |     9.60e-03 |       0.0021 |   4.6095e-05 |          0.0010 |
|       7 |         350 |       00:02:10 |         0.07 |     9.09e-03 |       0.0021 |   4.1302e-05 |          0.0010 |
|       7 |         364 |       00:02:15 |         0.06 |         0.01 |       0.0020 |   5.5382e-05 |          0.0010 |
|       7 |         378 |       00:02:20 |         0.06 |     9.32e-03 |       0.0020 |   4.3431e-05 |          0.0010 |
|       7 |         392 |       00:02:25 |         0.07 |     9.62e-03 |       0.0024 |   4.6227e-05 |          0.0010 |
|       8 |         400 |       00:02:28 |         0.06 |              |       0.0019 |              |          0.0010 |
|       8 |         406 |       00:02:31 |         0.06 |     8.49e-03 |       0.0020 |   3.6026e-05 |          0.0010 |
|       8 |         420 |       00:02:36 |         0.06 |         0.01 |       0.0020 |   5.5443e-05 |          0.0010 |
|       8 |         434 |       00:02:41 |         0.06 |     8.97e-03 |       0.0021 |   4.0263e-05 |          0.0010 |
|       8 |         448 |       00:02:46 |         0.06 |     9.26e-03 |       0.0019 |   4.2914e-05 |          0.0010 |
|       9 |         450 |       00:02:47 |         0.06 |              |       0.0019 |              |          0.0010 |
|       9 |         462 |       00:02:51 |         0.06 |     8.89e-03 |       0.0019 |   3.9523e-05 |          0.0010 |
|       9 |         476 |       00:02:56 |         0.06 |     9.73e-03 |       0.0020 |   4.7305e-05 |          0.0010 |
|       9 |         490 |       00:03:01 |         0.06 |     9.43e-03 |       0.0019 |   4.4466e-05 |          0.0010 |
|       9 |         500 |       00:03:05 |         0.06 |              |       0.0020 |              |          0.0010 |
|       9 |         504 |       00:03:06 |         0.06 |     8.42e-03 |       0.0019 |   3.5490e-05 |          0.0010 |
|      10 |         518 |       00:03:11 |         0.07 |     8.35e-03 |       0.0022 |   3.4893e-05 |          0.0010 |
|      10 |         532 |       00:03:16 |         0.07 |     8.33e-03 |       0.0022 |   3.4710e-05 |          0.0010 |
|      10 |         546 |       00:03:22 |         0.06 |     8.63e-03 |       0.0020 |   3.7282e-05 |          0.0010 |
|      10 |         550 |       00:03:23 |         0.06 |              |       0.0019 |              |          0.0010 |
|      10 |         560 |       00:03:27 |         0.06 |     9.53e-03 |       0.0019 |   4.5368e-05 |          0.0010 |
|      11 |         574 |       00:03:32 |         0.06 |     7.86e-03 |       0.0020 |   3.0896e-05 |      1.0000e-04 |
|      11 |         588 |       00:03:37 |         0.06 |     8.20e-03 |       0.0020 |   3.3582e-05 |      1.0000e-04 |
|      11 |         600 |       00:03:41 |         0.06 |              |       0.0020 |              |      1.0000e-04 |
|      11 |         602 |       00:03:42 |         0.06 |     8.02e-03 |       0.0019 |   3.2127e-05 |      1.0000e-04 |
|      11 |         616 |       00:03:47 |         0.06 |     7.97e-03 |       0.0019 |   3.1748e-05 |      1.0000e-04 |
|      12 |         630 |       00:03:53 |         0.06 |     8.03e-03 |       0.0019 |   3.2257e-05 |      1.0000e-04 |
|      12 |         644 |       00:03:58 |         0.06 |     8.17e-03 |       0.0019 |   3.3393e-05 |      1.0000e-04 |
|      12 |         650 |       00:04:00 |         0.06 |              |       0.0020 |              |      1.0000e-04 |
|      12 |         658 |       00:04:03 |         0.06 |     7.91e-03 |       0.0018 |   3.1279e-05 |      1.0000e-04 |
|      12 |         672 |       00:04:08 |         0.06 |     8.03e-03 |       0.0020 |   3.2221e-05 |      1.0000e-04 |
|      13 |         686 |       00:04:13 |         0.06 |     7.89e-03 |       0.0019 |   3.1130e-05 |      1.0000e-04 |
|      13 |         700 |       00:04:18 |         0.06 |     8.03e-03 |       0.0020 |   3.2270e-05 |      1.0000e-04 |
|      13 |         714 |       00:04:24 |         0.06 |     8.11e-03 |       0.0020 |   3.2914e-05 |      1.0000e-04 |
|      13 |         728 |       00:04:29 |         0.06 |     7.92e-03 |       0.0018 |   3.1344e-05 |      1.0000e-04 |
|      14 |         742 |       00:04:34 |         0.06 |     8.04e-03 |       0.0020 |   3.2335e-05 |      1.0000e-04 |
|      14 |         750 |       00:04:37 |         0.06 |              |       0.0018 |              |      1.0000e-04 |
|      14 |         756 |       00:04:39 |         0.06 |     7.94e-03 |       0.0019 |   3.1504e-05 |      1.0000e-04 |
|      14 |         770 |       00:04:44 |         0.06 |     7.91e-03 |       0.0019 |   3.1261e-05 |      1.0000e-04 |
|      14 |         784 |       00:04:49 |         0.06 |     7.94e-03 |       0.0018 |   3.1502e-05 |      1.0000e-04 |
|      15 |         798 |       00:04:54 |         0.06 |     8.02e-03 |       0.0020 |   3.2142e-05 |      1.0000e-04 |
|      15 |         800 |       00:04:55 |         0.06 |              |       0.0020 |              |      1.0000e-04 |
|      15 |         812 |       00:04:59 |         0.06 |     7.96e-03 |       0.0018 |   3.1695e-05 |      1.0000e-04 |
|      15 |         826 |       00:05:05 |         0.06 |     7.97e-03 |       0.0020 |   3.1742e-05 |      1.0000e-04 |
|      15 |         840 |       00:05:10 |         0.06 |     7.94e-03 |       0.0020 |   3.1510e-05 |      1.0000e-04 |
|      16 |         850 |       00:05:13 |         0.06 |              |       0.0019 |              |      1.0000e-05 |
|      16 |         854 |       00:05:15 |         0.06 |     7.93e-03 |       0.0019 |   3.1460e-05 |      1.0000e-05 |
|      16 |         868 |       00:05:20 |         0.06 |     7.90e-03 |       0.0018 |   3.1205e-05 |      1.0000e-05 |
|      16 |         882 |       00:05:25 |         0.06 |     7.91e-03 |       0.0018 |   3.1282e-05 |      1.0000e-05 |
|      16 |         896 |       00:05:30 |         0.06 |     7.92e-03 |       0.0020 |   3.1386e-05 |      1.0000e-05 |
|      17 |         900 |       00:05:32 |         0.06 |              |       0.0020 |              |      1.0000e-05 |
|      17 |         910 |       00:05:35 |         0.06 |     7.91e-03 |       0.0019 |   3.1308e-05 |      1.0000e-05 |
|      17 |         924 |       00:05:41 |         0.06 |     7.90e-03 |       0.0019 |   3.1216e-05 |      1.0000e-05 |
|      17 |         938 |       00:05:46 |         0.06 |     7.90e-03 |       0.0018 |   3.1171e-05 |      1.0000e-05 |
|      17 |         950 |       00:05:50 |         0.06 |              |       0.0018 |              |      1.0000e-05 |
|      17 |         952 |       00:05:51 |         0.07 |     7.90e-03 |       0.0022 |   3.1237e-05 |      1.0000e-05 |
|      18 |         966 |       00:05:56 |         0.06 |     7.91e-03 |       0.0019 |   3.1272e-05 |      1.0000e-05 |
|      18 |         980 |       00:06:02 |         0.06 |     7.96e-03 |       0.0019 |   3.1697e-05 |      1.0000e-05 |
|      18 |         994 |       00:06:07 |         0.07 |     7.91e-03 |       0.0022 |   3.1275e-05 |      1.0000e-05 |
|======================================================================================================================|
Training finished: Met validation criterion.
already training 1 times 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         1.72 |         0.81 |       1.4768 |       0.3265 |          0.0100 |
|       1 |          14 |       00:00:05 |         0.38 |         0.18 |       0.0721 |       0.0154 |          0.0100 |
|       1 |          28 |       00:00:10 |         0.16 |         0.07 |       0.0136 |       0.0023 |          0.0100 |
|       1 |          42 |       00:00:15 |         0.11 |         0.05 |       0.0057 |       0.0014 |          0.0100 |
|       1 |          50 |       00:00:18 |         0.10 |              |       0.0054 |              |          0.0100 |
|       1 |          56 |       00:00:20 |         0.09 |         0.04 |       0.0044 |       0.0007 |          0.0100 |
|       2 |          70 |       00:00:25 |         0.09 |         0.03 |       0.0043 |       0.0005 |          0.0100 |
|       2 |          84 |       00:00:31 |         0.11 |         0.07 |       0.0057 |       0.0025 |          0.0100 |
|       2 |          98 |       00:00:36 |         0.11 |         0.08 |       0.0058 |       0.0035 |          0.0100 |
|       2 |         100 |       00:00:36 |         0.11 |              |       0.0061 |              |          0.0100 |
|       2 |         112 |       00:00:41 |         0.08 |         0.06 |       0.0032 |       0.0020 |          0.0100 |
|       3 |         126 |       00:00:46 |         0.10 |         0.06 |       0.0050 |       0.0016 |          0.0100 |
|       3 |         140 |       00:00:51 |         0.08 |         0.04 |       0.0036 |       0.0010 |          0.0100 |
|       3 |         150 |       00:00:55 |         0.08 |              |       0.0033 |              |          0.0100 |
|       3 |         154 |       00:00:56 |         0.09 |         0.04 |       0.0039 |       0.0010 |          0.0100 |
|       3 |         168 |       00:01:01 |         0.09 |         0.05 |       0.0043 |       0.0012 |          0.0100 |
|       4 |         182 |       00:01:07 |         0.12 |         0.10 |       0.0071 |       0.0054 |          0.0100 |
|       4 |         196 |       00:01:12 |         0.09 |         0.03 |       0.0037 |       0.0005 |          0.0100 |
|       4 |         200 |       00:01:13 |         0.08 |              |       0.0036 |              |          0.0100 |
|       4 |         210 |       00:01:17 |         0.09 |         0.05 |       0.0043 |       0.0015 |          0.0100 |
|       4 |         224 |       00:01:22 |         0.08 |         0.04 |       0.0035 |       0.0007 |          0.0100 |
|       5 |         238 |       00:01:27 |         0.09 |         0.05 |       0.0038 |       0.0012 |          0.0100 |
|       5 |         250 |       00:01:31 |         0.08 |              |       0.0033 |              |          0.0100 |
|       5 |         252 |       00:01:32 |         0.08 |         0.04 |       0.0033 |       0.0008 |          0.0100 |
|       5 |         266 |       00:01:37 |         0.08 |         0.04 |       0.0033 |       0.0009 |          0.0100 |
|       5 |         280 |       00:01:43 |         0.08 |         0.03 |       0.0032 |       0.0006 |          0.0100 |
|       6 |         294 |       00:01:48 |         0.07 |         0.01 |       0.0023 |   8.7103e-05 |          0.0010 |
|       6 |         300 |       00:01:50 |         0.07 |              |       0.0021 |              |          0.0010 |
|       6 |         308 |       00:01:53 |         0.07 |         0.01 |       0.0023 |       0.0001 |          0.0010 |
|       6 |         322 |       00:01:58 |         0.07 |         0.01 |       0.0023 |   7.8886e-05 |          0.0010 |
|       6 |         336 |       00:02:03 |         0.06 |         0.01 |       0.0021 |   7.5392e-05 |          0.0010 |
|       7 |         350 |       00:02:08 |         0.06 |         0.01 |       0.0021 |   7.6444e-05 |          0.0010 |
|       7 |         364 |       00:02:13 |         0.07 |         0.01 |       0.0022 |   5.9137e-05 |          0.0010 |
|       7 |         378 |       00:02:18 |         0.06 |         0.01 |       0.0021 |   5.5245e-05 |          0.0010 |
|       7 |         392 |       00:02:23 |         0.07 |         0.01 |       0.0022 |   5.3460e-05 |          0.0010 |
|       8 |         400 |       00:02:26 |         0.06 |              |       0.0021 |              |          0.0010 |
|       8 |         406 |       00:02:28 |         0.06 |         0.01 |       0.0020 |   6.4540e-05 |          0.0010 |
|       8 |         420 |       00:02:33 |         0.07 |         0.01 |       0.0021 |   5.0166e-05 |          0.0010 |
|       8 |         434 |       00:02:38 |         0.06 |         0.01 |       0.0021 |   7.4421e-05 |          0.0010 |
|       8 |         448 |       00:02:44 |         0.06 |     9.75e-03 |       0.0020 |   4.7487e-05 |          0.0010 |
|       9 |         450 |       00:02:44 |         0.06 |              |       0.0020 |              |          0.0010 |
|       9 |         462 |       00:02:49 |         0.06 |         0.01 |       0.0019 |   9.0004e-05 |          0.0010 |
|       9 |         476 |       00:02:54 |         0.07 |     9.70e-03 |       0.0021 |   4.7049e-05 |          0.0010 |
|       9 |         490 |       00:02:59 |         0.06 |         0.01 |       0.0021 |   6.6742e-05 |          0.0010 |
|       9 |         500 |       00:03:03 |         0.07 |              |       0.0021 |              |          0.0010 |
|       9 |         504 |       00:03:04 |         0.07 |     9.91e-03 |       0.0021 |   4.9074e-05 |          0.0010 |
|      10 |         518 |       00:03:09 |         0.07 |         0.01 |       0.0022 |   6.4244e-05 |          0.0010 |
|      10 |         532 |       00:03:15 |         0.06 |         0.01 |       0.0019 |   5.2792e-05 |          0.0010 |
|      10 |         546 |       00:03:20 |         0.06 |         0.01 |       0.0021 |   6.8578e-05 |          0.0010 |
|      10 |         550 |       00:03:21 |         0.06 |              |       0.0020 |              |          0.0010 |
|      10 |         560 |       00:03:25 |         0.06 |         0.01 |       0.0020 |   5.3898e-05 |          0.0010 |
|      11 |         574 |       00:03:30 |         0.06 |     9.43e-03 |       0.0019 |   4.4436e-05 |      1.0000e-04 |
|      11 |         588 |       00:03:35 |         0.06 |     9.46e-03 |       0.0020 |   4.4739e-05 |      1.0000e-04 |
|      11 |         600 |       00:03:39 |         0.06 |              |       0.0021 |              |      1.0000e-04 |
|      11 |         602 |       00:03:40 |         0.06 |     9.57e-03 |       0.0021 |   4.5800e-05 |      1.0000e-04 |
|      11 |         616 |       00:03:45 |         0.06 |     9.35e-03 |       0.0019 |   4.3732e-05 |      1.0000e-04 |
|      12 |         630 |       00:03:50 |         0.06 |     9.62e-03 |       0.0020 |   4.6318e-05 |      1.0000e-04 |
|      12 |         644 |       00:03:55 |         0.06 |     9.49e-03 |       0.0019 |   4.5072e-05 |      1.0000e-04 |
|      12 |         650 |       00:03:58 |         0.06 |              |       0.0020 |              |      1.0000e-04 |
|      12 |         658 |       00:04:01 |         0.06 |     9.46e-03 |       0.0019 |   4.4711e-05 |      1.0000e-04 |
|      12 |         672 |       00:04:06 |         0.06 |     9.51e-03 |       0.0020 |   4.5245e-05 |      1.0000e-04 |
|      13 |         686 |       00:04:11 |         0.06 |     9.40e-03 |       0.0018 |   4.4184e-05 |      1.0000e-04 |
|      13 |         700 |       00:04:16 |         0.06 |     9.46e-03 |       0.0021 |   4.4700e-05 |      1.0000e-04 |
|      13 |         714 |       00:04:21 |         0.07 |     9.54e-03 |       0.0022 |   4.5526e-05 |      1.0000e-04 |
|      13 |         728 |       00:04:26 |         0.06 |     9.53e-03 |       0.0021 |   4.5399e-05 |      1.0000e-04 |
|      14 |         742 |       00:04:31 |         0.06 |     9.59e-03 |       0.0019 |   4.5964e-05 |      1.0000e-04 |
|      14 |         750 |       00:04:34 |         0.06 |              |       0.0019 |              |      1.0000e-04 |
|      14 |         756 |       00:04:36 |         0.06 |     9.30e-03 |       0.0020 |   4.3235e-05 |      1.0000e-04 |
|      14 |         770 |       00:04:41 |         0.06 |     9.45e-03 |       0.0019 |   4.4642e-05 |      1.0000e-04 |
|      14 |         784 |       00:04:46 |         0.06 |     9.52e-03 |       0.0020 |   4.5313e-05 |      1.0000e-04 |
|      15 |         798 |       00:04:52 |         0.06 |     9.34e-03 |       0.0020 |   4.3578e-05 |      1.0000e-04 |
|      15 |         800 |       00:04:52 |         0.06 |              |       0.0020 |              |      1.0000e-04 |
|      15 |         812 |       00:04:57 |         0.06 |     9.36e-03 |       0.0018 |   4.3771e-05 |      1.0000e-04 |
|      15 |         826 |       00:05:02 |         0.07 |     9.42e-03 |       0.0023 |   4.4359e-05 |      1.0000e-04 |
|      15 |         840 |       00:05:07 |         0.06 |     9.33e-03 |       0.0020 |   4.3530e-05 |      1.0000e-04 |
|      16 |         850 |       00:05:11 |         0.06 |              |       0.0020 |              |      1.0000e-05 |
|      16 |         854 |       00:05:12 |         0.06 |     9.38e-03 |       0.0021 |   4.4012e-05 |      1.0000e-05 |
|      16 |         868 |       00:05:17 |         0.06 |     9.40e-03 |       0.0018 |   4.4139e-05 |      1.0000e-05 |
|      16 |         882 |       00:05:22 |         0.06 |     9.40e-03 |       0.0020 |   4.4138e-05 |      1.0000e-05 |
|      16 |         896 |       00:05:27 |         0.06 |     9.42e-03 |       0.0019 |   4.4326e-05 |      1.0000e-05 |
|      17 |         900 |       00:05:29 |         0.06 |              |       0.0020 |              |      1.0000e-05 |
|      17 |         910 |       00:05:33 |         0.06 |     9.39e-03 |       0.0021 |   4.4071e-05 |      1.0000e-05 |
|      17 |         924 |       00:05:38 |         0.06 |     9.40e-03 |       0.0020 |   4.4162e-05 |      1.0000e-05 |
|      17 |         938 |       00:05:43 |         0.06 |     9.38e-03 |       0.0020 |   4.4023e-05 |      1.0000e-05 |
|      17 |         950 |       00:05:47 |         0.06 |              |       0.0020 |              |      1.0000e-05 |
|      17 |         952 |       00:05:48 |         0.07 |     9.40e-03 |       0.0021 |   4.4173e-05 |      1.0000e-05 |
|      18 |         966 |       00:05:53 |         0.06 |     9.39e-03 |       0.0020 |   4.4071e-05 |      1.0000e-05 |
|      18 |         980 |       00:05:58 |         0.06 |     9.39e-03 |       0.0021 |   4.4127e-05 |      1.0000e-05 |
|      18 |         994 |       00:06:03 |         0.06 |     9.39e-03 |       0.0021 |   4.4085e-05 |      1.0000e-05 |
|      18 |        1000 |       00:06:06 |         0.06 |              |       0.0020 |              |      1.0000e-05 |
|      18 |        1008 |       00:06:09 |         0.06 |     9.37e-03 |       0.0019 |   4.3918e-05 |      1.0000e-05 |
|      19 |        1022 |       00:06:14 |         0.06 |     9.36e-03 |       0.0019 |   4.3842e-05 |      1.0000e-05 |
|      19 |        1036 |       00:06:19 |         0.06 |     9.37e-03 |       0.0019 |   4.3941e-05 |      1.0000e-05 |
|      19 |        1050 |       00:06:24 |         0.06 |     9.35e-03 |       0.0020 |   4.3696e-05 |      1.0000e-05 |
|      19 |        1064 |       00:06:29 |         0.06 |     9.39e-03 |       0.0019 |   4.4102e-05 |      1.0000e-05 |
|      20 |        1078 |       00:06:34 |         0.06 |     9.40e-03 |       0.0019 |   4.4167e-05 |      1.0000e-05 |
|      20 |        1092 |       00:06:39 |         0.06 |     9.39e-03 |       0.0020 |   4.4068e-05 |      1.0000e-05 |
|      20 |        1100 |       00:06:42 |         0.06 |              |       0.0019 |              |      1.0000e-05 |
|      20 |        1106 |       00:06:44 |         0.06 |     9.37e-03 |       0.0020 |   4.3944e-05 |      1.0000e-05 |
|      20 |        1120 |       00:06:50 |         0.06 |     9.37e-03 |       0.0021 |   4.3933e-05 |      1.0000e-05 |
|      21 |        1134 |       00:06:55 |         0.06 |     9.36e-03 |       0.0019 |   4.3841e-05 |      1.0000e-06 |
|      21 |        1148 |       00:07:00 |         0.06 |     9.38e-03 |       0.0020 |   4.4030e-05 |      1.0000e-06 |
|      21 |        1150 |       00:07:01 |         0.06 |              |       0.0021 |              |      1.0000e-06 |
|      21 |        1162 |       00:07:05 |         0.06 |     9.36e-03 |       0.0020 |   4.3813e-05 |      1.0000e-06 |
|      21 |        1176 |       00:07:10 |         0.06 |     9.38e-03 |       0.0020 |   4.4021e-05 |      1.0000e-06 |
|======================================================================================================================|
Training finished: Met validation criterion.
already training 2 times 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >>  
 Threenonlinear , ini learningRate = 1.000000e-02 , min batch size = 400 , DropPeriod = 5 , DropFactor = 0.100000 , data_num = 100 
>> >> 
