
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , single amp , ini learningRate = 1.000000e-02 , min batch size = 200 , DropPeriod = 12 , DropFactor = 0.100000  v2 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|      15 |          60 |       00:00:11 |         0.01 |         0.01 |   5.1886e-05 |   5.1974e-05 |          0.0010 |
|      16 |          64 |       00:00:11 |         0.01 |         0.01 |   5.0064e-05 |   5.1083e-05 |          0.0010 |
|      17 |          68 |       00:00:12 |     9.95e-03 |         0.01 |   4.9502e-05 |   5.0740e-05 |          0.0010 |
|      18 |          72 |       00:00:13 |     9.94e-03 |         0.01 |   4.9423e-05 |   5.0420e-05 |          0.0010 |
|      19 |          76 |       00:00:13 |     9.87e-03 |         0.01 |   4.8696e-05 |   5.0101e-05 |          0.0010 |
|      20 |          80 |       00:00:14 |     9.85e-03 |     9.98e-03 |   4.8462e-05 |   4.9818e-05 |          0.0010 |
|      21 |          84 |       00:00:14 |     9.85e-03 |     9.96e-03 |   4.8505e-05 |   4.9575e-05 |          0.0010 |
|      22 |          88 |       00:00:15 |     9.78e-03 |     9.93e-03 |   4.7800e-05 |   4.9290e-05 |          0.0010 |
|      23 |          92 |       00:00:16 |     9.84e-03 |     9.90e-03 |   4.8443e-05 |   4.9051e-05 |          0.0010 |
|      24 |          96 |       00:00:16 |     9.75e-03 |     9.88e-03 |   4.7577e-05 |   4.8801e-05 |          0.0010 |
|      25 |         100 |       00:00:17 |     9.79e-03 |     9.88e-03 |   4.7966e-05 |   4.8777e-05 |      1.0000e-04 |
|      26 |         104 |       00:00:17 |     9.71e-03 |     9.87e-03 |   4.7186e-05 |   4.8751e-05 |      1.0000e-04 |
|      27 |         108 |       00:00:18 |     9.80e-03 |     9.87e-03 |   4.8001e-05 |   4.8725e-05 |      1.0000e-04 |
|      28 |         112 |       00:00:19 |     9.76e-03 |     9.87e-03 |   4.7608e-05 |   4.8699e-05 |      1.0000e-04 |
|      29 |         116 |       00:00:19 |     9.75e-03 |     9.87e-03 |   4.7528e-05 |   4.8675e-05 |      1.0000e-04 |
|      30 |         120 |       00:00:20 |     9.77e-03 |     9.86e-03 |   4.7694e-05 |   4.8649e-05 |      1.0000e-04 |
|      31 |         124 |       00:00:20 |     9.75e-03 |     9.86e-03 |   4.7502e-05 |   4.8625e-05 |      1.0000e-04 |
|      32 |         128 |       00:00:21 |     9.81e-03 |     9.86e-03 |   4.8111e-05 |   4.8600e-05 |      1.0000e-04 |
|      33 |         132 |       00:00:22 |     9.76e-03 |     9.86e-03 |   4.7594e-05 |   4.8575e-05 |      1.0000e-04 |
|      34 |         136 |       00:00:22 |     9.74e-03 |     9.85e-03 |   4.7436e-05 |   4.8547e-05 |      1.0000e-04 |
|      35 |         140 |       00:00:23 |     9.72e-03 |     9.85e-03 |   4.7191e-05 |   4.8519e-05 |      1.0000e-04 |
|      36 |         144 |       00:00:23 |     9.81e-03 |     9.85e-03 |   4.8092e-05 |   4.8493e-05 |      1.0000e-04 |
|      37 |         148 |       00:00:24 |     9.77e-03 |     9.85e-03 |   4.7771e-05 |   4.8490e-05 |      1.0000e-05 |
|      38 |         150 |       00:00:24 |     9.73e-03 |              |   4.7365e-05 |              |      1.0000e-05 |
|      38 |         152 |       00:00:24 |     9.76e-03 |     9.85e-03 |   4.7645e-05 |   4.8488e-05 |      1.0000e-05 |
|      39 |         156 |       00:00:25 |     9.78e-03 |     9.85e-03 |   4.7780e-05 |   4.8485e-05 |      1.0000e-05 |
|      40 |         160 |       00:00:26 |     9.83e-03 |     9.85e-03 |   4.8336e-05 |   4.8482e-05 |      1.0000e-05 |
|      41 |         164 |       00:00:26 |     9.79e-03 |     9.85e-03 |   4.7908e-05 |   4.8479e-05 |      1.0000e-05 |
|      42 |         168 |       00:00:27 |     9.81e-03 |     9.85e-03 |   4.8110e-05 |   4.8477e-05 |      1.0000e-05 |
|      43 |         172 |       00:00:28 |     9.77e-03 |     9.85e-03 |   4.7690e-05 |   4.8474e-05 |      1.0000e-05 |
|      44 |         176 |       00:00:28 |     9.73e-03 |     9.85e-03 |   4.7348e-05 |   4.8471e-05 |      1.0000e-05 |
|      45 |         180 |       00:00:29 |     9.74e-03 |     9.85e-03 |   4.7437e-05 |   4.8468e-05 |      1.0000e-05 |
|      46 |         184 |       00:00:29 |     9.73e-03 |     9.85e-03 |   4.7359e-05 |   4.8465e-05 |      1.0000e-05 |
|      47 |         188 |       00:00:30 |     9.79e-03 |     9.85e-03 |   4.7944e-05 |   4.8462e-05 |      1.0000e-05 |
|      48 |         192 |       00:00:31 |     9.70e-03 |     9.84e-03 |   4.7035e-05 |   4.8459e-05 |      1.0000e-05 |
|      49 |         196 |       00:00:31 |     9.73e-03 |     9.84e-03 |   4.7373e-05 |   4.8459e-05 |      1.0000e-06 |
|      50 |         200 |       00:00:32 |     9.76e-03 |     9.84e-03 |   4.7593e-05 |   4.8458e-05 |      1.0000e-06 |
|      51 |         204 |       00:00:32 |     9.75e-03 |     9.84e-03 |   4.7544e-05 |   4.8458e-05 |      1.0000e-06 |
|      52 |         208 |       00:00:33 |     9.71e-03 |     9.84e-03 |   4.7117e-05 |   4.8458e-05 |      1.0000e-06 |
|      53 |         212 |       00:00:34 |     9.69e-03 |     9.84e-03 |   4.6959e-05 |   4.8457e-05 |      1.0000e-06 |
|      54 |         216 |       00:00:34 |     9.71e-03 |     9.84e-03 |   4.7123e-05 |   4.8457e-05 |      1.0000e-06 |
|      55 |         220 |       00:00:35 |     9.77e-03 |     9.84e-03 |   4.7685e-05 |   4.8457e-05 |      1.0000e-06 |
|      56 |         224 |       00:00:35 |     9.73e-03 |     9.84e-03 |   4.7313e-05 |   4.8456e-05 |      1.0000e-06 |
|      57 |         228 |       00:00:36 |     9.69e-03 |     9.84e-03 |   4.6987e-05 |   4.8456e-05 |      1.0000e-06 |
|      58 |         232 |       00:00:37 |     9.67e-03 |     9.84e-03 |   4.6785e-05 |   4.8456e-05 |      1.0000e-06 |
|      59 |         236 |       00:00:37 |     9.77e-03 |     9.84e-03 |   4.7738e-05 |   4.8455e-05 |      1.0000e-06 |
|      60 |         240 |       00:00:38 |     9.74e-03 |     9.84e-03 |   4.7441e-05 |   4.8455e-05 |      1.0000e-06 |
|      61 |         244 |       00:00:38 |     9.69e-03 |     9.84e-03 |   4.6963e-05 |   4.8455e-05 |      1.0000e-07 |
|      62 |         248 |       00:00:39 |     9.71e-03 |     9.84e-03 |   4.7171e-05 |   4.8455e-05 |      1.0000e-07 |
|      63 |         250 |       00:00:39 |     9.75e-03 |              |   4.7523e-05 |              |      1.0000e-07 |
|      63 |         252 |       00:00:40 |     9.71e-03 |     9.84e-03 |   4.7145e-05 |   4.8455e-05 |      1.0000e-07 |
|      64 |         256 |       00:00:40 |     9.79e-03 |     9.84e-03 |   4.7883e-05 |   4.8455e-05 |      1.0000e-07 |
|      65 |         260 |       00:00:41 |     9.63e-03 |     9.84e-03 |   4.6400e-05 |   4.8455e-05 |      1.0000e-07 |
|      66 |         264 |       00:00:41 |     9.82e-03 |     9.84e-03 |   4.8214e-05 |   4.8455e-05 |      1.0000e-07 |
|      67 |         268 |       00:00:42 |     9.71e-03 |     9.84e-03 |   4.7154e-05 |   4.8455e-05 |      1.0000e-07 |
|      68 |         272 |       00:00:43 |     9.72e-03 |     9.84e-03 |   4.7277e-05 |   4.8455e-05 |      1.0000e-07 |
|      69 |         276 |       00:00:43 |     9.77e-03 |     9.84e-03 |   4.7721e-05 |   4.8455e-05 |      1.0000e-07 |
|      70 |         280 |       00:00:44 |     9.75e-03 |     9.84e-03 |   4.7577e-05 |   4.8455e-05 |      1.0000e-07 |
|      71 |         284 |       00:00:44 |     9.76e-03 |     9.84e-03 |   4.7600e-05 |   4.8455e-05 |      1.0000e-07 |
|      72 |         288 |       00:00:45 |     9.76e-03 |     9.84e-03 |   4.7672e-05 |   4.8455e-05 |      1.0000e-07 |
|      73 |         292 |       00:00:46 |     9.68e-03 |     9.84e-03 |   4.6883e-05 |   4.8455e-05 |      1.0000e-08 |
|      74 |         296 |       00:00:46 |     9.68e-03 |     9.84e-03 |   4.6855e-05 |   4.8455e-05 |      1.0000e-08 |
|      75 |         300 |       00:00:47 |     9.79e-03 |     9.84e-03 |   4.7941e-05 |   4.8455e-05 |      1.0000e-08 |
|      76 |         304 |       00:00:47 |     9.75e-03 |     9.84e-03 |   4.7574e-05 |   4.8455e-05 |      1.0000e-08 |
|      77 |         308 |       00:00:48 |     9.76e-03 |     9.84e-03 |   4.7602e-05 |   4.8455e-05 |      1.0000e-08 |
|      78 |         312 |       00:00:48 |     9.72e-03 |     9.84e-03 |   4.7226e-05 |   4.8455e-05 |      1.0000e-08 |
|      79 |         316 |       00:00:49 |     9.74e-03 |     9.84e-03 |   4.7403e-05 |   4.8455e-05 |      1.0000e-08 |
|      80 |         320 |       00:00:50 |     9.64e-03 |     9.84e-03 |   4.6494e-05 |   4.8455e-05 |      1.0000e-08 |
|      81 |         324 |       00:00:50 |     9.73e-03 |     9.84e-03 |   4.7338e-05 |   4.8455e-05 |      1.0000e-08 |
|      82 |         328 |       00:00:51 |     9.79e-03 |     9.84e-03 |   4.7892e-05 |   4.8455e-05 |      1.0000e-08 |
|      83 |         332 |       00:00:51 |     9.70e-03 |     9.84e-03 |   4.7063e-05 |   4.8455e-05 |      1.0000e-08 |
|      84 |         336 |       00:00:52 |     9.73e-03 |     9.84e-03 |   4.7343e-05 |   4.8455e-05 |      1.0000e-08 |
|      85 |         340 |       00:00:53 |     9.78e-03 |     9.84e-03 |   4.7853e-05 |   4.8455e-05 |      1.0000e-09 |
|      86 |         344 |       00:00:53 |     9.70e-03 |     9.84e-03 |   4.7044e-05 |   4.8455e-05 |      1.0000e-09 |
|      87 |         348 |       00:00:54 |     9.74e-03 |     9.84e-03 |   4.7482e-05 |   4.8455e-05 |      1.0000e-09 |
|      88 |         350 |       00:00:54 |     9.70e-03 |              |   4.7082e-05 |              |      1.0000e-09 |
|      88 |         352 |       00:00:54 |     9.73e-03 |     9.84e-03 |   4.7360e-05 |   4.8455e-05 |      1.0000e-09 |
|      89 |         356 |       00:00:55 |     9.80e-03 |     9.84e-03 |   4.8034e-05 |   4.8455e-05 |      1.0000e-09 |
|      90 |         360 |       00:00:56 |     9.86e-03 |     9.84e-03 |   4.8646e-05 |   4.8455e-05 |      1.0000e-09 |
|      91 |         364 |       00:00:56 |     9.76e-03 |     9.84e-03 |   4.7650e-05 |   4.8455e-05 |      1.0000e-09 |
|      92 |         368 |       00:00:57 |     9.75e-03 |     9.84e-03 |   4.7511e-05 |   4.8455e-05 |      1.0000e-09 |
|      93 |         372 |       00:00:57 |     9.74e-03 |     9.84e-03 |   4.7481e-05 |   4.8455e-05 |      1.0000e-09 |
|      94 |         376 |       00:00:58 |     9.78e-03 |     9.84e-03 |   4.7818e-05 |   4.8455e-05 |      1.0000e-09 |
|      95 |         380 |       00:00:59 |     9.77e-03 |     9.84e-03 |   4.7708e-05 |   4.8455e-05 |      1.0000e-09 |
|      96 |         384 |       00:00:59 |     9.73e-03 |     9.84e-03 |   4.7341e-05 |   4.8455e-05 |      1.0000e-09 |
|      97 |         388 |       00:01:00 |     9.76e-03 |     9.84e-03 |   4.7658e-05 |   4.8455e-05 |      1.0000e-10 |
|      98 |         392 |       00:01:00 |     9.74e-03 |     9.84e-03 |   4.7432e-05 |   4.8455e-05 |      1.0000e-10 |
|      99 |         396 |       00:01:01 |     9.90e-03 |     9.84e-03 |   4.8967e-05 |   4.8455e-05 |      1.0000e-10 |
|     100 |         400 |       00:01:01 |     9.77e-03 |     9.84e-03 |   4.7773e-05 |   4.8455e-05 |      1.0000e-10 |
|     101 |         404 |       00:01:02 |     9.72e-03 |     9.84e-03 |   4.7246e-05 |   4.8455e-05 |      1.0000e-10 |
|     102 |         408 |       00:01:03 |     9.72e-03 |     9.84e-03 |   4.7273e-05 |   4.8455e-05 |      1.0000e-10 |
|     103 |         412 |       00:01:03 |     9.77e-03 |     9.84e-03 |   4.7740e-05 |   4.8455e-05 |      1.0000e-10 |
|     104 |         416 |       00:01:04 |     9.65e-03 |     9.84e-03 |   4.6577e-05 |   4.8455e-05 |      1.0000e-10 |
|     105 |         420 |       00:01:04 |     9.81e-03 |     9.84e-03 |   4.8079e-05 |   4.8455e-05 |      1.0000e-10 |
|     106 |         424 |       00:01:05 |     9.77e-03 |     9.84e-03 |   4.7775e-05 |   4.8455e-05 |      1.0000e-10 |
|     107 |         428 |       00:01:06 |     9.86e-03 |     9.84e-03 |   4.8622e-05 |   4.8455e-05 |      1.0000e-10 |
|     108 |         432 |       00:01:06 |     9.75e-03 |     9.84e-03 |   4.7500e-05 |   4.8455e-05 |      1.0000e-10 |
|     109 |         436 |       00:01:07 |     9.74e-03 |     9.84e-03 |   4.7442e-05 |   4.8455e-05 |      1.0000e-11 |
|     110 |         440 |       00:01:07 |     9.78e-03 |     9.84e-03 |   4.7872e-05 |   4.8455e-05 |      1.0000e-11 |
|     111 |         444 |       00:01:08 |     9.70e-03 |     9.84e-03 |   4.7025e-05 |   4.8455e-05 |      1.0000e-11 |
|     112 |         448 |       00:01:09 |     9.62e-03 |     9.84e-03 |   4.6293e-05 |   4.8455e-05 |      1.0000e-11 |
|     113 |         450 |       00:01:09 |     9.68e-03 |              |   4.6848e-05 |              |      1.0000e-11 |
|     113 |         452 |       00:01:09 |     9.73e-03 |     9.84e-03 |   4.7309e-05 |   4.8455e-05 |      1.0000e-11 |
|======================================================================================================================|
Training finished: Met validation criterion.
amp = 2 , already training 1 times 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         0.12 |         0.12 |       0.0069 |       0.0069 |          0.0100 |
|       1 |           4 |       00:00:00 |         0.06 |         0.05 |       0.0018 |       0.0015 |          0.0100 |
|       2 |           8 |       00:00:01 |         0.05 |         0.05 |       0.0014 |       0.0012 |          0.0100 |
|       3 |          12 |       00:00:02 |         0.04 |         0.04 |       0.0008 |       0.0006 |          0.0100 |
|       4 |          16 |       00:00:02 |         0.02 |         0.02 |       0.0003 |       0.0003 |          0.0100 |
|       5 |          20 |       00:00:03 |         0.02 |         0.02 |       0.0002 |       0.0002 |          0.0100 |
|       6 |          24 |       00:00:03 |         0.02 |         0.02 |       0.0002 |       0.0001 |          0.0100 |
|       7 |          28 |       00:00:04 |         0.02 |         0.01 |       0.0001 |       0.0001 |          0.0100 |
|       8 |          32 |       00:00:05 |         0.01 |         0.01 |   8.0707e-05 |   8.2434e-05 |          0.0100 |
|       9 |          36 |       00:00:05 |         0.01 |         0.01 |   7.0554e-05 |   7.2078e-05 |          0.0100 |
|      10 |          40 |       00:00:06 |         0.01 |         0.01 |   6.5543e-05 |   6.2003e-05 |          0.0100 |
|      11 |          44 |       00:00:07 |         0.01 |         0.01 |   6.3609e-05 |   5.5573e-05 |          0.0100 |
|      12 |          48 |       00:00:07 |         0.01 |         0.01 |   6.4307e-05 |   5.5140e-05 |          0.0100 |
|      13 |          50 |       00:00:08 |         0.01 |              |   5.2732e-05 |              |          0.0010 |
|      13 |          52 |       00:00:08 |         0.01 |         0.01 |   5.0257e-05 |   5.2208e-05 |          0.0010 |
|      14 |          56 |       00:00:09 |         0.01 |         0.01 |   5.0406e-05 |   5.0901e-05 |          0.0010 |
|      15 |          60 |       00:00:09 |     9.86e-03 |     9.94e-03 |   4.8605e-05 |   4.9370e-05 |          0.0010 |
|      16 |          64 |       00:00:10 |     9.75e-03 |     9.81e-03 |   4.7489e-05 |   4.8156e-05 |          0.0010 |
|      17 |          68 |       00:00:11 |     9.59e-03 |     9.73e-03 |   4.5984e-05 |   4.7341e-05 |          0.0010 |
|      18 |          72 |       00:00:11 |     9.60e-03 |     9.68e-03 |   4.6051e-05 |   4.6827e-05 |          0.0010 |
|      19 |          76 |       00:00:12 |     9.52e-03 |     9.63e-03 |   4.5281e-05 |   4.6325e-05 |          0.0010 |
|      20 |          80 |       00:00:13 |     9.53e-03 |     9.59e-03 |   4.5391e-05 |   4.5987e-05 |          0.0010 |
|      21 |          84 |       00:00:13 |     9.54e-03 |     9.56e-03 |   4.5465e-05 |   4.5721e-05 |          0.0010 |
|      22 |          88 |       00:00:14 |     9.48e-03 |     9.53e-03 |   4.4894e-05 |   4.5387e-05 |          0.0010 |
|      23 |          92 |       00:00:15 |     9.40e-03 |     9.50e-03 |   4.4214e-05 |   4.5089e-05 |          0.0010 |
|      24 |          96 |       00:00:15 |     9.35e-03 |     9.46e-03 |   4.3706e-05 |   4.4775e-05 |          0.0010 |
|      25 |         100 |       00:00:16 |     9.39e-03 |     9.46e-03 |   4.4125e-05 |   4.4748e-05 |      1.0000e-04 |
|      26 |         104 |       00:00:16 |     9.42e-03 |     9.46e-03 |   4.4413e-05 |   4.4724e-05 |      1.0000e-04 |
|      27 |         108 |       00:00:17 |     9.39e-03 |     9.45e-03 |   4.4132e-05 |   4.4697e-05 |      1.0000e-04 |
|      28 |         112 |       00:00:18 |     9.32e-03 |     9.45e-03 |   4.3446e-05 |   4.4667e-05 |      1.0000e-04 |
|      29 |         116 |       00:00:18 |     9.42e-03 |     9.45e-03 |   4.4323e-05 |   4.4639e-05 |      1.0000e-04 |
|      30 |         120 |       00:00:19 |     9.41e-03 |     9.45e-03 |   4.4252e-05 |   4.4612e-05 |      1.0000e-04 |
|      31 |         124 |       00:00:20 |     9.35e-03 |     9.44e-03 |   4.3753e-05 |   4.4584e-05 |      1.0000e-04 |
|      32 |         128 |       00:00:20 |     9.33e-03 |     9.44e-03 |   4.3507e-05 |   4.4557e-05 |      1.0000e-04 |
|      33 |         132 |       00:00:21 |     9.33e-03 |     9.44e-03 |   4.3551e-05 |   4.4526e-05 |      1.0000e-04 |
|      34 |         136 |       00:00:22 |     9.25e-03 |     9.43e-03 |   4.2792e-05 |   4.4498e-05 |      1.0000e-04 |
|      35 |         140 |       00:00:22 |     9.30e-03 |     9.43e-03 |   4.3255e-05 |   4.4469e-05 |      1.0000e-04 |
|      36 |         144 |       00:00:23 |     9.34e-03 |     9.43e-03 |   4.3633e-05 |   4.4440e-05 |      1.0000e-04 |
|      37 |         148 |       00:00:23 |     9.40e-03 |     9.43e-03 |   4.4176e-05 |   4.4437e-05 |      1.0000e-05 |
|      38 |         150 |       00:00:24 |     9.28e-03 |              |   4.3060e-05 |              |      1.0000e-05 |
|      38 |         152 |       00:00:24 |     9.34e-03 |     9.43e-03 |   4.3651e-05 |   4.4434e-05 |      1.0000e-05 |
|      39 |         156 |       00:00:25 |     9.30e-03 |     9.43e-03 |   4.3273e-05 |   4.4431e-05 |      1.0000e-05 |
|      40 |         160 |       00:00:25 |     9.33e-03 |     9.43e-03 |   4.3501e-05 |   4.4427e-05 |      1.0000e-05 |
|      41 |         164 |       00:00:26 |     9.40e-03 |     9.43e-03 |   4.4222e-05 |   4.4424e-05 |      1.0000e-05 |
|      42 |         168 |       00:00:27 |     9.36e-03 |     9.43e-03 |   4.3781e-05 |   4.4421e-05 |      1.0000e-05 |
|      43 |         172 |       00:00:27 |     9.34e-03 |     9.43e-03 |   4.3638e-05 |   4.4418e-05 |      1.0000e-05 |
|      44 |         176 |       00:00:28 |     9.33e-03 |     9.42e-03 |   4.3488e-05 |   4.4414e-05 |      1.0000e-05 |
|      45 |         180 |       00:00:29 |     9.31e-03 |     9.42e-03 |   4.3313e-05 |   4.4411e-05 |      1.0000e-05 |
|      46 |         184 |       00:00:29 |     9.34e-03 |     9.42e-03 |   4.3621e-05 |   4.4407e-05 |      1.0000e-05 |
|      47 |         188 |       00:00:30 |     9.31e-03 |     9.42e-03 |   4.3302e-05 |   4.4404e-05 |      1.0000e-05 |
|      48 |         192 |       00:00:31 |     9.25e-03 |     9.42e-03 |   4.2765e-05 |   4.4401e-05 |      1.0000e-05 |
|      49 |         196 |       00:00:31 |     9.39e-03 |     9.42e-03 |   4.4115e-05 |   4.4400e-05 |      1.0000e-06 |
|      50 |         200 |       00:00:32 |     9.30e-03 |     9.42e-03 |   4.3244e-05 |   4.4400e-05 |      1.0000e-06 |
|      51 |         204 |       00:00:33 |     9.31e-03 |     9.42e-03 |   4.3385e-05 |   4.4399e-05 |      1.0000e-06 |
|      52 |         208 |       00:00:33 |     9.39e-03 |     9.42e-03 |   4.4053e-05 |   4.4399e-05 |      1.0000e-06 |
|      53 |         212 |       00:00:34 |     9.37e-03 |     9.42e-03 |   4.3887e-05 |   4.4399e-05 |      1.0000e-06 |
|      54 |         216 |       00:00:35 |     9.37e-03 |     9.42e-03 |   4.3873e-05 |   4.4398e-05 |      1.0000e-06 |
|      55 |         220 |       00:00:35 |     9.38e-03 |     9.42e-03 |   4.4030e-05 |   4.4398e-05 |      1.0000e-06 |
|      56 |         224 |       00:00:36 |     9.33e-03 |     9.42e-03 |   4.3534e-05 |   4.4398e-05 |      1.0000e-06 |
|      57 |         228 |       00:00:36 |     9.35e-03 |     9.42e-03 |   4.3713e-05 |   4.4397e-05 |      1.0000e-06 |
|      58 |         232 |       00:00:37 |     9.32e-03 |     9.42e-03 |   4.3407e-05 |   4.4397e-05 |      1.0000e-06 |
|      59 |         236 |       00:00:38 |     9.35e-03 |     9.42e-03 |   4.3717e-05 |   4.4396e-05 |      1.0000e-06 |
|      60 |         240 |       00:00:38 |     9.29e-03 |     9.42e-03 |   4.3143e-05 |   4.4396e-05 |      1.0000e-06 |
|      61 |         244 |       00:00:39 |     9.38e-03 |     9.42e-03 |   4.4009e-05 |   4.4396e-05 |      1.0000e-07 |
|      62 |         248 |       00:00:40 |     9.39e-03 |     9.42e-03 |   4.4083e-05 |   4.4396e-05 |      1.0000e-07 |
|      63 |         250 |       00:00:40 |     9.25e-03 |              |   4.2790e-05 |              |      1.0000e-07 |
|      63 |         252 |       00:00:40 |     9.33e-03 |     9.42e-03 |   4.3533e-05 |   4.4396e-05 |      1.0000e-07 |
|      64 |         256 |       00:00:41 |     9.36e-03 |     9.42e-03 |   4.3843e-05 |   4.4396e-05 |      1.0000e-07 |
|      65 |         260 |       00:00:42 |     9.29e-03 |     9.42e-03 |   4.3154e-05 |   4.4396e-05 |      1.0000e-07 |
|      66 |         264 |       00:00:42 |     9.33e-03 |     9.42e-03 |   4.3490e-05 |   4.4396e-05 |      1.0000e-07 |
|      67 |         268 |       00:00:43 |     9.19e-03 |     9.42e-03 |   4.2204e-05 |   4.4396e-05 |      1.0000e-07 |
|      68 |         272 |       00:00:44 |     9.34e-03 |     9.42e-03 |   4.3659e-05 |   4.4396e-05 |      1.0000e-07 |
|      69 |         276 |       00:00:44 |     9.31e-03 |     9.42e-03 |   4.3356e-05 |   4.4396e-05 |      1.0000e-07 |
|      70 |         280 |       00:00:45 |     9.39e-03 |     9.42e-03 |   4.4044e-05 |   4.4396e-05 |      1.0000e-07 |
|      71 |         284 |       00:00:46 |     9.39e-03 |     9.42e-03 |   4.4124e-05 |   4.4396e-05 |      1.0000e-07 |
|      72 |         288 |       00:00:46 |     9.32e-03 |     9.42e-03 |   4.3390e-05 |   4.4396e-05 |      1.0000e-07 |
|      73 |         292 |       00:00:47 |     9.30e-03 |     9.42e-03 |   4.3247e-05 |   4.4396e-05 |      1.0000e-08 |
|      74 |         296 |       00:00:47 |     9.34e-03 |     9.42e-03 |   4.3645e-05 |   4.4396e-05 |      1.0000e-08 |
|      75 |         300 |       00:00:48 |     9.28e-03 |     9.42e-03 |   4.3090e-05 |   4.4396e-05 |      1.0000e-08 |
|      76 |         304 |       00:00:49 |     9.40e-03 |     9.42e-03 |   4.4148e-05 |   4.4396e-05 |      1.0000e-08 |
|      77 |         308 |       00:00:49 |     9.27e-03 |     9.42e-03 |   4.2959e-05 |   4.4396e-05 |      1.0000e-08 |
|      78 |         312 |       00:00:50 |     9.32e-03 |     9.42e-03 |   4.3421e-05 |   4.4396e-05 |      1.0000e-08 |
|      79 |         316 |       00:00:51 |     9.33e-03 |     9.42e-03 |   4.3539e-05 |   4.4396e-05 |      1.0000e-08 |
|      80 |         320 |       00:00:51 |     9.34e-03 |     9.42e-03 |   4.3633e-05 |   4.4396e-05 |      1.0000e-08 |
|      81 |         324 |       00:00:52 |     9.32e-03 |     9.42e-03 |   4.3443e-05 |   4.4396e-05 |      1.0000e-08 |
|      82 |         328 |       00:00:53 |     9.30e-03 |     9.42e-03 |   4.3234e-05 |   4.4396e-05 |      1.0000e-08 |
|      83 |         332 |       00:00:53 |     9.36e-03 |     9.42e-03 |   4.3823e-05 |   4.4396e-05 |      1.0000e-08 |
