
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , single amp , ini learningRate = 1.000000e-02 , min batch size = 200 , DropPeriod = 12 , DropFactor = 0.100000  v2 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|      15 |          60 |       00:00:17 |     8.94e-03 |     8.64e-03 |   3.9920e-05 |   3.7288e-05 |          0.0010 |
|      16 |          64 |       00:00:17 |     8.82e-03 |     8.58e-03 |   3.8863e-05 |   3.6810e-05 |          0.0010 |
|      17 |          68 |       00:00:18 |     8.83e-03 |     8.45e-03 |   3.8966e-05 |   3.5725e-05 |          0.0010 |
|      18 |          72 |       00:00:19 |     8.77e-03 |     8.40e-03 |   3.8478e-05 |   3.5272e-05 |          0.0010 |
|      19 |          76 |       00:00:20 |     8.52e-03 |     8.34e-03 |   3.6258e-05 |   3.4771e-05 |          0.0010 |
|      20 |          80 |       00:00:21 |     8.50e-03 |     8.29e-03 |   3.6160e-05 |   3.4374e-05 |          0.0010 |
|      21 |          84 |       00:00:22 |     8.55e-03 |     8.26e-03 |   3.6531e-05 |   3.4103e-05 |          0.0010 |
|      22 |          88 |       00:00:23 |     8.39e-03 |     8.22e-03 |   3.5190e-05 |   3.3760e-05 |          0.0010 |
|      23 |          92 |       00:00:24 |     8.37e-03 |     8.17e-03 |   3.5013e-05 |   3.3411e-05 |          0.0010 |
|      24 |          96 |       00:00:25 |     8.30e-03 |     8.13e-03 |   3.4475e-05 |   3.3074e-05 |          0.0010 |
|      25 |         100 |       00:00:26 |     8.28e-03 |     8.13e-03 |   3.4263e-05 |   3.3020e-05 |      1.0000e-04 |
|      26 |         104 |       00:00:27 |     8.34e-03 |     8.12e-03 |   3.4744e-05 |   3.2979e-05 |      1.0000e-04 |
|      27 |         108 |       00:00:28 |     8.32e-03 |     8.12e-03 |   3.4630e-05 |   3.2948e-05 |      1.0000e-04 |
|      28 |         112 |       00:00:29 |     8.32e-03 |     8.11e-03 |   3.4635e-05 |   3.2911e-05 |      1.0000e-04 |
|      29 |         116 |       00:00:29 |     8.31e-03 |     8.11e-03 |   3.4567e-05 |   3.2877e-05 |      1.0000e-04 |
|      30 |         120 |       00:00:30 |     8.35e-03 |     8.10e-03 |   3.4841e-05 |   3.2842e-05 |      1.0000e-04 |
|      31 |         124 |       00:00:31 |     8.32e-03 |     8.10e-03 |   3.4578e-05 |   3.2807e-05 |      1.0000e-04 |
|      32 |         128 |       00:00:32 |     8.33e-03 |     8.10e-03 |   3.4729e-05 |   3.2772e-05 |      1.0000e-04 |
|      33 |         132 |       00:00:33 |     8.28e-03 |     8.09e-03 |   3.4243e-05 |   3.2737e-05 |      1.0000e-04 |
|      34 |         136 |       00:00:34 |     8.31e-03 |     8.09e-03 |   3.4565e-05 |   3.2702e-05 |      1.0000e-04 |
|      35 |         140 |       00:00:35 |     8.33e-03 |     8.08e-03 |   3.4660e-05 |   3.2667e-05 |      1.0000e-04 |
|      36 |         144 |       00:00:36 |     8.23e-03 |     8.08e-03 |   3.3905e-05 |   3.2631e-05 |      1.0000e-04 |
|      37 |         148 |       00:00:37 |     8.28e-03 |     8.08e-03 |   3.4262e-05 |   3.2627e-05 |      1.0000e-05 |
|      38 |         150 |       00:00:37 |     8.20e-03 |              |   3.3591e-05 |              |      1.0000e-05 |
|      38 |         152 |       00:00:38 |     8.28e-03 |     8.08e-03 |   3.4273e-05 |   3.2624e-05 |      1.0000e-05 |
|      39 |         156 |       00:00:39 |     8.19e-03 |     8.08e-03 |   3.3569e-05 |   3.2620e-05 |      1.0000e-05 |
|      40 |         160 |       00:00:40 |     8.26e-03 |     8.08e-03 |   3.4113e-05 |   3.2617e-05 |      1.0000e-05 |
|      41 |         164 |       00:00:41 |     8.21e-03 |     8.08e-03 |   3.3684e-05 |   3.2613e-05 |      1.0000e-05 |
|      42 |         168 |       00:00:42 |     8.35e-03 |     8.08e-03 |   3.4821e-05 |   3.2609e-05 |      1.0000e-05 |
|      43 |         172 |       00:00:43 |     8.20e-03 |     8.08e-03 |   3.3597e-05 |   3.2606e-05 |      1.0000e-05 |
|      44 |         176 |       00:00:43 |     8.17e-03 |     8.07e-03 |   3.3384e-05 |   3.2602e-05 |      1.0000e-05 |
|      45 |         180 |       00:00:44 |     8.28e-03 |     8.07e-03 |   3.4279e-05 |   3.2598e-05 |      1.0000e-05 |
|      46 |         184 |       00:00:45 |     8.25e-03 |     8.07e-03 |   3.4038e-05 |   3.2594e-05 |      1.0000e-05 |
|      47 |         188 |       00:00:46 |     8.23e-03 |     8.07e-03 |   3.3883e-05 |   3.2590e-05 |      1.0000e-05 |
|      48 |         192 |       00:00:47 |     8.20e-03 |     8.07e-03 |   3.3620e-05 |   3.2586e-05 |      1.0000e-05 |
|      49 |         196 |       00:00:48 |     8.24e-03 |     8.07e-03 |   3.3960e-05 |   3.2586e-05 |      1.0000e-06 |
|      50 |         200 |       00:00:49 |     8.28e-03 |     8.07e-03 |   3.4312e-05 |   3.2585e-05 |      1.0000e-06 |
|      51 |         204 |       00:00:50 |     8.28e-03 |     8.07e-03 |   3.4256e-05 |   3.2585e-05 |      1.0000e-06 |
|      52 |         208 |       00:00:51 |     8.21e-03 |     8.07e-03 |   3.3733e-05 |   3.2584e-05 |      1.0000e-06 |
|      53 |         212 |       00:00:52 |     8.29e-03 |     8.07e-03 |   3.4327e-05 |   3.2584e-05 |      1.0000e-06 |
|      54 |         216 |       00:00:53 |     8.25e-03 |     8.07e-03 |   3.4021e-05 |   3.2584e-05 |      1.0000e-06 |
|      55 |         220 |       00:00:53 |     8.18e-03 |     8.07e-03 |   3.3467e-05 |   3.2583e-05 |      1.0000e-06 |
|      56 |         224 |       00:00:54 |     8.22e-03 |     8.07e-03 |   3.3791e-05 |   3.2583e-05 |      1.0000e-06 |
|      57 |         228 |       00:00:55 |     8.26e-03 |     8.07e-03 |   3.4145e-05 |   3.2582e-05 |      1.0000e-06 |
|      58 |         232 |       00:00:56 |     8.23e-03 |     8.07e-03 |   3.3876e-05 |   3.2582e-05 |      1.0000e-06 |
|      59 |         236 |       00:00:57 |     8.23e-03 |     8.07e-03 |   3.3835e-05 |   3.2581e-05 |      1.0000e-06 |
|      60 |         240 |       00:00:58 |     8.36e-03 |     8.07e-03 |   3.4935e-05 |   3.2581e-05 |      1.0000e-06 |
|      61 |         244 |       00:00:59 |     8.30e-03 |     8.07e-03 |   3.4427e-05 |   3.2581e-05 |      1.0000e-07 |
|      62 |         248 |       00:01:00 |     8.31e-03 |     8.07e-03 |   3.4552e-05 |   3.2581e-05 |      1.0000e-07 |
|      63 |         250 |       00:01:00 |     8.21e-03 |              |   3.3703e-05 |              |      1.0000e-07 |
|      63 |         252 |       00:01:01 |     8.29e-03 |     8.07e-03 |   3.4344e-05 |   3.2581e-05 |      1.0000e-07 |
|      64 |         256 |       00:01:02 |     8.20e-03 |     8.07e-03 |   3.3593e-05 |   3.2581e-05 |      1.0000e-07 |
|      65 |         260 |       00:01:03 |     8.28e-03 |     8.07e-03 |   3.4264e-05 |   3.2581e-05 |      1.0000e-07 |
|      66 |         264 |       00:01:04 |     8.28e-03 |     8.07e-03 |   3.4265e-05 |   3.2581e-05 |      1.0000e-07 |
|      67 |         268 |       00:01:04 |     8.29e-03 |     8.07e-03 |   3.4377e-05 |   3.2581e-05 |      1.0000e-07 |
|      68 |         272 |       00:01:05 |     8.33e-03 |     8.07e-03 |   3.4686e-05 |   3.2581e-05 |      1.0000e-07 |
|      69 |         276 |       00:01:06 |     8.24e-03 |     8.07e-03 |   3.3950e-05 |   3.2581e-05 |      1.0000e-07 |
|      70 |         280 |       00:01:07 |     8.26e-03 |     8.07e-03 |   3.4094e-05 |   3.2580e-05 |      1.0000e-07 |
|      71 |         284 |       00:01:08 |     8.21e-03 |     8.07e-03 |   3.3733e-05 |   3.2580e-05 |      1.0000e-07 |
|      72 |         288 |       00:01:09 |     8.33e-03 |     8.07e-03 |   3.4677e-05 |   3.2580e-05 |      1.0000e-07 |
|      73 |         292 |       00:01:10 |     8.25e-03 |     8.07e-03 |   3.3991e-05 |   3.2580e-05 |      1.0000e-08 |
|      74 |         296 |       00:01:11 |     8.23e-03 |     8.07e-03 |   3.3849e-05 |   3.2580e-05 |      1.0000e-08 |
|      75 |         300 |       00:01:12 |     8.31e-03 |     8.07e-03 |   3.4495e-05 |   3.2580e-05 |      1.0000e-08 |
|      76 |         304 |       00:01:13 |     8.26e-03 |     8.07e-03 |   3.4154e-05 |   3.2580e-05 |      1.0000e-08 |
|      77 |         308 |       00:01:14 |     8.19e-03 |     8.07e-03 |   3.3550e-05 |   3.2580e-05 |      1.0000e-08 |
|      78 |         312 |       00:01:15 |     8.28e-03 |     8.07e-03 |   3.4304e-05 |   3.2580e-05 |      1.0000e-08 |
|      79 |         316 |       00:01:16 |     8.25e-03 |     8.07e-03 |   3.4037e-05 |   3.2580e-05 |      1.0000e-08 |
|      80 |         320 |       00:01:16 |     8.34e-03 |     8.07e-03 |   3.4760e-05 |   3.2580e-05 |      1.0000e-08 |
|      81 |         324 |       00:01:17 |     8.24e-03 |     8.07e-03 |   3.3969e-05 |   3.2580e-05 |      1.0000e-08 |
|      82 |         328 |       00:01:18 |     8.30e-03 |     8.07e-03 |   3.4484e-05 |   3.2580e-05 |      1.0000e-08 |
|      83 |         332 |       00:01:19 |     8.21e-03 |     8.07e-03 |   3.3717e-05 |   3.2580e-05 |      1.0000e-08 |
|      84 |         336 |       00:01:20 |     8.25e-03 |     8.07e-03 |   3.4052e-05 |   3.2580e-05 |      1.0000e-08 |
|      85 |         340 |       00:01:21 |     8.23e-03 |     8.07e-03 |   3.3874e-05 |   3.2580e-05 |      1.0000e-09 |
|      86 |         344 |       00:01:22 |     8.28e-03 |     8.07e-03 |   3.4251e-05 |   3.2580e-05 |      1.0000e-09 |
|      87 |         348 |       00:01:23 |     8.25e-03 |     8.07e-03 |   3.4048e-05 |   3.2580e-05 |      1.0000e-09 |
|      88 |         350 |       00:01:23 |     8.26e-03 |              |   3.4093e-05 |              |      1.0000e-09 |
|      88 |         352 |       00:01:24 |     8.22e-03 |     8.07e-03 |   3.3795e-05 |   3.2580e-05 |      1.0000e-09 |
|      89 |         356 |       00:01:25 |     8.28e-03 |     8.07e-03 |   3.4308e-05 |   3.2580e-05 |      1.0000e-09 |
|      90 |         360 |       00:01:26 |     8.28e-03 |     8.07e-03 |   3.4276e-05 |   3.2580e-05 |      1.0000e-09 |
|      91 |         364 |       00:01:27 |     8.25e-03 |     8.07e-03 |   3.4057e-05 |   3.2580e-05 |      1.0000e-09 |
|      92 |         368 |       00:01:28 |     8.22e-03 |     8.07e-03 |   3.3795e-05 |   3.2580e-05 |      1.0000e-09 |
|      93 |         372 |       00:01:28 |     8.32e-03 |     8.07e-03 |   3.4638e-05 |   3.2580e-05 |      1.0000e-09 |
|      94 |         376 |       00:01:29 |     8.31e-03 |     8.07e-03 |   3.4534e-05 |   3.2580e-05 |      1.0000e-09 |
|      95 |         380 |       00:01:30 |     8.28e-03 |     8.07e-03 |   3.4297e-05 |   3.2580e-05 |      1.0000e-09 |
|      96 |         384 |       00:01:31 |     8.27e-03 |     8.07e-03 |   3.4201e-05 |   3.2580e-05 |      1.0000e-09 |
|      97 |         388 |       00:01:32 |     8.32e-03 |     8.07e-03 |   3.4609e-05 |   3.2580e-05 |      1.0000e-10 |
|      98 |         392 |       00:01:33 |     8.33e-03 |     8.07e-03 |   3.4709e-05 |   3.2580e-05 |      1.0000e-10 |
|      99 |         396 |       00:01:34 |     8.31e-03 |     8.07e-03 |   3.4569e-05 |   3.2580e-05 |      1.0000e-10 |
|     100 |         400 |       00:01:35 |     8.26e-03 |     8.07e-03 |   3.4151e-05 |   3.2580e-05 |      1.0000e-10 |
|     101 |         404 |       00:01:36 |     8.25e-03 |     8.07e-03 |   3.4042e-05 |   3.2580e-05 |      1.0000e-10 |
|     102 |         408 |       00:01:37 |     8.24e-03 |     8.07e-03 |   3.3990e-05 |   3.2580e-05 |      1.0000e-10 |
|     103 |         412 |       00:01:38 |     8.30e-03 |     8.07e-03 |   3.4481e-05 |   3.2580e-05 |      1.0000e-10 |
|     104 |         416 |       00:01:38 |     8.25e-03 |     8.07e-03 |   3.4063e-05 |   3.2580e-05 |      1.0000e-10 |
|     105 |         420 |       00:01:39 |     8.21e-03 |     8.07e-03 |   3.3738e-05 |   3.2580e-05 |      1.0000e-10 |
|     106 |         424 |       00:01:40 |     8.29e-03 |     8.07e-03 |   3.4352e-05 |   3.2580e-05 |      1.0000e-10 |
|     107 |         428 |       00:01:41 |     8.31e-03 |     8.07e-03 |   3.4533e-05 |   3.2580e-05 |      1.0000e-10 |
|     108 |         432 |       00:01:42 |     8.31e-03 |     8.07e-03 |   3.4524e-05 |   3.2580e-05 |      1.0000e-10 |
|     109 |         436 |       00:01:43 |     8.23e-03 |     8.07e-03 |   3.3882e-05 |   3.2580e-05 |      1.0000e-11 |
|     110 |         440 |       00:01:44 |     8.29e-03 |     8.07e-03 |   3.4377e-05 |   3.2580e-05 |      1.0000e-11 |
|     111 |         444 |       00:01:45 |     8.29e-03 |     8.07e-03 |   3.4376e-05 |   3.2580e-05 |      1.0000e-11 |
|     112 |         448 |       00:01:46 |     8.22e-03 |     8.07e-03 |   3.3816e-05 |   3.2580e-05 |      1.0000e-11 |
|     113 |         450 |       00:01:46 |     8.29e-03 |              |   3.4324e-05 |              |      1.0000e-11 |
|     113 |         452 |       00:01:47 |     8.23e-03 |     8.07e-03 |   3.3880e-05 |   3.2580e-05 |      1.0000e-11 |
|     114 |         456 |       00:01:48 |     8.31e-03 |     8.07e-03 |   3.4503e-05 |   3.2580e-05 |      1.0000e-11 |
|     115 |         460 |       00:01:49 |     8.29e-03 |     8.07e-03 |   3.4380e-05 |   3.2580e-05 |      1.0000e-11 |
|     116 |         464 |       00:01:50 |     8.22e-03 |     8.07e-03 |   3.3771e-05 |   3.2580e-05 |      1.0000e-11 |
|     117 |         468 |       00:01:51 |     8.17e-03 |     8.07e-03 |   3.3352e-05 |   3.2580e-05 |      1.0000e-11 |
|     118 |         472 |       00:01:52 |     8.31e-03 |     8.07e-03 |   3.4550e-05 |   3.2580e-05 |      1.0000e-11 |
|     119 |         476 |       00:01:53 |     8.30e-03 |     8.07e-03 |   3.4442e-05 |   3.2580e-05 |      1.0000e-11 |
|     120 |         480 |       00:01:54 |     8.22e-03 |     8.07e-03 |   3.3791e-05 |   3.2580e-05 |      1.0000e-11 |
|     121 |         484 |       00:01:54 |     8.25e-03 |     8.07e-03 |   3.4066e-05 |   3.2580e-05 |      1.0000e-12 |
|     122 |         488 |       00:01:55 |     8.20e-03 |     8.07e-03 |   3.3619e-05 |   3.2580e-05 |      1.0000e-12 |
|     123 |         492 |       00:01:56 |     8.24e-03 |     8.07e-03 |   3.3946e-05 |   3.2580e-05 |      1.0000e-12 |
|     124 |         496 |       00:01:57 |     8.27e-03 |     8.07e-03 |   3.4157e-05 |   3.2580e-05 |      1.0000e-12 |
|     125 |         500 |       00:01:58 |     8.29e-03 |     8.07e-03 |   3.4402e-05 |   3.2580e-05 |      1.0000e-12 |
|     126 |         504 |       00:01:59 |     8.27e-03 |     8.07e-03 |   3.4226e-05 |   3.2580e-05 |      1.0000e-12 |
|     127 |         508 |       00:02:00 |     8.21e-03 |     8.07e-03 |   3.3712e-05 |   3.2580e-05 |      1.0000e-12 |
|     128 |         512 |       00:02:01 |     8.28e-03 |     8.07e-03 |   3.4304e-05 |   3.2580e-05 |      1.0000e-12 |
|     129 |         516 |       00:02:02 |     8.20e-03 |     8.07e-03 |   3.3660e-05 |   3.2580e-05 |      1.0000e-12 |
|     130 |         520 |       00:02:03 |     8.22e-03 |     8.07e-03 |   3.3758e-05 |   3.2580e-05 |      1.0000e-12 |
|     131 |         524 |       00:02:04 |     8.24e-03 |     8.07e-03 |   3.3968e-05 |   3.2580e-05 |      1.0000e-12 |
|     132 |         528 |       00:02:05 |     8.27e-03 |     8.07e-03 |   3.4204e-05 |   3.2580e-05 |      1.0000e-12 |
|======================================================================================================================|
Training finished: Met validation criterion.
amp = 2 , already training 1 times 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         0.10 |         0.14 |       0.0053 |       0.0102 |          0.0100 |
|       1 |           4 |       00:00:01 |         0.06 |         0.06 |       0.0020 |       0.0015 |          0.0100 |
|       2 |           8 |       00:00:02 |         0.05 |         0.04 |       0.0012 |       0.0010 |          0.0100 |
|       3 |          12 |       00:00:02 |         0.04 |         0.03 |       0.0007 |       0.0006 |          0.0100 |
|       4 |          16 |       00:00:03 |         0.03 |         0.03 |       0.0004 |       0.0004 |          0.0100 |
|       5 |          20 |       00:00:04 |         0.02 |         0.02 |       0.0003 |       0.0002 |          0.0100 |
|       6 |          24 |       00:00:05 |         0.02 |         0.02 |       0.0002 |       0.0001 |          0.0100 |
|       7 |          28 |       00:00:06 |         0.01 |         0.01 |       0.0001 |       0.0001 |          0.0100 |
|       8 |          32 |       00:00:07 |         0.01 |         0.01 |   9.7451e-05 |   8.8209e-05 |          0.0100 |
|       9 |          36 |       00:00:08 |         0.01 |         0.01 |   7.3756e-05 |   6.9489e-05 |          0.0100 |
|      10 |          40 |       00:00:09 |         0.01 |         0.01 |   6.3257e-05 |   6.1506e-05 |          0.0100 |
|      11 |          44 |       00:00:10 |         0.01 |         0.01 |   5.4270e-05 |   5.6890e-05 |          0.0100 |
|      12 |          48 |       00:00:11 |     9.77e-03 |     9.81e-03 |   4.7724e-05 |   4.8096e-05 |          0.0100 |
|      13 |          50 |       00:00:11 |     9.76e-03 |              |   4.7663e-05 |              |          0.0010 |
|      13 |          52 |       00:00:11 |     9.57e-03 |     9.47e-03 |   4.5796e-05 |   4.4859e-05 |          0.0010 |
|      14 |          56 |       00:00:12 |     9.43e-03 |     9.27e-03 |   4.4443e-05 |   4.2985e-05 |          0.0010 |
|      15 |          60 |       00:00:13 |     9.35e-03 |     9.11e-03 |   4.3674e-05 |   4.1459e-05 |          0.0010 |
|      16 |          64 |       00:00:14 |     9.21e-03 |     9.02e-03 |   4.2425e-05 |   4.0661e-05 |          0.0010 |
|      17 |          68 |       00:00:15 |     9.17e-03 |     8.94e-03 |   4.2077e-05 |   3.9962e-05 |          0.0010 |
|      18 |          72 |       00:00:16 |     9.08e-03 |     8.88e-03 |   4.1262e-05 |   3.9465e-05 |          0.0010 |
|      19 |          76 |       00:00:17 |     9.05e-03 |     8.82e-03 |   4.0924e-05 |   3.8897e-05 |          0.0010 |
|      20 |          80 |       00:00:18 |     9.04e-03 |     8.78e-03 |   4.0873e-05 |   3.8504e-05 |          0.0010 |
|      21 |          84 |       00:00:19 |     8.93e-03 |     8.73e-03 |   3.9876e-05 |   3.8119e-05 |          0.0010 |
|      22 |          88 |       00:00:20 |     8.89e-03 |     8.69e-03 |   3.9489e-05 |   3.7787e-05 |          0.0010 |
|      23 |          92 |       00:00:21 |     8.81e-03 |     8.66e-03 |   3.8803e-05 |   3.7500e-05 |          0.0010 |
|      24 |          96 |       00:00:21 |     8.80e-03 |     8.62e-03 |   3.8694e-05 |   3.7177e-05 |          0.0010 |
|      25 |         100 |       00:00:22 |     8.71e-03 |     8.62e-03 |   3.7954e-05 |   3.7123e-05 |      1.0000e-04 |
|      26 |         104 |       00:00:23 |     8.81e-03 |     8.61e-03 |   3.8833e-05 |   3.7095e-05 |      1.0000e-04 |
|      27 |         108 |       00:00:24 |     8.72e-03 |     8.61e-03 |   3.8013e-05 |   3.7071e-05 |      1.0000e-04 |
|      28 |         112 |       00:00:25 |     8.81e-03 |     8.61e-03 |   3.8792e-05 |   3.7023e-05 |      1.0000e-04 |
|      29 |         116 |       00:00:26 |     8.83e-03 |     8.60e-03 |   3.8994e-05 |   3.6986e-05 |      1.0000e-04 |
|      30 |         120 |       00:00:27 |     8.79e-03 |     8.60e-03 |   3.8595e-05 |   3.6953e-05 |      1.0000e-04 |
|      31 |         124 |       00:00:28 |     8.87e-03 |     8.59e-03 |   3.9354e-05 |   3.6922e-05 |      1.0000e-04 |
|      32 |         128 |       00:00:29 |     8.76e-03 |     8.59e-03 |   3.8365e-05 |   3.6890e-05 |      1.0000e-04 |
|      33 |         132 |       00:00:30 |     8.79e-03 |     8.59e-03 |   3.8669e-05 |   3.6851e-05 |      1.0000e-04 |
|      34 |         136 |       00:00:31 |     8.81e-03 |     8.58e-03 |   3.8821e-05 |   3.6814e-05 |      1.0000e-04 |
|      35 |         140 |       00:00:32 |     8.66e-03 |     8.58e-03 |   3.7460e-05 |   3.6779e-05 |      1.0000e-04 |
|      36 |         144 |       00:00:33 |     8.72e-03 |     8.57e-03 |   3.7986e-05 |   3.6745e-05 |      1.0000e-04 |
|      37 |         148 |       00:00:33 |     8.80e-03 |     8.57e-03 |   3.8682e-05 |   3.6741e-05 |      1.0000e-05 |
|      38 |         150 |       00:00:34 |     8.68e-03 |              |   3.7689e-05 |              |      1.0000e-05 |
|      38 |         152 |       00:00:34 |     8.89e-03 |     8.57e-03 |   3.9505e-05 |   3.6737e-05 |      1.0000e-05 |
|      39 |         156 |       00:00:35 |     8.82e-03 |     8.57e-03 |   3.8861e-05 |   3.6733e-05 |      1.0000e-05 |
|      40 |         160 |       00:00:36 |     8.76e-03 |     8.57e-03 |   3.8368e-05 |   3.6730e-05 |      1.0000e-05 |
|      41 |         164 |       00:00:37 |     8.88e-03 |     8.57e-03 |   3.9384e-05 |   3.6725e-05 |      1.0000e-05 |
|      42 |         168 |       00:00:38 |     8.83e-03 |     8.57e-03 |   3.8967e-05 |   3.6721e-05 |      1.0000e-05 |
|      43 |         172 |       00:00:39 |     8.79e-03 |     8.57e-03 |   3.8649e-05 |   3.6717e-05 |      1.0000e-05 |
|      44 |         176 |       00:00:40 |     8.74e-03 |     8.57e-03 |   3.8205e-05 |   3.6713e-05 |      1.0000e-05 |
|      45 |         180 |       00:00:41 |     8.77e-03 |     8.57e-03 |   3.8476e-05 |   3.6709e-05 |      1.0000e-05 |
|      46 |         184 |       00:00:41 |     8.64e-03 |     8.57e-03 |   3.7353e-05 |   3.6705e-05 |      1.0000e-05 |
|      47 |         188 |       00:00:42 |     8.75e-03 |     8.57e-03 |   3.8255e-05 |   3.6701e-05 |      1.0000e-05 |
|      48 |         192 |       00:00:43 |     8.80e-03 |     8.57e-03 |   3.8739e-05 |   3.6697e-05 |      1.0000e-05 |
|      49 |         196 |       00:00:44 |     8.72e-03 |     8.57e-03 |   3.8019e-05 |   3.6697e-05 |      1.0000e-06 |
|      50 |         200 |       00:00:45 |     8.80e-03 |     8.57e-03 |   3.8682e-05 |   3.6696e-05 |      1.0000e-06 |
|      51 |         204 |       00:00:46 |     8.79e-03 |     8.57e-03 |   3.8655e-05 |   3.6696e-05 |      1.0000e-06 |
|      52 |         208 |       00:00:47 |     8.75e-03 |     8.57e-03 |   3.8324e-05 |   3.6695e-05 |      1.0000e-06 |
|      53 |         212 |       00:00:48 |     8.76e-03 |     8.57e-03 |   3.8367e-05 |   3.6695e-05 |      1.0000e-06 |
|      54 |         216 |       00:00:49 |     8.77e-03 |     8.57e-03 |   3.8457e-05 |   3.6695e-05 |      1.0000e-06 |
|      55 |         220 |       00:00:50 |     8.77e-03 |     8.57e-03 |   3.8479e-05 |   3.6694e-05 |      1.0000e-06 |
|      56 |         224 |       00:00:51 |     8.79e-03 |     8.57e-03 |   3.8671e-05 |   3.6694e-05 |      1.0000e-06 |
|      57 |         228 |       00:00:51 |     8.94e-03 |     8.57e-03 |   3.9957e-05 |   3.6693e-05 |      1.0000e-06 |
|      58 |         232 |       00:00:52 |     8.91e-03 |     8.57e-03 |   3.9706e-05 |   3.6693e-05 |      1.0000e-06 |
|      59 |         236 |       00:00:53 |     8.68e-03 |     8.57e-03 |   3.7663e-05 |   3.6692e-05 |      1.0000e-06 |
|      60 |         240 |       00:00:54 |     8.79e-03 |     8.57e-03 |   3.8611e-05 |   3.6692e-05 |      1.0000e-06 |
|      61 |         244 |       00:00:55 |     8.81e-03 |     8.57e-03 |   3.8801e-05 |   3.6692e-05 |      1.0000e-07 |
|      62 |         248 |       00:00:56 |     8.75e-03 |     8.57e-03 |   3.8284e-05 |   3.6692e-05 |      1.0000e-07 |
|      63 |         250 |       00:00:57 |     8.78e-03 |              |   3.8575e-05 |              |      1.0000e-07 |
|      63 |         252 |       00:00:57 |     8.79e-03 |     8.57e-03 |   3.8663e-05 |   3.6692e-05 |      1.0000e-07 |
