
                            < M A T L A B (R) >
                  Copyright 1984-2022 The MathWorks, Inc.
             R2022a Update 5 (9.12.0.2039608) 64-bit (glnxa64)
                              August 12, 2022

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> This is Threenonlinear network , ini learningRate = 1.000000e-02 , min batch size = 400 , DropPeriod = 10 , DropFactor = 0.100000 
>> Hidden Units = 60 , v10 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> load amp=2 
load amp=3 
load amp=4 
load amp=5 
load amp=6 
load amp=7 
load amp=8 
load amp=9 
load amp=10 
load amp=11 
load amp=12 
load amp=13 
load amp=14 
load amp=15 
load amp=16 
load amp=17 
load amp=18 
load amp=19 
load amp=20 
load amp=21 
load amp=22 
load amp=23 
load amp=24 
load amp=25 
load amp=26 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|       3 |         140 |       00:00:53 |         0.09 |         0.03 |       0.0043 |       0.0005 |          0.0100 |
|       3 |         150 |       00:00:56 |         0.11 |              |       0.0057 |              |          0.0100 |
|       3 |         154 |       00:00:58 |         0.08 |         0.09 |       0.0034 |       0.0041 |          0.0100 |
|       3 |         168 |       00:01:03 |         0.09 |         0.02 |       0.0039 |       0.0002 |          0.0100 |
|       4 |         182 |       00:01:08 |         0.08 |         0.05 |       0.0030 |       0.0012 |          0.0100 |
|       4 |         196 |       00:01:13 |         0.09 |         0.05 |       0.0036 |       0.0014 |          0.0100 |
|       4 |         200 |       00:01:14 |         0.08 |              |       0.0033 |              |          0.0100 |
|       4 |         210 |       00:01:18 |         0.07 |         0.07 |       0.0025 |       0.0027 |          0.0100 |
|       4 |         224 |       00:01:23 |         0.08 |         0.07 |       0.0030 |       0.0028 |          0.0100 |
|       5 |         238 |       00:01:28 |         0.11 |         0.05 |       0.0056 |       0.0011 |          0.0100 |
|       5 |         250 |       00:01:32 |         0.10 |              |       0.0053 |              |          0.0100 |
|       5 |         252 |       00:01:33 |         0.09 |         0.08 |       0.0038 |       0.0034 |          0.0100 |
|       5 |         266 |       00:01:38 |         0.08 |         0.06 |       0.0031 |       0.0016 |          0.0100 |
|       5 |         280 |       00:01:43 |         0.10 |         0.04 |       0.0051 |       0.0008 |          0.0100 |
|       6 |         294 |       00:01:48 |         0.08 |         0.07 |       0.0029 |       0.0022 |          0.0100 |
|       6 |         300 |       00:01:50 |         0.08 |              |       0.0031 |              |          0.0100 |
|       6 |         308 |       00:01:53 |         0.08 |         0.06 |       0.0031 |       0.0015 |          0.0100 |
|       6 |         322 |       00:01:58 |         0.09 |         0.02 |       0.0038 |       0.0001 |          0.0100 |
|       6 |         336 |       00:02:03 |         0.08 |         0.05 |       0.0028 |       0.0014 |          0.0100 |
|       7 |         350 |       00:02:08 |         0.09 |         0.06 |       0.0040 |       0.0017 |          0.0100 |
|       7 |         364 |       00:02:13 |         0.08 |         0.04 |       0.0028 |       0.0009 |          0.0100 |
|       7 |         378 |       00:02:18 |         0.08 |         0.04 |       0.0029 |       0.0007 |          0.0100 |
|       7 |         392 |       00:02:23 |         0.08 |         0.03 |       0.0031 |       0.0005 |          0.0100 |
|       8 |         400 |       00:02:26 |         0.08 |              |       0.0031 |              |          0.0100 |
|       8 |         406 |       00:02:28 |         0.09 |         0.06 |       0.0040 |       0.0020 |          0.0100 |
|       8 |         420 |       00:02:33 |         0.08 |         0.04 |       0.0036 |       0.0010 |          0.0100 |
|       8 |         434 |       00:02:38 |         0.08 |         0.04 |       0.0030 |       0.0007 |          0.0100 |
|       8 |         448 |       00:02:43 |         0.08 |         0.04 |       0.0032 |       0.0008 |          0.0100 |
|       9 |         450 |       00:02:44 |         0.08 |              |       0.0030 |              |          0.0100 |
|       9 |         462 |       00:02:48 |         0.08 |         0.04 |       0.0030 |       0.0008 |          0.0100 |
|       9 |         476 |       00:02:53 |         0.08 |         0.04 |       0.0031 |       0.0008 |          0.0100 |
|       9 |         490 |       00:02:58 |         0.08 |         0.04 |       0.0029 |       0.0008 |          0.0100 |
|       9 |         500 |       00:03:02 |         0.07 |              |       0.0026 |              |          0.0100 |
|       9 |         504 |       00:03:03 |         0.07 |         0.03 |       0.0027 |       0.0005 |          0.0100 |
|      10 |         518 |       00:03:08 |         0.08 |         0.04 |       0.0032 |       0.0009 |          0.0100 |
|======================================================================================================================|
Training finished: Met validation criterion.
already training 1 times 
Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:00 |         1.22 |         0.34 |       0.7403 |       0.0591 |          0.0100 |
|       1 |          14 |       00:00:05 |         0.34 |         0.11 |       0.0577 |       0.0064 |          0.0100 |
|       1 |          28 |       00:00:10 |         0.17 |         0.13 |       0.0142 |       0.0079 |          0.0100 |
|       1 |          42 |       00:00:15 |         0.11 |         0.07 |       0.0061 |       0.0022 |          0.0100 |
|       1 |          50 |       00:00:18 |         0.14 |              |       0.0104 |              |          0.0100 |
|       1 |          56 |       00:00:20 |         0.11 |         0.09 |       0.0061 |       0.0041 |          0.0100 |
|       2 |          70 |       00:00:25 |         0.10 |         0.06 |       0.0055 |       0.0016 |          0.0100 |
|       2 |          84 |       00:00:30 |         0.08 |         0.07 |       0.0035 |       0.0025 |          0.0100 |
|       2 |          98 |       00:00:35 |         0.11 |         0.05 |       0.0058 |       0.0010 |          0.0100 |
|       2 |         100 |       00:00:36 |         0.09 |              |       0.0044 |              |          0.0100 |
|       2 |         112 |       00:00:41 |         0.10 |         0.04 |       0.0049 |       0.0008 |          0.0100 |
|       3 |         126 |       00:00:46 |         0.10 |         0.06 |       0.0048 |       0.0015 |          0.0100 |
|       3 |         140 |       00:00:51 |         0.08 |         0.03 |       0.0032 |       0.0004 |          0.0100 |
|       3 |         150 |       00:00:55 |         0.08 |              |       0.0032 |              |          0.0100 |
|       3 |         154 |       00:00:56 |         0.09 |         0.04 |       0.0036 |       0.0007 |          0.0100 |
|       3 |         168 |       00:01:01 |         0.08 |         0.03 |       0.0034 |       0.0006 |          0.0100 |
|       4 |         182 |       00:01:06 |         0.08 |         0.04 |       0.0034 |       0.0007 |          0.0100 |
|       4 |         196 |       00:01:12 |         0.08 |         0.04 |       0.0035 |       0.0007 |          0.0100 |
|       4 |         200 |       00:01:13 |         0.08 |              |       0.0036 |              |          0.0100 |
|       4 |         210 |       00:01:17 |         0.08 |         0.04 |       0.0034 |       0.0007 |          0.0100 |
|       4 |         224 |       00:01:22 |         0.08 |         0.03 |       0.0033 |       0.0006 |          0.0100 |
|       5 |         238 |       00:01:27 |         0.08 |         0.04 |       0.0032 |       0.0008 |          0.0100 |
|       5 |         250 |       00:01:31 |         0.09 |              |       0.0038 |              |          0.0100 |
|       5 |         252 |       00:01:32 |         0.07 |         0.07 |       0.0028 |       0.0023 |          0.0100 |
|       5 |         266 |       00:01:37 |         0.09 |         0.09 |       0.0040 |       0.0037 |          0.0100 |
|       5 |         280 |       00:01:42 |         0.09 |         0.05 |       0.0044 |       0.0012 |          0.0100 |
|       6 |         294 |       00:01:48 |         0.09 |         0.04 |       0.0041 |       0.0009 |          0.0100 |
|       6 |         300 |       00:01:50 |         0.08 |              |       0.0032 |              |          0.0100 |
|       6 |         308 |       00:01:53 |         0.08 |         0.06 |       0.0031 |       0.0016 |          0.0100 |
|       6 |         322 |       00:01:58 |         0.08 |         0.04 |       0.0035 |       0.0008 |          0.0100 |
|       6 |         336 |       00:02:03 |         0.09 |         0.05 |       0.0039 |       0.0013 |          0.0100 |
|       7 |         350 |       00:02:08 |         0.08 |         0.04 |       0.0031 |       0.0009 |          0.0100 |
|       7 |         364 |       00:02:13 |         0.08 |         0.04 |       0.0033 |       0.0010 |          0.0100 |
|       7 |         378 |       00:02:18 |         0.08 |         0.04 |       0.0029 |       0.0010 |          0.0100 |
|       7 |         392 |       00:02:23 |         0.08 |         0.04 |       0.0032 |       0.0010 |          0.0100 |
|       8 |         400 |       00:02:26 |         0.08 |              |       0.0032 |              |          0.0100 |
|       8 |         406 |       00:02:29 |         0.08 |         0.04 |       0.0028 |       0.0010 |          0.0100 |
|       8 |         420 |       00:02:34 |         0.08 |         0.04 |       0.0029 |       0.0009 |          0.0100 |
|       8 |         434 |       00:02:39 |         0.08 |         0.04 |       0.0030 |       0.0009 |          0.0100 |
|       8 |         448 |       00:02:44 |         0.08 |         0.04 |       0.0030 |       0.0009 |          0.0100 |
|       9 |         450 |       00:02:45 |         0.08 |              |       0.0030 |              |          0.0100 |
|       9 |         462 |       00:02:49 |         0.08 |         0.05 |       0.0029 |       0.0010 |          0.0100 |
|       9 |         476 |       00:02:54 |         0.07 |         0.04 |       0.0028 |       0.0009 |          0.0100 |
|       9 |         490 |       00:02:59 |         0.08 |         0.04 |       0.0029 |       0.0009 |          0.0100 |
|       9 |         500 |       00:03:03 |         0.07 |              |       0.0028 |              |          0.0100 |
|       9 |         504 |       00:03:05 |         0.07 |         0.04 |       0.0027 |       0.0008 |          0.0100 |
|      10 |         518 |       00:03:10 |         0.07 |         0.04 |       0.0027 |       0.0008 |          0.0100 |
|      10 |         532 |       00:03:15 |         0.07 |         0.04 |       0.0027 |       0.0007 |          0.0100 |
|      10 |         546 |       00:03:20 |         0.08 |         0.04 |       0.0030 |       0.0009 |          0.0100 |
|      10 |         550 |       00:03:22 |         0.08 |              |       0.0029 |              |          0.0100 |
|      10 |         560 |       00:03:25 |         0.08 |         0.04 |       0.0029 |       0.0009 |          0.0100 |
|======================================================================================================================|
Training finished: Met validation criterion.
already training 2 times 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >>  
 Threenonlinear , ini learningRate = 1.000000e-02 , min batch size = 400 , DropPeriod = 10 , DropFactor = 0.100000 , data_num = 100 
>> >> 
